id;id_fantoir;numero;rep;nom_voie;code_postal;code_insee;nom_commune;code_insee_ancienne_commune;nom_ancienne_commune;x;y;lon;lat;type_position;alias;nom_ld;libelle_acheminement;nom_afnor;source_position;source_nom_voie;certification_commune;cad_parcelles;id_ban_adresse;id_ban_toponyme;id_ban_commune;status
47016_0045_00006;47016_0045;6;;Route de Gaugelin;47310;47016;Aubiac;;;504727.21;6340580.65;0.559108;44.137066;entrée;;;AUBIAC;ROUTE DE GAUGELIN;commune;commune;1;470160000D0322;d02c74d4-b2cc-49e0-9e7b-d55f7edfa3bc;4b228688-c226-4220-a4c0-d0b0bcfb7537;d42ed83a-aea4-42fc-91e0-d2b64713edde;add
47016_0095_00011;47016_0095;11;;Route de Moirax;47310;47016;Aubiac;;;506394.9;6340311.43;0.580044;44.135106;entrée;;;AUBIAC;ROUTE DE MOIRAX;commune;commune;1;;d0744a08-340e-445e-973d-cc413c9c965a;922f9074-95f6-4d5b-ab1a-4a2594acc96b;d42ed83a-aea4-42fc-91e0-d2b64713edde;missing
47016_0085_00020;47016_0085;20;;chemin de marron;47310;47016;Aubiac;;;505283.18;6339854.08;0.566333;44.130684;entrée;;;AUBIAC;CHEMIN DE MARRON;commune;commune;1;470160000G0801;d09df3fd-a742-49dc-9674-f70edf1a4e22;08268d38-6379-4152-83f1-c93568ab0826;d42ed83a-aea4-42fc-91e0-d2b64713edde;add
47016_0115_00077;47016_0115;77;;Route des Moulins;47310;47016;Aubiac;;;505942.69;6340572.19;0.574295;44.137327;entrée;;;AUBIAC;ROUTE DES MOULINS;commune;commune;1;470160000B0735;d11445da-000d-45e1-a44b-ea2002a254f1;9d97b382-fd3f-4c12-a369-a6d764bd4c5f;d42ed83a-aea4-42fc-91e0-d2b64713edde;add
47016_0032_00001;47016_0032;1;;Rue de l’Eglise;47310;47016;Aubiac;;;505002.88;6341020.54;0.562382;44.1411;entrée;;;AUBIAC;RUE DE L EGLISE;commune;commune;1;470160000G0552;d117ba0e-60c8-4e77-850d-ce2e2a298ef5;00920796-ee4a-4e26-8c37-ada07d0686c5;d42ed83a-aea4-42fc-91e0-d2b64713edde;add
47016_0115_00067;47016_0115;67;;Route des Moulins;47310;47016;Aubiac;;;505838.86;6340856.05;0.572889;44.139852;entrée;;;AUBIAC;ROUTE DES MOULINS;commune;commune;1;470160000A0318;d2024c8a-a4e5-4f3a-a1a2-c4f318912d6b;9d97b382-fd3f-4c12-a369-a6d764bd4c5f;d42ed83a-aea4-42fc-91e0-d2b64713edde;add
47016_0040_00007;47016_0040;7;;Place de Galard;47310;47016;Aubiac;;;504970.71;6341025.98;0.561978;44.14114;entrée;;;AUBIAC;PLACE DE GALARD;commune;commune;1;470160000G0450;d2b1f26c-e145-47cd-9451-2acc151d8100;505cad5a-27cb-4859-8241-c8fd1b556a6e;d42ed83a-aea4-42fc-91e0-d2b64713edde;add
47016_0095_00033;47016_0095;33;;Route de Moirax;47310;47016;Aubiac;;;506850.17;6340436.99;0.585683;44.136361;entrée;;;AUBIAC;ROUTE DE MOIRAX;commune;commune;1;470160000B0587;d2cc517c-1607-4262-8cf1-05bc21d8c1bd;922f9074-95f6-4d5b-ab1a-4a2594acc96b;d42ed83a-aea4-42fc-91e0-d2b64713edde;add
47016_0160_00005;47016_0160;5;;Route de segougnac;47310;47016;Aubiac;;;507026.83;6340719.6;0.587782;44.138952;entrée;;;AUBIAC;ROUTE DE SEGOUGNAC;commune;commune;1;470160000B0666;d345c956-1b47-4605-8392-80ef323f87e6;24c43b81-052f-4968-83ce-84201f6ad3b4;d42ed83a-aea4-42fc-91e0-d2b64713edde;add
47016_0025_00012;47016_0025;12;;Chemin de Duran;47310;47016;Aubiac;;;506017;6339501.7;0.575634;44.127717;entrée;;;AUBIAC;CHEMIN DE DURAN;commune;commune;1;470160000C0570;d3d22ea1-fbca-468e-b72b-cfcd036aa428;874c9cdc-6c08-43ea-b30b-f82786ca622d;d42ed83a-aea4-42fc-91e0-d2b64713edde;add
47016_0115_00042;47016_0115;42;;Route des Moulins;47310;47016;Aubiac;;;505533.02;6341311.42;0.568893;44.143864;entrée;;;AUBIAC;ROUTE DES MOULINS;commune;commune;1;470160000G0941;d4ff51be-e097-4d71-b632-6f0ad0f0a55b;9d97b382-fd3f-4c12-a369-a6d764bd4c5f;d42ed83a-aea4-42fc-91e0-d2b64713edde;add
47016_0005_00010;47016_0005;10;;Rue de la Murette;47310;47016;Aubiac;;;504819.34;6341028.32;0.560086;44.141119;entrée;;;AUBIAC;RUE DE LA MURETTE;commune;commune;1;470160000G0539;d5103896-bdec-4d7b-ad33-b3e3b7281448;1ff8568b-eaaf-447f-991d-5f30a52fa22f;d42ed83a-aea4-42fc-91e0-d2b64713edde;add
47016_0160_00009;47016_0160;9;;Route de segougnac;47310;47016;Aubiac;;;507048.3;6340801.42;0.588019;44.139694;entrée;;;AUBIAC;ROUTE DE SEGOUGNAC;commune;commune;1;470160000B0747;d5e14d2d-3e0b-4624-a099-14ebf74f0c92;24c43b81-052f-4968-83ce-84201f6ad3b4;d42ed83a-aea4-42fc-91e0-d2b64713edde;add
47016_0002_00110;47016_0002;110;;Route d’Agen;47310;47016;Aubiac;;;504983.91;6341072.14;0.562125;44.141559;entrée;;;AUBIAC;ROUTE D AGEN;commune;commune;1;470160000G0425;d5ff8bd3-0b6c-4db2-8946-b1bd32896579;56e97177-7b3d-4958-aa98-62bc7b3ae2d9;d42ed83a-aea4-42fc-91e0-d2b64713edde;add
47016_0065_00008;47016_0065;8;;Route de Laplume;47310;47016;Aubiac;;;504639.12;6340571.7;0.558011;44.136961;entrée;;;AUBIAC;ROUTE DE LAPLUME;commune;commune;1;;d6a79eb5-ec11-4d33-8cc0-ec6cc8569878;397e15b7-eb78-423c-a36f-023785f1f290;d42ed83a-aea4-42fc-91e0-d2b64713edde;missing
47016_0160_00051;47016_0160;51;;Route de segougnac;47310;47016;Aubiac;;;507475.74;6341496.65;0.593094;44.146066;entrée;;;AUBIAC;ROUTE DE SEGOUGNAC;commune;commune;1;470160000B0875;d6be3bac-1b94-4a12-8391-01cb521f6451;24c43b81-052f-4968-83ce-84201f6ad3b4;d42ed83a-aea4-42fc-91e0-d2b64713edde;add
47016_0095_00065;47016_0095;65;;Route de Moirax;47310;47016;Aubiac;;;507653.61;6340583.21;0.595664;44.137897;entrée;;;AUBIAC;ROUTE DE MOIRAX;commune;commune;1;470160000B0517;d773eaa3-c5dd-42dd-a8fb-5ccabe4ea43c;922f9074-95f6-4d5b-ab1a-4a2594acc96b;d42ed83a-aea4-42fc-91e0-d2b64713edde;add
47016_0115_00001;47016_0115;1;;Route des Moulins;47310;47016;Aubiac;;;505288.73;6342136.84;0.565523;44.151222;entrée;;;AUBIAC;ROUTE DES MOULINS;commune;commune;1;470160000A0429;d7aea2e3-ad33-4799-8569-54cb4e06381e;9d97b382-fd3f-4c12-a369-a6d764bd4c5f;d42ed83a-aea4-42fc-91e0-d2b64713edde;add
47016_0125_00009;47016_0125;9;;Chemin de peyruc;47310;47016;Aubiac;;;504417.87;6341197.69;0.555005;44.142531;entrée;;;AUBIAC;CHEMIN DE PEYRUC;commune;commune;1;470160000E0393;d7d1e2b3-d4b2-4ceb-9900-9e749a5d3aab;3eb67c71-7c9b-4a17-a2af-edc4c68349c9;d42ed83a-aea4-42fc-91e0-d2b64713edde;add
47016_0145_00005;47016_0145;5;;Chemin du Roc;47310;47016;Aubiac;;;504661.72;6342290.48;0.557629;44.15243;entrée;;;AUBIAC;CHEMIN DU ROC;commune;commune;1;470160000F0206;d88353c3-d34a-448b-b86c-ca177f777572;51bcfb1f-6754-4a76-b6b8-6f182d2c4ec8;d42ed83a-aea4-42fc-91e0-d2b64713edde;add
47016_0050_00064;47016_0050;64;;route de hartanes;47310;47016;Aubiac;;;505218.51;6339174.35;0.565787;44.124551;entrée;;;AUBIAC;ROUTE DE HARTANES;commune;commune;1;470160000D0328;d90f37ac-0921-4eda-97f7-8d6bc3ed4e76;11da0636-81a6-4e14-b15d-18b55529fc47;d42ed83a-aea4-42fc-91e0-d2b64713edde;add
47016_0050_00060;47016_0050;60;;route de hartanes;47310;47016;Aubiac;;;505240.1;6339225.59;0.566037;44.125018;entrée;;;AUBIAC;ROUTE DE HARTANES;commune;commune;1;470160000D0290;d91c2f12-8cf7-4587-9c95-26e2b414b1fe;11da0636-81a6-4e14-b15d-18b55529fc47;d42ed83a-aea4-42fc-91e0-d2b64713edde;add
47016_0006_00009;47016_0006;9;;Chemin de Baque;47310;47016;Aubiac;;;505810.79;6340403.95;0.572712;44.135777;entrée;;;AUBIAC;CHEMIN DE BAQUE;commune;commune;1;470160000G0735;d91c4455-5afa-49e8-aa14-05e192b31ac0;3cce1212-f0c8-4508-a914-4ed65a66bb71;d42ed83a-aea4-42fc-91e0-d2b64713edde;add
47016_0030_00005;47016_0030;5;;Rue des Ecoles;47310;47016;Aubiac;;;504856.03;6341091.54;0.56052;44.141698;entrée;;;AUBIAC;RUE DES ECOLES;commune;commune;1;;da64d42e-9224-4294-8c22-63fd8e1deb40;51b97f4d-e1f3-476e-af93-a3049e036698;d42ed83a-aea4-42fc-91e0-d2b64713edde;missing
47016_0020_00001;47016_0020;1;;Passage Dernelle;47310;47016;Aubiac;;;504950.43;6341030.27;0.561723;44.141173;entrée;;;AUBIAC;PASSAGE DERNELLE;commune;commune;1;;da70813f-e64c-4a0f-893d-dd2384f533f5;2f217858-8aa1-4f80-86ca-979b5746ee7b;d42ed83a-aea4-42fc-91e0-d2b64713edde;missing
47016_0100_00010;47016_0100;10;;Chemin de Mondette;47310;47016;Aubiac;;;505990.6;6340938.2;0.574753;44.140633;entrée;;;AUBIAC;CHEMIN DE MONDETTE;commune;commune;1;470160000B0066;da7d4da8-5677-488b-9d76-6f1223983632;0cf22f0a-ead1-4d63-9c11-4a5800359048;d42ed83a-aea4-42fc-91e0-d2b64713edde;add
47016_0045_00017;47016_0045;17;;Route de Gaugelin;47310;47016;Aubiac;;;504711.89;6340535.77;0.558934;44.136658;entrée;;;AUBIAC;ROUTE DE GAUGELIN;commune;commune;1;470160000D0119;da7ee033-74ca-4e42-b1fe-4d7f027d594e;4b228688-c226-4220-a4c0-d0b0bcfb7537;d42ed83a-aea4-42fc-91e0-d2b64713edde;add
47016_0160_00016;47016_0160;16;;Route de segougnac;47310;47016;Aubiac;;;507094.04;6340907.18;0.58855;44.140658;entrée;;;AUBIAC;ROUTE DE SEGOUGNAC;commune;commune;1;;db1d6f79-36af-4866-8fd2-d9c890141b39;24c43b81-052f-4968-83ce-84201f6ad3b4;d42ed83a-aea4-42fc-91e0-d2b64713edde;missing
47016_0055_00004;47016_0055;4;;Impasse des Jardins;47310;47016;Aubiac;;;504861.51;6340991.67;0.560627;44.140801;bâtiment;;;AUBIAC;IMPASSE DES JARDINS;commune;commune;1;;db8d861c-6c78-4fb0-b4dc-7762ea41b720;639cc081-1a34-4358-b223-e6ebe57bc9fc;d42ed83a-aea4-42fc-91e0-d2b64713edde;missing
47016_0006_00002;47016_0006;2;;Chemin de Baque;47310;47016;Aubiac;;;505990.57;6340358.97;0.574975;44.135422;entrée;;;AUBIAC;CHEMIN DE BAQUE;commune;commune;1;470160000G0738;dc22af96-1b94-4213-8d24-5b5d17fb7d38;3cce1212-f0c8-4508-a914-4ed65a66bb71;d42ed83a-aea4-42fc-91e0-d2b64713edde;add
47016_0025_00019;47016_0025;19;;Chemin de Duran;47310;47016;Aubiac;;;506055.41;6339412.48;0.576148;44.126925;entrée;;;AUBIAC;CHEMIN DE DURAN;commune;commune;1;;dc274d79-d3aa-4f7d-99c3-ca8bcf5940fe;874c9cdc-6c08-43ea-b30b-f82786ca622d;d42ed83a-aea4-42fc-91e0-d2b64713edde;missing
47016_0140_00001;47016_0140;1;;Chemin du Rechou;47310;47016;Aubiac;;;506308.62;6340348.54;0.578952;44.135416;entrée;;;AUBIAC;CHEMIN DU RECHOU;commune;commune;1;470160000B0008;dc4f9cc6-ac4b-4256-a258-63ee3cdc513a;c1090576-e619-4560-9b12-a2d3a352b807;d42ed83a-aea4-42fc-91e0-d2b64713edde;add
47016_0095_00013;47016_0095;13;;Route de Moirax;47310;47016;Aubiac;;;506426.36;6340308.58;0.580438;44.135089;entrée;;;AUBIAC;ROUTE DE MOIRAX;commune;commune;1;;dcb1d6f8-e2b9-4263-9087-7b553e77025c;922f9074-95f6-4d5b-ab1a-4a2594acc96b;d42ed83a-aea4-42fc-91e0-d2b64713edde;missing
47016_0050_00036_bis;47016_0050;36;bis;route de hartanes;47310;47016;Aubiac;;;505684.68;6339546.92;0.571466;44.128032;entrée;;;AUBIAC;ROUTE DE HARTANES;commune;commune;1;470160000G0601;dd0539b3-0b02-4eee-97aa-29a21b550749;11da0636-81a6-4e14-b15d-18b55529fc47;d42ed83a-aea4-42fc-91e0-d2b64713edde;add
47016_0115_00058;47016_0115;58;;Route des Moulins;47310;47016;Aubiac;;;505721.51;6341006.94;0.571365;44.141177;entrée;;;AUBIAC;ROUTE DES MOULINS;commune;commune;1;470160000G0596;dd2928bd-61f3-45bf-b4e2-88d6b53639fa;9d97b382-fd3f-4c12-a369-a6d764bd4c5f;d42ed83a-aea4-42fc-91e0-d2b64713edde;add
47016_0050_00063;47016_0050;63;;route de hartanes;47310;47016;Aubiac;;;505230.13;6339169.54;0.565934;44.124511;entrée;;;AUBIAC;ROUTE DE HARTANES;commune;commune;1;470160000C0245;dd3092d5-289e-46cf-a1c9-2e947f91e79d;11da0636-81a6-4e14-b15d-18b55529fc47;d42ed83a-aea4-42fc-91e0-d2b64713edde;add
47016_a001_00005;47016_A001;5;;Lot les Hauts de Cabireau;47310;47016;Aubiac;;;505694.8;6341226.08;0.570947;44.143141;entrée;;;AUBIAC;LOT LES HAUTS DE CABIREAU;commune;commune;1;470160000A0535;dda8571b-acf3-4629-a156-828520bd6e18;0fafc904-0f74-47d1-b437-cfbcd9b5e45b;d42ed83a-aea4-42fc-91e0-d2b64713edde;add
47016_0140_00025;47016_0140;25;;Chemin du Rechou;47310;47016;Aubiac;;;506542.27;6340818.01;0.581691;44.139704;entrée;;;AUBIAC;CHEMIN DU RECHOU;commune;commune;1;;ddb85584-6777-46f1-8edc-761af0cc0e6e;c1090576-e619-4560-9b12-a2d3a352b807;d42ed83a-aea4-42fc-91e0-d2b64713edde;missing
47016_0002_00126;47016_0002;126;;Route d’Agen;47310;47016;Aubiac;;;504916.26;6340994.2;0.56131;44.140839;entrée;;;AUBIAC;ROUTE D AGEN;commune;commune;1;;dddfa962-53e4-43a5-810d-97ee67fada91;56e97177-7b3d-4958-aa98-62bc7b3ae2d9;d42ed83a-aea4-42fc-91e0-d2b64713edde;missing
47016_0005_00011;47016_0005;11;;Rue de la Murette;47310;47016;Aubiac;;;504781.78;6341019.92;0.55962;44.141033;entrée;;;AUBIAC;RUE DE LA MURETTE;commune;commune;1;;de1f91e1-a161-4250-89e2-51282e4e4747;1ff8568b-eaaf-447f-991d-5f30a52fa22f;d42ed83a-aea4-42fc-91e0-d2b64713edde;missing
47016_0112_00009;47016_0112;9;;Impasse des Moulins;47310;47016;Aubiac;;;505381.33;6341913.45;0.566766;44.149238;bâtiment;;;AUBIAC;IMPASSE DES MOULINS;commune;commune;1;470160000A0008;de2095a6-1fe0-4a2c-acbe-0b6594a9d731;23acf498-2f09-4ad7-8bc9-60c050355339;d42ed83a-aea4-42fc-91e0-d2b64713edde;add
47016_0115_00034;47016_0115;34;;Route des Moulins;47310;47016;Aubiac;;;505433.21;6341490.9;0.567577;44.145451;entrée;;;AUBIAC;ROUTE DES MOULINS;commune;commune;1;470160000F0306;de2685f8-f2fc-498e-a713-8f679424f77b;9d97b382-fd3f-4c12-a369-a6d764bd4c5f;d42ed83a-aea4-42fc-91e0-d2b64713edde;add
47016_0005_00002;47016_0005;2;;Rue de la Murette;47310;47016;Aubiac;;;504885.83;6341032.6;0.560915;44.141176;entrée;;;AUBIAC;RUE DE LA MURETTE;commune;commune;1;470160000G0406;de96cf4c-2e28-479e-95c2-3bcf2c89526e;1ff8568b-eaaf-447f-991d-5f30a52fa22f;d42ed83a-aea4-42fc-91e0-d2b64713edde;add
47016_0150_00012;47016_0150;12;;Route de Roquefort;47310;47016;Aubiac;;;504791.8;6340877.89;0.5598;44.139758;bâtiment;;;AUBIAC;ROUTE DE ROQUEFORT;commune;commune;1;470160000G0716;df39c7b8-6fe1-4ca6-97f4-1e0d91cc23a3;01f435f8-1ce1-4ac6-8108-fa69e7058841;d42ed83a-aea4-42fc-91e0-d2b64713edde;add
47016_0002_00132;47016_0002;132;;Route d’Agen;47310;47016;Aubiac;;;504910.32;6340941.69;0.561256;44.140365;entrée;;;AUBIAC;ROUTE D AGEN;commune;commune;1;;e0b3092d-eed4-4669-a260-dfeef9c85073;56e97177-7b3d-4958-aa98-62bc7b3ae2d9;d42ed83a-aea4-42fc-91e0-d2b64713edde;missing
47016_0002_00008;47016_0002;8;;Route d’Agen;47310;47016;Aubiac;;;505094.53;6342023.67;0.56314;44.15015;entrée;;;AUBIAC;ROUTE D AGEN;commune;commune;1;470160000F0576;e0bbcef9-f1c0-4399-83b6-e19e1f5f3310;56e97177-7b3d-4958-aa98-62bc7b3ae2d9;d42ed83a-aea4-42fc-91e0-d2b64713edde;add
47016_0015_00012;47016_0015;12;;Chemin du Conte;47310;47016;Aubiac;;;506816.89;6340160.35;0.585373;44.133863;entrée;;;AUBIAC;CHEMIN DU CONTE;commune;commune;1;470160000C0056;e0ec5919-e245-4c7f-822e-2c378a5cb183;af035447-5e02-42ad-853d-75c0136ba78c;d42ed83a-aea4-42fc-91e0-d2b64713edde;add
47016_0115_00088;47016_0115;88;;Route des Moulins;47310;47016;Aubiac;;;505949.58;6340528.18;0.574398;44.136933;entrée;;;AUBIAC;ROUTE DES MOULINS;commune;commune;1;470160000G0586;e0f5de07-3f9f-4738-8913-9ca52de5f746;9d97b382-fd3f-4c12-a369-a6d764bd4c5f;d42ed83a-aea4-42fc-91e0-d2b64713edde;add
47016_0150_00002;47016_0150;2;;Route de Roquefort;47310;47016;Aubiac;;;504767.83;6340840.61;0.559515;44.139416;bâtiment;;;AUBIAC;ROUTE DE ROQUEFORT;commune;commune;1;470160000G0576;e12cd2ef-024f-4145-b82c-84aeb6bffa5e;01f435f8-1ce1-4ac6-8108-fa69e7058841;d42ed83a-aea4-42fc-91e0-d2b64713edde;add
