id;id_fantoir;numero;rep;nom_voie;code_postal;code_insee;nom_commune;code_insee_ancienne_commune;nom_ancienne_commune;x;y;lon;lat;type_position;alias;nom_ld;libelle_acheminement;nom_afnor;source_position;source_nom_voie;certification_commune;cad_parcelles;id_ban_adresse;id_ban_toponyme;id_ban_commune;status
79029_0030_00001;79029_0030;1;;Chemin du Cheminot;79420;79029;Beaulieu-sous-Parthenay;;;452616.66;6613644.99;-0.231248;46.577282;segment;;;BEAULIEU-SOUS-PARTHENAY;CHEMIN DU CHEMINOT;commune;commune;1;79029000AA0105;;;;add
79029_0030_00003;79029_0030;3;;Chemin du Cheminot;79420;79029;Beaulieu-sous-Parthenay;;;452641.38;6613664.76;-0.230936;46.577469;segment;;;BEAULIEU-SOUS-PARTHENAY;CHEMIN DU CHEMINOT;commune;commune;1;79029000AA0115;;;;add
79029_0171_00001;79029_0171;1;;Rue de la Tuilerie;79420;79029;Beaulieu-sous-Parthenay;;;452245.34;6613754.13;-0.236151;46.578127;entrée;;;BEAULIEU-SOUS-PARTHENAY;RUE DE LA TUILERIE;commune;commune;1;79029000AA0013;;;;add
79029_0171_00002;79029_0171;2;;Rue de la Tuilerie;79420;79029;Beaulieu-sous-Parthenay;;;452290.8;6613718.81;-0.235539;46.577826;segment;;;BEAULIEU-SOUS-PARTHENAY;RUE DE LA TUILERIE;commune;commune;1;79029000AA0126;;;;add
79029_0171_00003;79029_0171;3;;Rue de la Tuilerie;79420;79029;Beaulieu-sous-Parthenay;;;452241.97;6613782.16;-0.23621;46.578378;entrée;;;BEAULIEU-SOUS-PARTHENAY;RUE DE LA TUILERIE;commune;commune;1;79029000AA0012;;;;add
79029_0171_00004;79029_0171;4;;Rue de la Tuilerie;79420;79029;Beaulieu-sous-Parthenay;;;452276.13;6613734.75;-0.235739;46.577964;segment;;;BEAULIEU-SOUS-PARTHENAY;RUE DE LA TUILERIE;commune;commune;1;79029000AA0125;;;;add
79029_0171_00006;79029_0171;6;;Rue de la Tuilerie;79420;79029;Beaulieu-sous-Parthenay;;;452261.13;6613755.92;-0.235946;46.578149;entrée;;;BEAULIEU-SOUS-PARTHENAY;RUE DE LA TUILERIE;commune;commune;1;79029000AA0017;;;;add
79029_0171_00008;79029_0171;8;;Rue de la Tuilerie;79420;79029;Beaulieu-sous-Parthenay;;;452277.46;6613797.05;-0.235755;46.578525;entrée;;;BEAULIEU-SOUS-PARTHENAY;RUE DE LA TUILERIE;commune;commune;1;79029000AA0018;;;;add
79029_0171_00010;79029_0171;10;;Rue de la Tuilerie;79420;79029;Beaulieu-sous-Parthenay;;;452302.36;6613828.71;-0.235447;46.578819;segment;;;BEAULIEU-SOUS-PARTHENAY;RUE DE LA TUILERIE;commune;commune;1;79029000AA0099;;;;add
79029_0171_00012;79029_0171;12;;Rue de la Tuilerie;79420;79029;Beaulieu-sous-Parthenay;;;452260.43;6613821.2;-0.23599;46.578736;segment;;;BEAULIEU-SOUS-PARTHENAY;RUE DE LA TUILERIE;commune;commune;1;79029000AA0019;;;;add
79029_0050_00001;79029_0050;1;;Impasse des Forgerons;79420;79029;Beaulieu-sous-Parthenay;;;452293.33;6613570.98;-0.235427;46.576497;entrée;;;BEAULIEU-SOUS-PARTHENAY;IMPASSE DES FORGERONS;commune;commune;1;79029000AA0075;;;;add
79029_0050_00002;79029_0050;2;;Impasse des Forgerons;79420;79029;Beaulieu-sous-Parthenay;;;452293.81;6613560.41;-0.235415;46.576402;entrée;;;BEAULIEU-SOUS-PARTHENAY;IMPASSE DES FORGERONS;commune;commune;1;79029000AA0080;;;;add
79029_0050_00003;79029_0050;3;;Impasse des Forgerons;79420;79029;Beaulieu-sous-Parthenay;;;452302.79;6613575.6;-0.235306;46.576542;segment;;;BEAULIEU-SOUS-PARTHENAY;IMPASSE DES FORGERONS;commune;commune;1;79029000AA0076;;;;add
79029_0050_00005;79029_0050;5;;Impasse des Forgerons;79420;79029;Beaulieu-sous-Parthenay;;;452311.91;6613583;-0.235191;46.576612;entrée;;;BEAULIEU-SOUS-PARTHENAY;IMPASSE DES FORGERONS;commune;commune;1;79029000AA0078;;;;add
79029_0050_00007;79029_0050;7;;Impasse des Forgerons;79420;79029;Beaulieu-sous-Parthenay;;;452320.11;6613584.89;-0.235085;46.576632;entrée;;;BEAULIEU-SOUS-PARTHENAY;IMPASSE DES FORGERONS;commune;commune;1;79029000AA0079;;;;add
79029_0050_00001_bis;79029_0050;1;bis;Impasse des Forgerons;79420;79029;Beaulieu-sous-Parthenay;;;452296.63;6613573.07;-0.235385;46.576517;entrée;;;BEAULIEU-SOUS-PARTHENAY;IMPASSE DES FORGERONS;commune;commune;1;79029000AA0075;;;;add
79029_0028_00002;79029_0028;2;;Impasse de la Charronnerie;79420;79029;Beaulieu-sous-Parthenay;;;452371.7;6613534.65;-0.234385;46.576199;entrée;;;BEAULIEU-SOUS-PARTHENAY;IMPASSE DE LA CHARRONNERIE;commune;commune;1;79029000AC0074;;;;add
79029_0160_00002;79029_0160;2;;Impasse des Tisserands;79420;79029;Beaulieu-sous-Parthenay;;;452318.49;6613592.07;-0.23511;46.576696;segment;;;BEAULIEU-SOUS-PARTHENAY;IMPASSE DES TISSERANDS;commune;commune;1;79029000AA0079;;;;add
79029_0015_00001;79029_0015;1;;Rue de la Boule;79420;79029;Beaulieu-sous-Parthenay;;;452315.27;6613752.82;-0.235238;46.578141;entrée;;;BEAULIEU-SOUS-PARTHENAY;RUE DE LA BOULE;commune;commune;1;79029000AA0016;;;;exist
79029_0015_00002;79029_0015;2;;Rue de la Boule;79420;79029;Beaulieu-sous-Parthenay;;;452288.62;6613691.66;-0.235553;46.577581;entrée;;;BEAULIEU-SOUS-PARTHENAY;RUE DE LA BOULE;commune;commune;1;79029000AA0066;;;;exist
79029_0015_00004;79029_0015;4;;Rue de la Boule;79420;79029;Beaulieu-sous-Parthenay;;;453022.47;6614476.8;-0.226397;46.584915;entrée;;;BEAULIEU-SOUS-PARTHENAY;RUE DE LA BOULE;commune;commune;1;790290000B0370;;;;add
79029_0015_00005;79029_0015;5;;Rue de la Boule;79420;79029;Beaulieu-sous-Parthenay;;;452371.63;6613824.53;-0.234541;46.578807;entrée;;;BEAULIEU-SOUS-PARTHENAY;RUE DE LA BOULE;commune;commune;1;79029000AA0021;;;;exist
79029_0015_00006;79029_0015;6;;Rue de la Boule;79420;79029;Beaulieu-sous-Parthenay;;;453103.37;6614511.61;-0.22536;46.585258;entrée;;;BEAULIEU-SOUS-PARTHENAY;RUE DE LA BOULE;commune;commune;1;790290000B0356;;;;add
79029_0015_00007;79029_0015;7;;Rue de la Boule;79420;79029;Beaulieu-sous-Parthenay;;;452341.58;6613880.56;-0.234963;46.5793;entrée;;;BEAULIEU-SOUS-PARTHENAY;RUE DE LA BOULE;commune;commune;1;79029000AA0023;;;;exist
79029_0015_00008;79029_0015;8;;Rue de la Boule;79420;79029;Beaulieu-sous-Parthenay;;;453148.44;6614538.23;-0.224786;46.585514;entrée;;;BEAULIEU-SOUS-PARTHENAY;RUE DE LA BOULE;commune;commune;1;790290000B0357;;;;add
79029_0015_00009;79029_0015;9;;Rue de la Boule;79420;79029;Beaulieu-sous-Parthenay;;;452388.97;6613860.61;-0.234334;46.579138;entrée;;;BEAULIEU-SOUS-PARTHENAY;RUE DE LA BOULE;commune;commune;1;79029000AA0024;;;;exist
79029_0015_00011;79029_0015;11;;Rue de la Boule;79420;79029;Beaulieu-sous-Parthenay;;;452342.72;6613932.64;-0.234976;46.579769;entrée;;;BEAULIEU-SOUS-PARTHENAY;RUE DE LA BOULE;commune;commune;1;79029000AA0114;;;;exist
79029_0015_00013;79029_0015;13;;Rue de la Boule;79420;79029;Beaulieu-sous-Parthenay;;;452407.42;6613925.43;-0.234128;46.579728;parcelle;;;BEAULIEU-SOUS-PARTHENAY;RUE DE LA BOULE;commune;commune;1;79029000AA0113;;;;exist
79029_0015_00015;79029_0015;15;;Rue de la Boule;79420;79029;Beaulieu-sous-Parthenay;;;452890.44;6614452.52;-0.228107;46.584648;entrée;;;BEAULIEU-SOUS-PARTHENAY;RUE DE LA BOULE;commune;commune;1;790290000B0310;;;;add
79029_0015_00017;79029_0015;17;;Rue de la Boule;79420;79029;Beaulieu-sous-Parthenay;;;453020.63;6614512.33;-0.22644;46.585234;entrée;;;BEAULIEU-SOUS-PARTHENAY;RUE DE LA BOULE;commune;commune;1;790290000B0361;;;;add
79029_0015_00019;79029_0015;19;;Rue de la Boule;79420;79029;Beaulieu-sous-Parthenay;;;453052.95;6614524.9;-0.226025;46.585359;entrée;;;BEAULIEU-SOUS-PARTHENAY;RUE DE LA BOULE;commune;commune;1;790290000B0362;;;;add
79029_0015_00021;79029_0015;21;;Rue de la Boule;79420;79029;Beaulieu-sous-Parthenay;;;453095.06;6614544.52;-0.225486;46.585551;entrée;;;BEAULIEU-SOUS-PARTHENAY;RUE DE LA BOULE;commune;commune;1;790290000B0364;;;;add
79029_0015_00023;79029_0015;23;;Rue de la Boule;79420;79029;Beaulieu-sous-Parthenay;;;453131.06;6614557.39;-0.225023;46.58568;entrée;;;BEAULIEU-SOUS-PARTHENAY;RUE DE LA BOULE;commune;commune;1;790290000B0388;;;;add
79025_tm66do_00002;;2;;Lieu Dit la Fortiere;79130;79025;Azay-sur-Thouet;;;443998.8;6616896.64;-0.345478;46.603305;bâtiment;;;AZAY SUR THOUET;LIEU DIT LA FORTIERE;commune;commune;1;790250000C0625;001b9fd8-2010-4b69-8088-25e47745a44c;f79ffde5-0cfb-495d-9448-fe3f74117310;9ffad754-735c-470d-ad11-e58626fcff92;add
79025_ls7j4z_00001;;1;;La Filature;79130;79025;Azay-sur-Thouet;;;443563.8;6618992.53;-0.352318;46.621994;bâtiment;;;AZAY SUR THOUET;LA FILATURE;commune;commune;1;790250000D0704;00a31415-c18a-461a-8227-e37096ec17b6;4266f0a9-7625-4954-831d-ed2d634cf511;9ffad754-735c-470d-ad11-e58626fcff92;add
79025_lly8aa_00001;;1;;La courtière;79130;79025;Azay-sur-Thouet;;;443922.81;6617765.67;-0.346951;46.611094;bâtiment;;;AZAY SUR THOUET;LA COURTIERE;commune;commune;1;790250000C0670;00c76e46-cafe-45f0-9cf0-439926f967fd;d146778e-4abe-4efb-b46a-7c17613329d6;9ffad754-735c-470d-ad11-e58626fcff92;add
79025_0180_00014;79025_0180;14;;Rue de la Source;79130;79025;Azay-sur-Thouet;;;443644.71;6619548.66;-0.35157;46.627028;parcelle;;;AZAY SUR THOUET;RUE DE LA SOURCE;commune;commune;1;790250000A1404;0123b958-9405-46b6-bca3-9d48a846e9c9;7b5c343b-d635-426f-8f6e-ed337fdcc99f;9ffad754-735c-470d-ad11-e58626fcff92;add
79025_0110_00015;79025_0110;15;;Route de la Maison-neuve;79130;79025;Azay-sur-Thouet;;;446222.19;6619559.69;-0.317918;46.628107;bâtiment;;;AZAY SUR THOUET;ROUTE DE LA MAISON NEUVE;commune;commune;1;790250000B1579;013ca833-1a47-4ced-aa98-7aeb2cd1ac31;951f0167-1a93-4d28-b3a6-bc9b0a8804b7;9ffad754-735c-470d-ad11-e58626fcff92;add
79025_0114_00002;79025_0114;2;;Rue de Malvault;79130;79025;Azay-sur-Thouet;;;444284.34;6619019.99;-0.342925;46.622516;bâtiment;;;AZAY SUR THOUET;RUE DE MALVAULT;commune;commune;1;790250000B1809;0165d9cc-950e-4cfb-a7b6-7c0cc20db5c6;59c5285d-925c-4513-b09b-68562ae5a259;9ffad754-735c-470d-ad11-e58626fcff92;add
79025_0004_00008;79025_0004;8;;Rue des Acacias;79130;79025;Azay-sur-Thouet;;;444304.63;6619193.42;-0.342756;46.624084;bâtiment;;;AZAY SUR THOUET;RUE DES ACACIAS;commune;commune;1;790250000B1665;0257cb8b-b7ea-4eb1-9876-26544a1e09b4;ce075810-57fe-4df8-a5dd-9b659509780d;9ffad754-735c-470d-ad11-e58626fcff92;add
79025_0060_00034;79025_0060;34;;Rue de la Girardière;79130;79025;Azay-sur-Thouet;;;443443.84;6619138.02;-0.353965;46.623257;bâtiment;;;AZAY SUR THOUET;RUE DE LA GIRARDIERE;commune;commune;1;790250000A1304;02e6bcca-b920-45dc-b089-350a89ded13f;093876b6-39d6-4811-9885-49aea2065052;9ffad754-735c-470d-ad11-e58626fcff92;add
79025_0167_00012;79025_0167;12;;Rue des Rocs;79130;79025;Azay-sur-Thouet;;;443472.94;6619071.09;-0.353548;46.622666;bâtiment;;;AZAY SUR THOUET;RUE DES ROCS;commune;commune;1;790250000D0842;031390e1-86ff-4727-9119-a9044d98b6ac;0b4e608b-a362-42cd-85a2-2b6e89b66edf;9ffad754-735c-470d-ad11-e58626fcff92;add
79025_jnnga8_00001;;1;;Lieu Dit la Draire;79130;79025;Azay-sur-Thouet;;;440654.69;6618820.46;-0.390205;46.619328;bâtiment;;;AZAY SUR THOUET;LIEU DIT LA DRAIRE;commune;commune;1;790250000A0306;0401bd1c-1cea-4fcf-836e-c2fef9cb2ef1;3c9f9ac5-718f-4d01-8cac-8e5fa2d4ac07;9ffad754-735c-470d-ad11-e58626fcff92;add
79025_0180_00006;79025_0180;6;;Rue de la Source;79130;79025;Azay-sur-Thouet;;;443662.14;6619506.68;-0.351319;46.626657;parcelle;;;AZAY SUR THOUET;RUE DE LA SOURCE;commune;commune;1;790250000A1408;0474d37d-1455-4cac-91a8-91220c73848d;7b5c343b-d635-426f-8f6e-ed337fdcc99f;9ffad754-735c-470d-ad11-e58626fcff92;add
79025_b080_00002;79025_B080;2;;Lieu Dit Vieux Azay;79130;79025;Azay-sur-Thouet;;;443719.49;6618265.28;-0.349882;46.615511;bâtiment;;;AZAY SUR THOUET;LIEU DIT VIEUX AZAY;commune;commune;1;790250000D0750;05a9a750-1cdc-45a2-9a72-08aa20553560;931f1ffc-3550-467c-af90-8024b6e4f093;9ffad754-735c-470d-ad11-e58626fcff92;add
79025_han0cw_00002;;2;;Lieu Dit le Vieux Adilly;79130;79025;Azay-sur-Thouet;;;445823.38;6619812.34;-0.323265;46.630229;bâtiment;;;AZAY SUR THOUET;LIEU DIT LE VIEUX ADILLY;commune;commune;1;790250000B1585;05c97269-7725-4734-a62e-69249a0d6ac6;a74a1bd5-8ea5-4b63-8426-dabc2a0742d9;9ffad754-735c-470d-ad11-e58626fcff92;add
79025_55ssqe_00006;;6;;Lieu Dit la Vergne;79130;79025;Azay-sur-Thouet;;;444263.72;6619337.55;-0.34337;46.625365;bâtiment;;;AZAY SUR THOUET;LIEU DIT LA VERGNE;commune;commune;1;790250000B1828;06184378-48ef-45cf-9b6f-13b8819c8059;5f80f08b-7cb1-4a41-9650-e01a39025fa9;9ffad754-735c-470d-ad11-e58626fcff92;add
79025_j3511i_00004;;4;;Lieu Dit la Verdoisiere;79130;79025;Azay-sur-Thouet;;;440870.6;6618618.88;-0.387273;46.617598;bâtiment;;;AZAY SUR THOUET;LIEU DIT LA VERDOISIERE;commune;commune;1;790250000A1457;0622bb86-e8bc-4230-a805-68cae24b345f;1a1ba84a-3572-4723-80bd-2dc52e2339c6;9ffad754-735c-470d-ad11-e58626fcff92;exist
79025_0146_00016;79025_0146;16;;Rue de la Poste;79130;79025;Azay-sur-Thouet;;;443891.34;6619253.85;-0.348186;46.62447;bâtiment;;;AZAY SUR THOUET;RUE DE LA POSTE;commune;commune;1;790250000B1780;06cfc95c-b377-4290-abfe-8ebba2ead143;8ef0293c-484f-41fd-851a-19744a0ac02c;9ffad754-735c-470d-ad11-e58626fcff92;add
79025_t2l4js_00004;;4;;Lieu Dit Ressac;79130;79025;Azay-sur-Thouet;;;443684.27;6618067.02;-0.350232;46.613714;bâtiment;;;AZAY SUR THOUET;LIEU DIT RESSAC;commune;commune;1;790250000D0160;074ef788-fd56-4682-a668-425cd45771c3;741b175b-132c-4449-818c-f88dc235bbed;9ffad754-735c-470d-ad11-e58626fcff92;add
79025_55ssqe_00003;;3;;Lieu Dit la Vergne;79130;79025;Azay-sur-Thouet;;;444268.32;6619363.14;-0.343324;46.625597;bâtiment;;;AZAY SUR THOUET;LIEU DIT LA VERGNE;commune;commune;1;790250000B1650;07506be8-e5e8-415f-ba0c-c7eccd425edd;5f80f08b-7cb1-4a41-9650-e01a39025fa9;9ffad754-735c-470d-ad11-e58626fcff92;add
79025_uuieff_00001;;1;;Lieu Dit la Pisonniere;79130;79025;Azay-sur-Thouet;;;441541.06;6618424.51;-0.378411;46.616108;bâtiment;;;AZAY SUR THOUET;LIEU DIT LA PISONNIERE;commune;commune;1;790250000D0835;079622a5-b5aa-428d-944e-5d4a7bc19479;12957ddd-f0e9-443d-8cfa-78727149429b;9ffad754-735c-470d-ad11-e58626fcff92;add
79025_0004_00005;79025_0004;5;;Rue des Acacias;79130;79025;Azay-sur-Thouet;;;444358.73;6619244.71;-0.342078;46.624566;bâtiment;;;AZAY SUR THOUET;RUE DES ACACIAS;commune;commune;1;790250000B1660;07a40cde-1d65-48a0-b8c2-3e7c87958851;ce075810-57fe-4df8-a5dd-9b659509780d;9ffad754-735c-470d-ad11-e58626fcff92;add
