id;id_fantoir;numero;rep;nom_voie;code_postal;code_insee;nom_commune;code_insee_ancienne_commune;nom_ancienne_commune;x;y;lon;lat;type_position;alias;nom_ld;libelle_acheminement;nom_afnor;source_position;source_nom_voie;certification_commune;cad_parcelles;id_ban_adresse;id_ban_toponyme;id_ban_commune;status;distance_m;confiance;cad_prefixe;cad_section;cad_numero
28006_0025_00016;28006_0025;16;;Rue de la Gare;28300;28006;Amilly;;;580948.16;6816811.56;1.390196;48.440659;entrée;;;AMILLY;RUE DE LA GARE;commune;commune;1;28006000AA0117;447776ba-ea71-40b1-bf36-b5768a73d727;563ec595-b7f0-420c-9025-b87c875e5cb4;ad936266-cd69-47a8-a4db-331659e895d7;nearest;2.14;0.9;000;AA;0117
28006_0058_00004;28006_0058;4;;Rue Victor Hugo;28300;28006;Amilly;;;581199.91;6816848.45;1.393589;48.441037;entrée;;;AMILLY;RUE VICTOR HUGO;commune;commune;1;28006000AA0134;44945a0c-e900-450e-90b4-7e6ea4ead129;456c487d-d94b-4fa2-b93e-a32ea9014dbf;ad936266-cd69-47a8-a4db-331659e895d7;nearest;1.24;0.9;000;AA;0134
28006_0049_00002;28006_0049;2;;Impasse des Semailles;28300;28006;Amilly;;;580932.01;6817278.4;1.389849;48.444855;entrée;;;AMILLY;IMPASSE DES SEMAILLES;commune;commune;1;28006000AC0140;44a843d8-220a-4e36-9c51-2e225bdab926;b5ef9f83-6664-459b-a927-e154937d8e57;ad936266-cd69-47a8-a4db-331659e895d7;within;0.0;1.0;000;AC;0140
28006_0066_00014;28006_0066;14;;Rue des Mesanges;28300;28006;Amilly;;;581422.03;6816814.25;1.396601;48.44077;entrée;;;AMILLY;RUE DES MESANGES;commune;commune;1;28006000AA0152;45216461-08af-41e8-ad45-6c8ea27a264e;72c1c77e-8558-43bc-ad52-26fe6c89719f;ad936266-cd69-47a8-a4db-331659e895d7;nearest;0.94;0.9;000;AA;0152
28006_0020_00028_bis;28006_0020;28;bis;Rue des Fauconneries;28300;28006;Amilly;;;581215.98;6816693.03;1.393849;48.439642;entrée;;;AMILLY;RUE DES FAUCONNERIES;commune;commune;1;28006000AA0081;45369a89-e644-4bf3-b759-e7350cefea5b;901ce1fe-71ce-4867-aaca-178ea417076f;ad936266-cd69-47a8-a4db-331659e895d7;nearest;0.71;0.9;000;AA;0081
28006_0002_00021;28006_0002;21;;Rue des Acacias;28300;28006;Amilly;;;582965.21;6818235.23;1.417077;48.453831;entrée;;;AMILLY;RUE DES ACACIAS;commune;commune;1;28006000YA0043;454867aa-9690-445a-97cc-08fbafacd1f1;690e3d00-5876-43f2-b67f-543149905802;ad936266-cd69-47a8-a4db-331659e895d7;within;0.0;1.0;000;YA;0043
28006_0020_00028;28006_0020;28;;Rue des Fauconneries;28300;28006;Amilly;;;581200.98;6816690.11;1.393647;48.439613;entrée;;;AMILLY;RUE DES FAUCONNERIES;commune;commune;1;28006000AA0082;45527efd-8977-427c-962b-b736cf7ac8a6;901ce1fe-71ce-4867-aaca-178ea417076f;ad936266-cd69-47a8-a4db-331659e895d7;nearest;0.86;0.9;000;AA;0082
28006_0014_00003;28006_0014;3;;Rue des 5 Croix;28300;28006;Amilly;;;583121.63;6815685.99;1.419882;48.43093;entrée;;;AMILLY;RUE DES 5 CROIX;commune;commune;1;28006000AH0113;4589c5ae-de43-4360-a93b-b4d6f05ec97d;29fb10ee-2c8c-49b4-bf0c-bc07286e5005;ad936266-cd69-47a8-a4db-331659e895d7;nearest;7.87;0.75;000;AH;0113
28006_0020_00042;28006_0020;42;;Rue des Fauconneries;28300;28006;Amilly;;;581347.92;6816655.11;1.395643;48.439325;entrée;;;AMILLY;RUE DES FAUCONNERIES;commune;commune;1;28006000AA0074;4633c03f-618a-458b-95eb-62750f1df20b;901ce1fe-71ce-4867-aaca-178ea417076f;ad936266-cd69-47a8-a4db-331659e895d7;nearest;0.38;0.9;000;AA;0074
28006_0040_00011_bis;28006_0040;11;bis;Rue des Pecheurs;28300;28006;Amilly;;;582552.43;6815883.75;1.412135;48.432606;entrée;;;AMILLY;RUE DES PECHEURS;commune;commune;1;28006000AH0057;467ec663-12a3-4f04-ad07-7b12107766ff;c455e5c5-ec32-4c47-b5d5-97b5176ad278;ad936266-cd69-47a8-a4db-331659e895d7;nearest;0.7;0.9;000;AH;0057
28006_0041_00007;28006_0041;7;;Rue des Pinsons;28300;28006;Amilly;;;581392.43;6816730.47;1.396224;48.440011;entrée;;;AMILLY;RUE DES PINSONS;commune;commune;1;28006000AA0173;46904ebf-7efb-45ce-9eca-39314670af4c;45947951-8bfd-430c-b3d7-2f9f9b1c2cd4;ad936266-cd69-47a8-a4db-331659e895d7;nearest;0.42;0.9;000;AA;0173
28006_0039_00001;28006_0039;1;;Impasse des Moissons;28300;28006;Amilly;;;580907.92;6817225.19;1.389538;48.444372;entrée;;;AMILLY;IMPASSE DES MOISSONS;commune;commune;1;28006000AC0140;46d0d866-138a-414e-8f41-24802ec5f709;8b20b5c2-0d7d-445d-a91d-cefad2ef1103;ad936266-cd69-47a8-a4db-331659e895d7;within;0.0;1.0;000;AC;0140
28006_0020_00047;28006_0020;47;;Rue des Fauconneries;28300;28006;Amilly;;;581680.02;6816663.26;1.40013;48.439459;entrée;;;AMILLY;RUE DES FAUCONNERIES;commune;commune;1;28006000AB0105;46e57159-410a-4d5d-a154-42cf33e67a60;901ce1fe-71ce-4867-aaca-178ea417076f;ad936266-cd69-47a8-a4db-331659e895d7;within;0.0;1.0;000;AB;0105
28006_0034_00016;28006_0034;16;;Rue des Marnieres;28300;28006;Amilly;;;581051.73;6816797.1;1.3916;48.440548;entrée;;;AMILLY;RUE DES MARNIERES;commune;commune;1;28006000AA0206;46ee220e-7969-4bd7-a708-3b1fd7b7d820;c5700249-c566-4219-b41c-d11f46969b5b;ad936266-cd69-47a8-a4db-331659e895d7;nearest;1.17;0.9;000;AA;0206
28006_akmbw8_00004;;4;;Rue Maurice Roquillet;28300;28006;Amilly;;;580878.8;6817041;1.389195;48.44271;parcelle;;;AMILLY;RUE MAURICE ROQUILLET;commune;commune;1;28006000AC0185;46f33ad7-ac09-4e9a-89d3-02e7cb70e132;b47e76af-b48b-4827-b0e7-c10132267996;ad936266-cd69-47a8-a4db-331659e895d7;exist;;;000;AC;0185
28006_0022_00006;28006_0022;6;;Rue Georges Fouré;28300;28006;Amilly;;;581593.19;6817393.36;1.398756;48.44601;entrée;;;AMILLY;RUE GEORGES FOURE;commune;commune;1;28006000YO0062;470daee7-1261-44a6-85dd-a31a9c66ee04;35f4d599-6df9-4430-9ec5-79a773adafd9;ad936266-cd69-47a8-a4db-331659e895d7;exist;;;000;YO;0062
28006_0032_00018;28006_0032;18;;Rue Maurice Genevoix;28300;28006;Amilly;;;581753.88;6816880.12;1.401069;48.441423;entrée;;;AMILLY;RUE MAURICE GENEVOIX;commune;commune;1;28006000AB0002;4730eb3b-e037-4738-9a0a-4bac4fed9445;f58f399b-b563-40d7-a670-261db2df4364;ad936266-cd69-47a8-a4db-331659e895d7;nearest;1.98;0.9;000;AB;0002
28006_0038_00008;28006_0038;8;;Impasse Pasteur;28300;28006;Amilly;;;581158.13;6817118.14;1.39295;48.443455;entrée;;;AMILLY;IMPASSE PASTEUR;commune;commune;1;28006000AD0098;475f6d4d-02f6-4937-841a-f51ec9f56ad1;b3cdddb7-92fc-4320-8b7b-a75e35fe3ca4;ad936266-cd69-47a8-a4db-331659e895d7;nearest;1.44;0.9;000;AD;0098
28006_0020_00049;28006_0020;49;;Rue des Fauconneries;28300;28006;Amilly;;;581690.57;6816683.62;1.400267;48.439644;entrée;;;AMILLY;RUE DES FAUCONNERIES;commune;commune;1;28006000AB0105;47d25f79-fce4-49f8-ab02-f9b7b7694da3;901ce1fe-71ce-4867-aaca-178ea417076f;ad936266-cd69-47a8-a4db-331659e895d7;within;0.0;1.0;000;AB;0105
28006_0044_00015;28006_0044;15;;Rue de la Republique;28300;28006;Amilly;;;581162.09;6816767.4;1.3931;48.440301;entrée;;;AMILLY;RUE DE LA REPUBLIQUE;commune;commune;1;28006000AA0196;47f14aec-d7c4-4299-8991-8c6c681ca57a;5ed9ef06-5d80-4af3-9e83-f9a3888f2ae2;ad936266-cd69-47a8-a4db-331659e895d7;nearest;0.27;0.9;000;AA;0196
28006_0035_00021;28006_0035;21;;Rue de la Mairie;28300;28006;Amilly;;;581361.17;6817121.12;1.395694;48.443519;entrée;;;AMILLY;RUE DE LA MAIRIE;commune;commune;1;28006000AD0116;4802f4d1-d5eb-4719-a5e2-2a39a90d75f1;06f0e948-a4a0-44c6-a875-f54dc9583548;ad936266-cd69-47a8-a4db-331659e895d7;nearest;1.98;0.9;000;AD;0116
28006_0016_00014;28006_0016;14;;Rue du Clos d’Amilly;28300;28006;Amilly;;;581015.19;6817345.63;1.390955;48.445475;entrée;;;AMILLY;RUE DU CLOS D AMILLY;commune;commune;1;28006000AC0096;481efe42-8a93-40cb-a5bd-1f7560794030;a40faa45-4706-4c7d-a13b-09b6e5329cca;ad936266-cd69-47a8-a4db-331659e895d7;nearest;2.39;0.9;000;AC;0096
28006_0066_00027;28006_0066;27;;Rue des Mesanges;28300;28006;Amilly;;;581543.18;6816649.25;1.398284;48.439308;entrée;;;AMILLY;RUE DES MESANGES;commune;commune;1;28006000AA0271;4982c2c7-ffe8-422d-83bb-ce84e576a007;72c1c77e-8558-43bc-ad52-26fe6c89719f;ad936266-cd69-47a8-a4db-331659e895d7;within;0.0;1.0;000;AA;0271
28006_0050_00031;28006_0050;31;;Rue de Saint-Aubin;28300;28006;Amilly;;;581052.42;6817419.25;1.391438;48.446144;entrée;;;AMILLY;RUE DE SAINT AUBIN;commune;commune;1;28006000AC0100;49df6ed6-1b22-4ff6-8eb3-18f909cc068b;9edf041d-812f-4fbf-ad68-0131b1043551;ad936266-cd69-47a8-a4db-331659e895d7;nearest;1.47;0.9;000;AC;0100
28006_0022_00007;28006_0022;7;;Rue Georges Fouré;28300;28006|28006;Amilly;;;581593.19;6817393.36;1.398756;48.44601;entrée;;;AMILLY;RUE GEORGES FOURE;commune;commune;1;28006000YO0051|28006000YO0052;4a88370d-2a2f-49c3-8764-492d160ffce5;35f4d599-6df9-4430-9ec5-79a773adafd9;ad936266-cd69-47a8-a4db-331659e895d7;exist;;;000|000;YO|YO;0051|0052
28006_0020_00036;28006_0020;36;;Rue des Fauconneries;28300;28006;Amilly;;;581291.61;6816676.26;1.394876;48.439505;entrée;;;AMILLY;RUE DES FAUCONNERIES;commune;commune;1;28006000AA0077;4ac5633b-cb72-43e1-ae5d-16a8325e063c;901ce1fe-71ce-4867-aaca-178ea417076f;ad936266-cd69-47a8-a4db-331659e895d7;nearest;0.33;0.9;000;AA;0077
28006_0014_00027_c;28006_0014;27;c;Rue des 5 Croix;28300;28006;Amilly;;;582694.03;6815725.03;1.414092;48.431204;entrée;;;AMILLY;RUE DES 5 CROIX;commune;commune;1;28006000AH0045;4b84eaf4-4894-4bde-bab1-efbb555e7eb0;29fb10ee-2c8c-49b4-bf0c-bc07286e5005;ad936266-cd69-47a8-a4db-331659e895d7;nearest;0.75;0.9;000;AH;0045
28006_0050_00033;28006_0050;33;;Rue de Saint-Aubin;28300;28006;Amilly;;;581036.68;6817430.8;1.391222;48.446245;entrée;;;AMILLY;RUE DE SAINT AUBIN;commune;commune;1;28006000AC0099;4bb02ecc-fd6d-4ec4-a2c1-1f7743248175;9edf041d-812f-4fbf-ad68-0131b1043551;ad936266-cd69-47a8-a4db-331659e895d7;nearest;1.68;0.9;000;AC;0099
28006_0042_00004;28006_0042;4;;Rue du 15 Aout 1944;28300;28006;Amilly;;;581294.23;6817128.93;1.394787;48.443577;entrée;;;AMILLY;RUE DU 15 AOUT 1944;commune;commune;1;28006000AD0121;4bd2a9bf-bf6e-4b02-85a1-9bb2c1e9e6e3;db48b625-ab3b-43c2-b993-971e7b6c6f81;ad936266-cd69-47a8-a4db-331659e895d7;nearest;1.69;0.9;000;AD;0121
28006_0044_00001_h;28006_0044;1;h;Rue de la Republique;28300;28006;Amilly;;;581274.17;6816909.65;1.394576;48.441601;entrée;;;AMILLY;RUE DE LA REPUBLIQUE;commune;commune;1;28006000AA0025;4c25f664-b47d-4966-8ff2-c5eaf37b96af;5ed9ef06-5d80-4af3-9e83-f9a3888f2ae2;ad936266-cd69-47a8-a4db-331659e895d7;exist;;;000;AA;0025
28006_0044_00013;28006_0044;13;;Rue de la Republique;28300;28006;Amilly;;;581179.29;6816773.05;1.393331;48.440355;entrée;;;AMILLY;RUE DE LA REPUBLIQUE;commune;commune;1;28006000AA0194;4c48ac25-761d-4262-aec3-728536bc0ab4;5ed9ef06-5d80-4af3-9e83-f9a3888f2ae2;ad936266-cd69-47a8-a4db-331659e895d7;nearest;0.31;0.9;000;AA;0194
28006_0014_00018;28006_0014;18;;Rue des 5 Croix;28300;28006;Amilly;;;582833.6;6815756.25;1.41597;48.43151;entrée;;;AMILLY;RUE DES 5 CROIX;commune;commune;1;28006000AH0086;4c6a9c87-aecb-4b43-a5fe-ec1b0a32b420;29fb10ee-2c8c-49b4-bf0c-bc07286e5005;ad936266-cd69-47a8-a4db-331659e895d7;nearest;1.63;0.9;000;AH;0086
28006_0008_00002;28006_0008;2;;Rue Charles Peguy;28300;28006;Amilly;;;581270.94;6817194.56;1.394454;48.444163;entrée;;;AMILLY;RUE CHARLES PEGUY;commune;commune;1;28006000AD0141;4c7384c5-60ad-4761-9ef5-e252b1e83d92;7a4b400b-d4e6-4d7a-8fb2-b372e03ddf37;ad936266-cd69-47a8-a4db-331659e895d7;nearest;1.21;0.9;000;AD;0141
28006_0002_00004;28006_0002;4;;Rue des Acacias;28300;28006;Amilly;;;582991.49;6818155.66;1.417454;48.45312;entrée;;;AMILLY;RUE DES ACACIAS;commune;commune;1;280060000A0560;4c79ee01-cbcf-43f9-aec2-fcf50103efe6;690e3d00-5876-43f2-b67f-543149905802;ad936266-cd69-47a8-a4db-331659e895d7;nearest;1.52;0.9;000;0A;0560
28006_0005_00003_c;28006_0005;3;c;Rue de Bailleau;28300;28006;Amilly;;;581446.36;6817276.82;1.396803;48.444935;entrée;;;AMILLY;RUE DE BAILLEAU;commune;commune;1;28006000AD0180;4c8f637f-e3b2-4de8-8a85-7070671de4d3;5b514951-05b3-4d86-b1f8-d4895a09114e;ad936266-cd69-47a8-a4db-331659e895d7;within;0.0;1.0;000;AD;0180
28006_0066_00015;28006_0066;15;;Rue des Mesanges;28300;28006;Amilly;;;581472.7;6816770.76;1.397298;48.440388;entrée;;;AMILLY;RUE DES MESANGES;commune;commune;1;28006000AA0050;4cd127f7-fcac-47a9-adba-6cb78a73bb7e;72c1c77e-8558-43bc-ad52-26fe6c89719f;ad936266-cd69-47a8-a4db-331659e895d7;nearest;1.86;0.9;000;AA;0050
28006_0040_00001;28006_0040;1;;Rue des Pecheurs;28300;28006;Amilly;;;582620.78;6815982.88;1.413032;48.43351;entrée;;;AMILLY;RUE DES PECHEURS;commune;commune;1;28006000AH0063;4cdc4630-0fd0-4841-8e36-91a72f5d1eb9;c455e5c5-ec32-4c47-b5d5-97b5176ad278;ad936266-cd69-47a8-a4db-331659e895d7;nearest;1.53;0.9;000;AH;0063
28006_0014_00001;28006_0014;1;;Rue des 5 Croix;28300;28006;Amilly;;;583141.58;6815688.15;1.420151;48.430953;entrée;;;AMILLY;RUE DES 5 CROIX;commune;commune;1;28006000AH0113;4d44228c-90ad-4ca7-9ead-b82068ca3438;29fb10ee-2c8c-49b4-bf0c-bc07286e5005;ad936266-cd69-47a8-a4db-331659e895d7;within;0.0;1.0;000;AH;0113
28006_0030_00021;28006_0030;21;;Rue Jean Moulin;28300;28006;Amilly;;;581557.66;6816874.76;1.398418;48.441339;entrée;;;AMILLY;RUE JEAN MOULIN;commune;commune;1;28006000AB0072;4dfb7c3b-6bb1-4298-9a24-c3e9dd26dfb8;56ed2902-de14-4f80-8990-e6995e533d3c;ad936266-cd69-47a8-a4db-331659e895d7;nearest;2.6;0.9;000;AB;0072
28006_0035_00028_bis;28006_0035;28;bis;Rue de la Mairie;28300;28006;Amilly;;;581387.35;6817110.25;1.396051;48.443426;entrée;;;AMILLY;RUE DE LA MAIRIE;commune;commune;1;28006000AD0030;4dfe0044-8d72-4d50-a5c8-6549115e73fe;06f0e948-a4a0-44c6-a875-f54dc9583548;ad936266-cd69-47a8-a4db-331659e895d7;exist;;;000;AD;0030
28006_awr9z7_00005;;5;;Ferme de la Noue;28300;28006;Amilly;;;582031.7;6818383.55;1.404414;48.454996;entrée;;;AMILLY;FERME DE LA NOUE;commune;commune;1;28006000YR0023;4eb9db01-d345-46eb-a376-44cf4e0a2b39;c15ae6c8-6874-4a2e-8d83-a7ce8a165976;ad936266-cd69-47a8-a4db-331659e895d7;within;0.0;1.0;000;YR;0023
28006_0040_00003;28006_0040;3;;Rue des Pecheurs;28300;28006;Amilly;;;582607.24;6815964.03;1.412854;48.433338;entrée;;;AMILLY;RUE DES PECHEURS;commune;commune;1;28006000AH0101;4f554a05-18b7-4eea-a751-1c45821dc762;c455e5c5-ec32-4c47-b5d5-97b5176ad278;ad936266-cd69-47a8-a4db-331659e895d7;nearest;1.72;0.9;000;AH;0101
28006_0045_00003;28006_0045;3;;Rue du Rotoir;28300;28006;Amilly;;;581087.47;6817117.13;1.391995;48.443433;entrée;;;AMILLY;RUE DU ROTOIR;commune;commune;1;28006000AC0034;4f749e3d-ce52-4870-bd99-87e064422e78;edc9bd6c-f91a-4d06-af3c-133af7f6a9b0;ad936266-cd69-47a8-a4db-331659e895d7;nearest;1.93;0.9;000;AC;0034
28006_0010_00031;28006_0010;31;;Rue de Chartres;28300;28006;Amilly;;;582684.98;6816003.71;1.413894;48.433709;entrée;;;AMILLY;RUE DE CHARTRES;commune;commune;1;28006000AH0065;50713d9f-81ae-4496-b7e8-422db4e64241;fc3fe0b4-d079-44a8-816d-0069181ec011;ad936266-cd69-47a8-a4db-331659e895d7;nearest;1.21;0.9;000;AH;0065
28006_0066_00030;28006_0066;30;;Rue des Mesanges;28300;28006;Amilly;;;581520.19;6816643.16;1.397975;48.439249;entrée;;;AMILLY;RUE DES MESANGES;commune;commune;1;28006000AA0168;5084adfe-863d-474b-9e62-0416e8e7c905;72c1c77e-8558-43bc-ad52-26fe6c89719f;ad936266-cd69-47a8-a4db-331659e895d7;nearest;1.29;0.9;000;AA;0168
28006_l408me_00004;;4;;Le Clos d’Amilly;28300;28006;Amilly;;;581042.19;6817305.72;1.391331;48.445121;entrée;;;AMILLY;LE CLOS D AMILLY;commune;commune;1;28006000AC0104;508d820c-a883-4062-b4d3-3c7afade51ec;997541d9-cbfb-4507-93ee-feae46fa3aef;ad936266-cd69-47a8-a4db-331659e895d7;nearest;1.89;0.9;000;AC;0104
28006_0030_00009;28006_0030;9;;Rue Jean Moulin;28300;28006;Amilly;;;581470.91;6816952.01;1.397224;48.442018;entrée;;;AMILLY;RUE JEAN MOULIN;commune;commune;1;28006000AD0035;50f2428c-4dde-46f7-9596-dcac92e18523;56ed2902-de14-4f80-8990-e6995e533d3c;ad936266-cd69-47a8-a4db-331659e895d7;nearest;1.24;0.9;000;AD;0035
28006_0066_00023;28006_0066;23;;Rue des Mesanges;28300;28006;Amilly;;;581509.99;6816683.5;1.397826;48.43961;entrée;;;AMILLY;RUE DES MESANGES;commune;commune;1;28006000AA0055;512c9a5d-e5df-49cc-932f-2b72604e302f;72c1c77e-8558-43bc-ad52-26fe6c89719f;ad936266-cd69-47a8-a4db-331659e895d7;nearest;2.02;0.9;000;AA;0055
28006_0014_00027_b;28006_0014;27;b;Rue des 5 Croix;28300;28006;Amilly;;;582694.03;6815725.03;1.414092;48.431204;entrée;;;AMILLY;RUE DES 5 CROIX;commune;commune;1;28006000AH0045;517bc6e7-c51a-4377-8e88-5c1a43dbfb89;29fb10ee-2c8c-49b4-bf0c-bc07286e5005;ad936266-cd69-47a8-a4db-331659e895d7;nearest;0.75;0.9;000;AH;0045
28006_0050_00036;28006_0050;36;;Rue de Saint-Aubin;28300;28006;Amilly;;;581080.12;6817410.24;1.391815;48.446068;entrée;;;AMILLY;RUE DE SAINT AUBIN;commune;commune;1;28006000AC0006;5198e37d-2e4a-480d-a5e3-d07850aec944;9edf041d-812f-4fbf-ad68-0131b1043551;ad936266-cd69-47a8-a4db-331659e895d7;nearest;1.74;0.9;000;AC;0006
28006_0014_00007_bis;28006_0014;7;bis;Rue des 5 Croix;28300;28006;Amilly;;;583064.3;6815682.69;1.419108;48.43089;entrée;;;AMILLY;RUE DES 5 CROIX;commune;commune;1;28006000AH0116;51d457a3-4435-4f31-88fe-4cbbd0a0010a;29fb10ee-2c8c-49b4-bf0c-bc07286e5005;ad936266-cd69-47a8-a4db-331659e895d7;exist;;;000;AH;0116
28006_0066_00001;28006_0066;1;;Rue des Mesanges;28300;28006;Amilly;;;581392.52;6816829.31;1.396198;48.4409;entrée;;;AMILLY;RUE DES MESANGES;commune;commune;1;28006000AA0043;51e26bf6-2255-4a58-b2e2-ca2ee4e499c0;72c1c77e-8558-43bc-ad52-26fe6c89719f;ad936266-cd69-47a8-a4db-331659e895d7;nearest;1.41;0.9;000;AA;0043
28006_0025_00021;28006_0025;21;;Rue de la Gare;28300;28006;Amilly;;;580949.27;6816778.96;1.39022;48.440366;entrée;;;AMILLY;RUE DE LA GARE;commune;commune;1;28006000AA0118;520c0953-c73c-4c0c-84e4-f27224907aad;563ec595-b7f0-420c-9025-b87c875e5cb4;ad936266-cd69-47a8-a4db-331659e895d7;nearest;1.25;0.9;000;AA;0118
28006_0001_00007;28006_0001;7;;Impasse des Acacias;28300;28006;Amilly;;;581610.88;6816927.27;1.399123;48.441821;entrée;;;AMILLY;IMPASSE DES ACACIAS;commune;commune;1;28006000AB0032;527a8d1b-9c57-40c7-bade-a8d7b4c2f657;f8cecd34-9fd2-48e6-b8a3-5a5f6904412f;ad936266-cd69-47a8-a4db-331659e895d7;nearest;2.82;0.9;000;AB;0032
28006_0002_00016;28006_0002;16;;Rue des Acacias;28300;28006;Amilly;;;583037.57;6818295.93;1.418039;48.45439;entrée;;;AMILLY;RUE DES ACACIAS;commune;commune;1;28006000YA0052;529fb4f9-913f-4e60-9fff-e9de436bfa38;690e3d00-5876-43f2-b67f-543149905802;ad936266-cd69-47a8-a4db-331659e895d7;nearest;0.91;0.9;000;YA;0052
