id;id_fantoir;numero;rep;nom_voie;code_postal;code_insee;nom_commune;code_insee_ancienne_commune;nom_ancienne_commune;x;y;lon;lat;type_position;alias;nom_ld;libelle_acheminement;nom_afnor;source_position;source_nom_voie;certification_commune;cad_parcelles;id_ban_adresse;id_ban_toponyme;id_ban_commune;status
59009_3440_00012;59009_3440;12;;Rue Colombine;59650;59009;Villeneuve-d'Ascq;;;711121.27;7061085.39;3.156968;50.646603;entrée;;;VILLENEUVE D ASCQ;RUE COLOMBINE;commune;commune;1;59009000MB0101;537262df-32ee-4c06-bcc8-6e97d6775c4c;965e861a-7b5f-4b92-ae3f-59c64dd5283d;beb8363a-ada5-463b-93b1-7761f47150ff;add
59009_6540_00042;59009_6540;42;;Allee de la Sarabande;59650;59009;Villeneuve-d'Ascq;;;710027.28;7059216.31;3.14148;50.629848;entrée;;;VILLENEUVE D ASCQ;ALLEE DE LA SARABANDE;commune;commune;1;59009000MT0547;53771a43-f662-466c-8b55-943ae240b968;1ec1d68a-2945-4a65-ac9a-e2ee0c7e7aa0;beb8363a-ada5-463b-93b1-7761f47150ff;add
59009_4310_00016;59009_4310;16;;Allee des Fauvettes;59493;59009;Villeneuve-d'Ascq;;;711604.37;7057167.08;3.163672;50.61143;entrée;;;VILLENEUVE D ASCQ;ALLEE DES FAUVETTES;commune;commune;1;59009000PI0172;53781129-309a-4335-898e-9c5c26ba472c;fde9de33-bca1-410c-ac57-151caa96ffa3;beb8363a-ada5-463b-93b1-7761f47150ff;add
59009_we4wy2_00008;;8;;Carriere Delporte;59650;59009;Villeneuve-d'Ascq;;;710724.79;7058941.92;3.151314;50.627374;entrée;;;VILLENEUVE D ASCQ;CARRIERE DELPORTE;commune;commune;1;59009000MS0055;5378ce0c-1b0c-4ad7-844d-961fa371f28c;d80e51ee-4a98-44a7-95fc-6e750d0463e9;beb8363a-ada5-463b-93b1-7761f47150ff;add
59009_2060_00039;59009_2060;39;;Boulevard Albert 1er;59491;59009;Villeneuve-d'Ascq;;;709737.37;7062414.21;3.137468;50.658551;entrée;;;VILLENEUVE D ASCQ;BOULEVARD ALBERT 1ER;commune;commune;1;59009000LH0155;537b394f-d224-4bf1-9c22-933d8265fc3a;86e62178-6e80-4a93-9be3-6b0dad7ac88a;beb8363a-ada5-463b-93b1-7761f47150ff;add
59009_fjm8hj_00023;;23;;Allée de la Courbe;59650;59009;Villeneuve-d'Ascq;;;710910.66;7060960.4;3.153992;50.645485;entrée;;;VILLENEUVE D ASCQ;ALLEE DE LA COURBE;commune;commune;1;59009000MB0610;53876e35-1f47-4a32-9d83-4eb38ac76035;a68f2a75-9658-4ca5-81bd-d5ee72100131;beb8363a-ada5-463b-93b1-7761f47150ff;add
59009_2010_00145;59009_2010;145;;Rue de l’Abbe Cousin;59493;59009;Villeneuve-d'Ascq;;;711649.43;7057390.25;3.164314;50.613432;entrée;;;VILLENEUVE D ASCQ;RUE DE L ABBE COUSIN;commune;commune;1;59009000PK0118;5387916c-8a8e-4d5f-8b29-da0036cc5a37;367f3942-9fd9-4be5-b15e-4aa58679e9df;beb8363a-ada5-463b-93b1-7761f47150ff;add
59009_bavvof_00025;;25;;Avenue Claude Debussy;59650;59009;Villeneuve-d'Ascq;;;710006.43;7058153.13;3.141159;50.620307;entrée;;;VILLENEUVE D ASCQ;AVENUE CLAUDE DEBUSSY;commune;commune;1;59009000NO0615;538c08a7-68a0-490e-9e2a-268ef919de4c;1ad14725-d0e4-4ea1-b86e-822a1ef8fbe3;beb8363a-ada5-463b-93b1-7761f47150ff;add
59009_5150_00081;59009_5150;81;;Rue Jules Boucly;59491;59009;Villeneuve-d'Ascq;;;710002.03;7062794.78;3.141214;50.661962;entrée;;;VILLENEUVE D ASCQ;RUE JULES BOUCLY;commune;commune;1;59009000LC0238;538ca5df-6499-4ee1-b07e-1bdaea124de5;a34ece15-2d83-4907-8f83-b03615ef9453;beb8363a-ada5-463b-93b1-7761f47150ff;add
59009_4610_00189;59009_4610;189;;Rue des Fusilles;59493;59009;Villeneuve-d'Ascq;;;711256.8;7057352.11;3.158775;50.613097;entrée;;;VILLENEUVE D ASCQ;RUE DES FUSILLES;commune;commune;1;59009000PK0576;538ccddd-49d1-4ff6-a2b8-23eb8c18dce2;52583f7a-f9cd-42a3-a711-1a3a3eaa732a;beb8363a-ada5-463b-93b1-7761f47150ff;add
59009_5060_00197_b;59009_5060;197;b;Rue Jean Jaures;59491;59009;Villeneuve-d'Ascq;;;710055.17;7063376.12;3.141979;50.667178;entrée;;;VILLENEUVE D ASCQ;RUE JEAN JAURES;commune;commune;1;59009000LB0868;539b0b03-99ef-4e19-a939-6e3eb1beb061;6197dadb-deaa-46fa-9b6c-ee3b3a814d14;beb8363a-ada5-463b-93b1-7761f47150ff;add
59009_5550_00028;59009_5550;28;;Rue Martin Luther King;59491;59009;Villeneuve-d'Ascq;;;709920.68;7063573.9;3.140085;50.668955;entrée;;;VILLENEUVE D ASCQ;RUE MARTIN LUTHER KING;commune;commune;1;59009000LA0340;539ea4e8-bd5b-4753-9a96-25b586d885a3;e7c4a88c-7d16-48fb-b9d9-01ad8a7a0947;beb8363a-ada5-463b-93b1-7761f47150ff;add
59009_2120_00008_b;59009_2120;8;b;Rue Anne Josephe du Bourg;59650;59009;Villeneuve-d'Ascq;;;709936.81;7059197.31;3.140203;50.629679;entrée;;;VILLENEUVE D ASCQ;RUE ANNE JOSEPHE DU BOURG;commune;commune;1;59009000MT0505;53a28c05-496c-4eca-959f-e14cba46bf6a;5a0c24d1-eeb9-48fc-9d83-a470054de439;beb8363a-ada5-463b-93b1-7761f47150ff;add
59009_3510_00087;59009_3510;87;;Allee des Comptines;59650;59009;Villeneuve-d'Ascq;;;711286.39;7060786.64;3.15929;50.643919;entrée;;;VILLENEUVE D ASCQ;ALLEE DES COMPTINES;commune;commune;1;59009000MC0575;53a5dfa0-f17d-4a2c-8cbf-b01a839dcc72;43d33052-8625-4a38-be7b-fd6a53fa3ec7;beb8363a-ada5-463b-93b1-7761f47150ff;add
59009_3010_00007;59009_3010;7;;Allee du Chargement;59650;59009;Villeneuve-d'Ascq;;;710025.86;7060286.03;3.141487;50.639448;entrée;;;VILLENEUVE D ASCQ;ALLEE DU CHARGEMENT;commune;commune;1;59009000MX0405;53a76e62-8926-4d30-89d0-10edc7172748;fa8cc18a-19fc-44b0-914c-7c9f9acbb413;beb8363a-ada5-463b-93b1-7761f47150ff;add
59009_5170_00069;59009_5170;69;;Rue Jules Guesde;59650;59009;Villeneuve-d'Ascq;;;708542.84;7060039.65;3.120553;50.637259;entrée;;;VILLENEUVE D ASCQ;RUE JULES GUESDE;commune;commune;1;59009000LX0053;53a81295-19d9-4cee-9efe-345de071c226;c2966696-d08d-4811-81b6-295717c0061f;beb8363a-ada5-463b-93b1-7761f47150ff;add
59009_3800_00045;59009_3800;45;;Allée de la Courtine;59650;59009;Villeneuve-d'Ascq;;;711833.18;7060681.02;3.167004;50.642961;entrée;;;VILLENEUVE D ASCQ;ALLEE DE LA COURTINE;commune;commune;1;59009000MC0150;53a95c4e-0c87-4462-8918-3c983513f9ce;d915d67d-d4ff-400a-adf6-3c51e4f640ff;beb8363a-ada5-463b-93b1-7761f47150ff;add
59009_6150_00100;59009_6150;100;;Rue du Printemps;59650;59009;Villeneuve-d'Ascq;;;709460.75;7061417.42;3.133539;50.64961;entrée;;;VILLENEUVE D ASCQ;RUE DU PRINTEMPS;commune;commune;1;59009000PY0089;53aaeddf-a95b-4ad9-b0fc-1d325d07dd05;5f8eebbd-0abd-4191-a032-20b3cf97843d;beb8363a-ada5-463b-93b1-7761f47150ff;add
59009_4320_00048;59009_4320;48;;Rue Fermat;59650;59009;Villeneuve-d'Ascq;;;708749.32;7059868.59;3.123463;50.635721;entrée;;;VILLENEUVE D ASCQ;RUE FERMAT;commune;commune;1;59009000NB0429;53ba6529-3901-4481-8ffa-39bf2a2f9c9c;1e70e403-4428-430d-a4d8-16eab4f1ba6b;beb8363a-ada5-463b-93b1-7761f47150ff;add
59009_5370_00003;59009_5370;3;;Rue de la Liberte;59650;59009;Villeneuve-d'Ascq;;;710524.62;7058869.67;3.148488;50.626729;entrée;;;VILLENEUVE D ASCQ;RUE DE LA LIBERTE;commune;commune;1;59009000MS0354;53bb0563-75ab-4a8e-a58e-773869d9d39d;023e1db6-80cb-47de-aef5-c5f3a5974229;beb8363a-ada5-463b-93b1-7761f47150ff;add
59009_5455_00064;59009_5455;64;;Allée des Mannequins;59491;59009;Villeneuve-d'Ascq;;;710410.24;7063696.15;3.147001;50.670044;entrée;;;VILLENEUVE D ASCQ;ALLEE DES MANNEQUINS;commune;commune;1;59009000LA0390;53bb813d-5888-4382-ac34-231532b682a5;4b61c049-657f-4bb4-956c-7c5048aa505b;beb8363a-ada5-463b-93b1-7761f47150ff;add
59009_5850_00054;59009_5850;54;;Rue Papin;59650;59009;Villeneuve-d'Ascq;;;709256.54;7061521.93;3.130659;50.650551;entrée;;;VILLENEUVE D ASCQ;RUE PAPIN;commune;commune;1;59009000LT0168;53be067a-32fd-48e4-bd4e-9498c0fa21b4;925ded08-4d2a-4253-89a1-167937cf5b87;beb8363a-ada5-463b-93b1-7761f47150ff;add
59009_6020_00042;59009_6020;42;;Rue du Petit Pont;59650;59009;Villeneuve-d'Ascq;;;709540.34;7061149;3.134656;50.6472;entrée;;;VILLENEUVE D ASCQ;RUE DU PETIT PONT;commune;commune;1;59009000PY0592;53bef01e-6fab-4e55-ab42-6a2e1fcab540;86327abb-6d42-47e1-b541-c5189fe1d96d;beb8363a-ada5-463b-93b1-7761f47150ff;add
59009_3890_00097;59009_3890;97;;Rue de la Crete;59650;59009;Villeneuve-d'Ascq;;;709268.47;7060773.57;3.13081;50.643835;entrée;;;VILLENEUVE D ASCQ;RUE DE LA CRETE;commune;commune;1;59009000LY0494;53c038b5-6776-40f5-9685-33712ebc1e87;ccc2c9d0-b5a7-4d4c-82cf-00582b02135a;beb8363a-ada5-463b-93b1-7761f47150ff;add
59009_5570_00044;59009_5570;44;;Rue Massena;59650;59009;Villeneuve-d'Ascq;;;711937.52;7058569.53;3.168413;50.62401;entrée;;;VILLENEUVE D ASCQ;RUE MASSENA;commune;commune;1;59009000PO0018;53c649b4-c5c6-448a-84ac-a7de28e61823;4f4ebfd4-403c-463f-80b7-793fa713bb0b;beb8363a-ada5-463b-93b1-7761f47150ff;add
59009_2690_00048;59009_2690;48;;Rue du Carillon;59650;59009;Villeneuve-d'Ascq;;;710674.68;7060386.18;3.150646;50.640336;entrée;;;VILLENEUVE D ASCQ;RUE DU CARILLON;commune;commune;1;59009000MA0215;53d2f7af-71bd-4719-b1e7-bff1376ec949;965673d7-ceb1-4262-adfe-43519d19c240;beb8363a-ada5-463b-93b1-7761f47150ff;add
59009_3760_00033;59009_3760;33;;Allee de la Couronne;59650;59009;Villeneuve-d'Ascq;;;711500.65;7060855.38;3.162316;50.644532;entrée;;;VILLENEUVE D ASCQ;ALLEE DE LA COURONNE;commune;commune;1;59009000MC0594;53d4f798-ba61-425d-a1a2-68144515db93;d485d303-8fb1-4466-bbee-a6e71a0df6ed;beb8363a-ada5-463b-93b1-7761f47150ff;add
59009_3290_00051;59009_3290;51;;Allee des Clematites;59650;59009;Villeneuve-d'Ascq;;;711734.11;7060588.88;3.165603;50.642136;entrée;;;VILLENEUVE D ASCQ;ALLEE DES CLEMATITES;commune;commune;1;59009000MC0230;53db6e9b-dbc8-4c19-9a35-dd1b3fa7ce9e;d855b3d0-7fe8-4849-82a4-86617d64b5c3;beb8363a-ada5-463b-93b1-7761f47150ff;add
59009_6070_00004;59009_6070;4;;Chemin de la Plaine;59650;59009;Villeneuve-d'Ascq;;;709568.69;7061184.15;3.135057;50.647515;entrée;;;VILLENEUVE D ASCQ;CHEMIN DE LA PLAINE;commune;commune;1;59009000PY0273;53e5534b-f728-4bec-b9ca-79963c3a9824;163d3c49-c965-4c56-9552-7799dee630e7;beb8363a-ada5-463b-93b1-7761f47150ff;add
59009_4941_00025;59009_4941;25;;Allee de l’Hospitalité;59493;59009;Villeneuve-d'Ascq;;;711307.65;7056923.34;3.15948;50.609248;entrée;;;VILLENEUVE D ASCQ;ALLEE DE L HOSPITALITE;commune;commune;1;59009000PD0356;53ec4429-9549-4036-9230-99950afcc481;6b6005f8-ab06-4167-9fc2-3b263f1931b7;beb8363a-ada5-463b-93b1-7761f47150ff;add
59009_7480_00023;59009_7480;23;;Avenue du Vieux Chateau;59650;59009;Villeneuve-d'Ascq;;;710643.82;7059403.42;3.150184;50.631517;entrée;;;VILLENEUVE D ASCQ;AVENUE DU VIEUX CHATEAU;commune;commune;1;59009000MV0098;53f04529-ceb4-4a4c-b6d9-f5343c929bd3;de028ae9-287b-4523-8274-f91895faa6c8;beb8363a-ada5-463b-93b1-7761f47150ff;add
59009_6130_00040;59009_6130;40;;Rue de la Prevote;59650;59009;Villeneuve-d'Ascq;;;709294.68;7061246.53;3.131191;50.648079;entrée;;;VILLENEUVE D ASCQ;RUE DE LA PREVOTE;commune;commune;1;59009000PY0498;53f8c46e-1687-4b72-8c90-3192d8f59344;43dc8588-0231-49b8-a7ab-42d5f40652a8;beb8363a-ada5-463b-93b1-7761f47150ff;add
59009_3020_00075;59009_3020;75;;Rue Charles le Bon;59650;59009;Villeneuve-d'Ascq;;;709310.59;7059605.18;3.131377;50.633349;entrée;;;VILLENEUVE D ASCQ;RUE CHARLES LE BON;commune;commune;0;;53fe61d4-8139-45e6-9bae-ccd3d2953c97;66e03409-1f5a-4e46-bc61-0188cc0cf374;beb8363a-ada5-463b-93b1-7761f47150ff;missing
59009_3920_00011;59009_3920;11;;Rue du Croquet;59491;59009;Villeneuve-d'Ascq;;;710282.13;7062656.67;3.145165;50.660718;entrée;;;VILLENEUVE D ASCQ;RUE DU CROQUET;commune;commune;1;59009000LI0340;54009356-68c1-4543-8359-622e41d768b6;fd80d8a2-7856-48b5-a8a0-e3c3f16a7ae3;beb8363a-ada5-463b-93b1-7761f47150ff;add
59009_4320_00040;59009_4320;40;;Rue Fermat;59650;59009;Villeneuve-d'Ascq;;;708781.87;7059900.62;3.123923;50.636008;entrée;;;VILLENEUVE D ASCQ;RUE FERMAT;commune;commune;1;59009000NB0412;5407707d-8bd4-4f71-934e-44df0fd25ca4;1e70e403-4428-430d-a4d8-16eab4f1ba6b;beb8363a-ada5-463b-93b1-7761f47150ff;add
59009_3150_00042;59009_3150;42;;Chemin des Chaumieres;59650;59009;Villeneuve-d'Ascq;;;709383.27;7059077.46;3.13239;50.628612;entrée;;;VILLENEUVE D ASCQ;CHEMIN DES CHAUMIERES;commune;commune;1;59009000ND0043;540c1093-f7d4-4928-a506-a8c5c04294af;93faea74-ee95-4adb-834a-7d7af0505859;beb8363a-ada5-463b-93b1-7761f47150ff;add
59009_6280_00061;59009_6280;61;;Rue Renoir;59493;59009;Villeneuve-d'Ascq;;;710957.95;7058231.8;3.154584;50.620997;entrée;;;VILLENEUVE D ASCQ;RUE RENOIR;commune;commune;1;59009000NR0462;540d1809-5c07-4426-9e71-c3fd78ebfb4d;68ce9b67-73e4-4569-92b7-bb8c126dfc55;beb8363a-ada5-463b-93b1-7761f47150ff;add
59009_4610_00053_a-b-c;59009_4610;53;a-b-c;Rue des Fusilles;59650;59009;Villeneuve-d'Ascq;;;710335.84;7057891.09;3.145799;50.61795;entrée;;;VILLENEUVE D ASCQ;RUE DES FUSILLES;commune;commune;0;59009000NO0503;540f22fd-6f9c-4ad7-b1e6-5b129a5e1d68;52583f7a-f9cd-42a3-a711-1a3a3eaa732a;beb8363a-ada5-463b-93b1-7761f47150ff;add
59009_4610_00009;59009_4610;9;;Rue des Fusilles;59650;59009;Villeneuve-d'Ascq;;;709992.35;7058059.73;3.140958;50.619469;entrée;;;VILLENEUVE D ASCQ;RUE DES FUSILLES;commune;commune;1;59009000NO0587;541361cb-e0ff-4e41-907f-be3f0bab82b7;52583f7a-f9cd-42a3-a711-1a3a3eaa732a;beb8363a-ada5-463b-93b1-7761f47150ff;add
59009_5150_00127;59009_5150;127;;Rue Jules Boucly;59491;59009;Villeneuve-d'Ascq;;;709918.05;7062662.03;3.140025;50.660772;entrée;;;VILLENEUVE D ASCQ;RUE JULES BOUCLY;commune;commune;1;59009000LC0319;541bc2f6-08c1-46a7-b109-1a13127af303;a34ece15-2d83-4907-8f83-b03615ef9453;beb8363a-ada5-463b-93b1-7761f47150ff;add
59009_3850_00004;59009_3850;4;;Rue de la Coutume;59650;59009;Villeneuve-d'Ascq;;;710498.63;7060784.1;3.148172;50.64391;entrée;;;VILLENEUVE D ASCQ;RUE DE LA COUTUME;commune;commune;1;59009000MA0818;541f79df-75e2-41fd-b572-13c602e86307;f2ff5c5b-3c7b-4e0c-ae23-e1bf55a883a2;beb8363a-ada5-463b-93b1-7761f47150ff;add
59009_5430_00032;59009_5430;32;;Rue Louise Michel;59650;59009;Villeneuve-d'Ascq;;;709165.69;7059629.79;3.129333;50.633572;entrée;;;VILLENEUVE D ASCQ;RUE LOUISE MICHEL;commune;commune;1;59009000NA0473;542353e4-466c-48aa-bbf4-8f9d1f9a0af8;730a52dd-d075-4a6b-9286-b04cd37f333a;beb8363a-ada5-463b-93b1-7761f47150ff;add
59009_4890_00041_b;59009_4890;41;b;Rue d’Hem;59491;59009;Villeneuve-d'Ascq;;;711283.46;7061642.1;3.159273;50.651596;bâtiment;;;VILLENEUVE D ASCQ;RUE D HEM;commune;commune;1;59009000LO0161;5430c73e-1376-4039-9017-42f8520ff3d9;3a107367-19be-45b6-bb75-0c06ceeac0a3;beb8363a-ada5-463b-93b1-7761f47150ff;exist
59009_5570_00040;59009_5570;40;;Rue Massena;59650;59009;Villeneuve-d'Ascq;;;711919.28;7058549.21;3.168155;50.623828;entrée;;;VILLENEUVE D ASCQ;RUE MASSENA;commune;commune;1;59009000PO0021;5431834b-1d86-4091-8b28-ec60e2c46e4a;4f4ebfd4-403c-463f-80b7-793fa713bb0b;beb8363a-ada5-463b-93b1-7761f47150ff;add
59009_4660_00047;59009_4660;47;;Rue Gaston Baratte;59493;59009;Villeneuve-d'Ascq;;;711183.87;7057875.56;3.157761;50.617796;entrée;;;VILLENEUVE D ASCQ;RUE GASTON BARATTE;commune;commune;1;59009000NR0194;5434479d-2ca7-40ae-a56e-15a134df2868;5425c80c-8ba4-48d8-b251-46f374cbe438;beb8363a-ada5-463b-93b1-7761f47150ff;add
59009_3660_00088;59009_3660;88;;Allee de la Corbeille;59650;59009;Villeneuve-d'Ascq;;;711649.17;7061088.47;3.164419;50.646621;entrée;;;VILLENEUVE D ASCQ;ALLEE DE LA CORBEILLE;commune;commune;1;59009000MC0724;5437aeb7-48d7-4673-aeb9-8055e82f5033;8296ffe7-f7c9-44b2-9d45-2033da70c606;beb8363a-ada5-463b-93b1-7761f47150ff;add
59009_2990_00019;59009_2990;19;;Allee Chardin;59650;59009;Villeneuve-d'Ascq;;;709929.77;7060086.73;3.140126;50.637661;entrée;;;VILLENEUVE D ASCQ;ALLEE CHARDIN;commune;commune;1;59009000MX0382;54408a3f-a73c-40de-900b-379196aecbe4;57d6e6ca-cf2d-4b28-a30d-1ecb0ab89157;beb8363a-ada5-463b-93b1-7761f47150ff;add
59009_4610_00062;59009_4610;62;;Rue des Fusilles;59493;59009;Villeneuve-d'Ascq;;;710582.43;7057761.52;3.149274;50.616783;entrée;;;VILLENEUVE D ASCQ;RUE DES FUSILLES;commune;commune;1;59009000NS0362;54411a6a-97ca-4991-a797-1faf552b5262;52583f7a-f9cd-42a3-a711-1a3a3eaa732a;beb8363a-ada5-463b-93b1-7761f47150ff;add
59009_1672_00013;59009_1672;13;;Rue de la Reconciliation;59491;59009;Villeneuve-d'Ascq;;;710473.35;7062099.85;3.14785;50.655718;entrée;;;VILLENEUVE D ASCQ;RUE DE LA RECONCILIATION;commune;commune;1;59009000LR0137;5443c0aa-f08e-4781-a7a0-d3fe71e8c97b;2b99c747-9dc0-4c99-a519-75a2930ec3dd;beb8363a-ada5-463b-93b1-7761f47150ff;add
59009_2060_00081;59009_2060;81;;Boulevard Albert 1er;59491;59009;Villeneuve-d'Ascq;;;710266.97;7062196.86;3.144939;50.656592;entrée;;;VILLENEUVE D ASCQ;BOULEVARD ALBERT 1ER;commune;commune;1;59009000LI0450;54441277-6078-4919-93d4-84fc589eff79;86e62178-6e80-4a93-9be3-6b0dad7ac88a;beb8363a-ada5-463b-93b1-7761f47150ff;add
59009_7460_00026;59009_7460;26;;Rue Victor Provo;59650;59009;Villeneuve-d'Ascq;;;709501.98;7061082.41;3.134113;50.646603;entrée;;;VILLENEUVE D ASCQ;RUE VICTOR PROVO;commune;commune;1;59009000PY0648;544a1b41-3de0-4e50-84aa-18f74ffcb126;68c1fcd9-e648-414e-a6a7-96ecce028b84;beb8363a-ada5-463b-93b1-7761f47150ff;add
59009_3650_00001;59009_3650;1;;Allee du Corail;59650;59009;Villeneuve-d'Ascq;;;710867.23;7061069.96;3.153382;50.646469;entrée;;;VILLENEUVE D ASCQ;ALLEE DU CORAIL;commune;commune;1;59009000MB0060;544a41cd-d3e3-4c52-89c2-2f77f6a9f561;f28301a8-63ce-44c0-914e-658a3fa64305;beb8363a-ada5-463b-93b1-7761f47150ff;add
59009_5060_00035;59009_5060;35;;Rue Jean Jaures;59491;59009;Villeneuve-d'Ascq;;;709664.41;7062658.02;3.136444;50.66074;entrée;;;VILLENEUVE D ASCQ;RUE JEAN JAURES;commune;commune;1;59009000LC0357;54519cf5-8736-45bf-9ee6-15a2ecc9d5ae;6197dadb-deaa-46fa-9b6c-ee3b3a814d14;beb8363a-ada5-463b-93b1-7761f47150ff;add
59009_4430_00056;59009_4430;56;;Avenue de Flandre;59491;59009;Villeneuve-d'Ascq;;;710040.5;7062909.85;3.14176;50.662994;entrée;;;VILLENEUVE D ASCQ;AVENUE DE FLANDRE;commune;commune;1;59009000LC0077;5451afd1-35fe-465f-b1ee-ddb25b20be71;99e098c1-ca81-4f08-8ee1-db3072b7f5e7;beb8363a-ada5-463b-93b1-7761f47150ff;add
59009_4310_00015;59009_4310;15;;Allee des Fauvettes;59493;59009;Villeneuve-d'Ascq;;;711597.48;7057172.97;3.163575;50.611483;entrée;;;VILLENEUVE D ASCQ;ALLEE DES FAUVETTES;commune;commune;1;59009000PI0227;5453d260-233d-47f9-80f0-4ae5d8597c7d;fde9de33-bca1-410c-ac57-151caa96ffa3;beb8363a-ada5-463b-93b1-7761f47150ff;add
59009_3540_00016;59009_3540;16;;Rue de la Concorde;59491;59009;Villeneuve-d'Ascq;;;709835.28;7063127.23;3.138868;50.664948;entrée;;;VILLENEUVE D ASCQ;RUE DE LA CONCORDE;commune;commune;1;59009000LB0425;54543b7f-5feb-466a-a701-225dbb31eaa1;f1aee773-5936-42d0-9c1d-f8bc068fdb39;beb8363a-ada5-463b-93b1-7761f47150ff;add
