id;id_fantoir;numero;rep;nom_voie;code_postal;code_insee;nom_commune;code_insee_ancienne_commune;nom_ancienne_commune;x;y;lon;lat;type_position;alias;nom_ld;libelle_acheminement;nom_afnor;source_position;source_nom_voie;certification_commune;cad_parcelles;id_ban_adresse;id_ban_toponyme;id_ban_commune;status
21054_0900_00001;21054_0900;1;;Chemin de Champagne;21200;21054;Beaune;;;840633.12;6659363.21;4.851608;47.019658;entrée;;;BEAUNE;CHEMIN DE CHAMPAGNE;commune;commune;1;21054000DV0337;d63a830b-41b6-4679-a80a-3a00fc20a49f;d5d438fa-d8fc-48ca-99a1-65712e6f2258;be5af6b6-d2a6-451d-a94f-baf6604cc953;exist
21054_0870_00028_t;21054_0870;28;t;Route de Challanges;21200;21054;Beaune;;;840556.71;6659102.67;4.850522;47.017329;entrée;;;BEAUNE;ROUTE DE CHALLANGES;commune;commune;1;21054000EC0046;d6401dad-fb08-41b6-839a-7680b6308ce4;823262d0-d560-4ea4-b0b0-662592e968d3;be5af6b6-d2a6-451d-a94f-baf6604cc953;exist
21054_1341_00217;21054_1341;217;;Rue des Crais;21200;21054;Beaune;;;842090.78;6658731.97;4.870596;47.013667;entrée;;;BEAUNE;RUE DES CRAIS;commune;commune;0;21054000DW0155;d64565ea-4435-4bb0-b6c9-08d852092cd8;2d937147-3ad3-43f6-ac10-3a1da6448bd9;be5af6b6-d2a6-451d-a94f-baf6604cc953;add
21054_2881_00022;21054_2881;22;;Rue de la Meille;21200;21054;Beaune;;;838581.88;6658743.07;4.824422;47.014506;entrée;;;BEAUNE;RUE DE LA MEILLE;commune;commune;1;21054000DH0255;d648fd33-3373-4288-9678-7a350d8da91b;e58ef5e2-c6ff-410c-b59f-1f9ece74a753;be5af6b6-d2a6-451d-a94f-baf6604cc953;exist
21054_3900_00008;21054_3900;8;;Rue Richard;21200;21054;Beaune;;;840374.1;6659888.76;4.848361;47.024443;segment;;;BEAUNE;RUE RICHARD;commune;commune;0;21054000DT0012;d6551db9-5eae-4f9e-9f82-7c8349b16896;fba666dc-ce68-4e92-ad45-563613622841;be5af6b6-d2a6-451d-a94f-baf6604cc953;add
21054_1370_00159_d;21054_1370;159;d;Route de Dijon;21200;21054;Beaune;;;840155.09;6661327.5;4.845921;47.037439;entrée;;;BEAUNE;ROUTE DE DIJON;commune;commune;0;21054000BZ0035;d661a596-865d-4596-b55c-b2718e9dfbd3;4cf3f8de-82e5-40a0-8d15-4f3b6cd83298;be5af6b6-d2a6-451d-a94f-baf6604cc953;add
21054_2480_00015_bis;21054_2480;15;bis;Rue de Lorraine;21200;21054;Beaune;;;839628.99;6659939.69;4.838569;47.025058;entrée;;;BEAUNE;RUE DE LORRAINE;commune;commune;0;;d6641d63-f776-419d-ae92-ed273c10fc69;8187c02c-9ebe-4295-8d01-89eb3a17ab78;be5af6b6-d2a6-451d-a94f-baf6604cc953;missing
21054_1310_00001_a;21054_1310;1;a;Rue du Colonel de Grancey;21200;21054;Beaune;;;840109.48;6660022.55;4.844919;47.025703;segment;;;BEAUNE;RUE DU COLONEL DE GRANCEY;commune;commune;0;;d667a0f1-18c4-4008-a459-e37233ca89c6;8d1104df-8ca7-42d4-83b2-ba75d46b7f98;be5af6b6-d2a6-451d-a94f-baf6604cc953;missing
21054_1130_00006;21054_1130;6;;Rue de Chevignerot;21200;21054;Beaune;;;840391.31;6659592.19;4.848496;47.02177;entrée;;;BEAUNE;RUE DE CHEVIGNEROT;commune;commune;1;21054000DV0060;d66b7e87-eb1b-4c3f-b18f-ad8b3985055c;89f35958-aa34-4638-bba7-1401df70e0f2;be5af6b6-d2a6-451d-a94f-baf6604cc953;exist
21054_2315_00002;21054_2315;2;;Rue Joseph Delissey;21200;21054;Beaune;;;839577.78;6658787.94;4.837542;47.014702;entrée;;;BEAUNE;RUE JOSEPH DELISSEY;commune;commune;0;;d66b801f-213d-47ee-b451-5ee9aaab037d;2d968bee-80f6-4617-b44e-4a150b1dae25;be5af6b6-d2a6-451d-a94f-baf6604cc953;missing
21054_1459_00006;21054_1459;6;;Impasse des Echaliers;21200;21054;Beaune;;;840648.58;6659138.15;4.851742;47.017629;entrée;;;BEAUNE;IMPASSE DES ECHALIERS;commune;commune;1;21054000EC0056;d66cba28-696f-4fc9-af5e-1980986eb4ca;5716adb5-d71e-491e-8be2-52f79f11ef24;be5af6b6-d2a6-451d-a94f-baf6604cc953;exist
21054_1708_00014_bis;21054_1708;14;bis;Rue du Faubourg Saint-martin;21200;21054;Beaune;;;839213.9;6660069.91;4.833145;47.026317;segment;;;BEAUNE;RUE DU FAUBOURG SAINT MARTIN;commune;commune;0;21054000AT0650;d67779e0-4377-4df9-abfa-5ac6326e0000;44827fd5-1f37-4110-bec8-3ec26f024638;be5af6b6-d2a6-451d-a94f-baf6604cc953;add
21054_rgf2xs_00001;;1;;Parking Lorraine;21200;21054;Beaune;;;839605.3;6660216.55;4.838342;47.027555;entrée;;;BEAUNE;PARKING LORRAINE;commune;commune;1;;d6869421-a906-4a11-a598-8dc100891f64;89b45464-baa5-4154-b43c-1bb014e7059c;be5af6b6-d2a6-451d-a94f-baf6604cc953;missing
21054_1380_00018;21054_1380;18;;Rue du 19 Mars;21200;21054;Beaune;;;839112.51;6661338.88;4.832198;47.03776;entrée;;;BEAUNE;RUE DU 19 MARS;commune;commune;0;21054000BY0081;d687ed8f-a5e6-4e47-ac73-235fe8f60fbb;bb9d8a8b-4818-458b-90af-f3277cfd6bc8;be5af6b6-d2a6-451d-a94f-baf6604cc953;exist
21054_1830_00005;21054_1830;5;;Place Général Leclerc;21200;21054;Beaune;;;839464.82;6659808.88;4.836368;47.023915;entrée;;;BEAUNE;PLACE GENERAL LECLERC;commune;commune;1;21054000AB0081;d68caf73-2307-4e77-a0bb-ca31c471dd6d;dde0f008-e732-4c63-99b4-84cc1d0bf77e;be5af6b6-d2a6-451d-a94f-baf6604cc953;exist
21054_2985_00004;21054_2985;4;;Rue du Moulin Noize;21200;21054;Beaune;;;840273.23;6658293.22;4.846542;47.010103;bâtiment;;;BEAUNE;RUE DU MOULIN NOIZE;commune;commune;1;21054000ED0267;d69c4b16-294b-4b99-9b63-d550d3b7a5c1;f460193f-66d0-43ec-84a4-cfcfbf476ab1;be5af6b6-d2a6-451d-a94f-baf6604cc953;add
21054_4275_00001;21054_4275;1;;Place des Scabieuses;21200;21054;Beaune;;;841342.92;6660062.5;4.861167;47.025802;entrée;;;BEAUNE;PLACE DES SCABIEUSES;commune;commune;1;21054000DP0082;d69fcb23-dee9-4e12-b802-ef73f7297469;0b373d7e-4daa-47ff-b400-e9f559a3062d;be5af6b6-d2a6-451d-a94f-baf6604cc953;exist
21054_0800_00001_ter;21054_0800;1;ter;Rue Céler;21200;21054;Beaune;;;840158.41;6659433.98;4.845382;47.020395;entrée;;;BEAUNE;RUE CELER;commune;commune;1;21054000AL0223;d6a668ec-9034-4c97-8b99-7c5e6de099eb;6639f75c-628e-4f98-af97-6df9e3cf2bca;be5af6b6-d2a6-451d-a94f-baf6604cc953;add
21054_3902_00077;21054_3902;77;;Chemin de la Riotte;21200;21054;Beaune;;;841975.48;6658473.15;4.868998;47.011362;entrée;;;BEAUNE;CHEMIN DE LA RIOTTE;commune;commune;1;21054000DY0052;d6a75d4f-62b5-4277-a4bd-9c040c5ee12a;f81ab518-fcb7-46be-8e9c-0a4325f09dcd;be5af6b6-d2a6-451d-a94f-baf6604cc953;exist
21054_1615_00009;21054_1615;9;;Rue de l'Enfant;21200;21054;Beaune;;;839675.5;6659799.12;4.839138;47.023783;entrée;;;BEAUNE;RUE DE L ENFANT;commune;commune;1;21054000AC0529;d6a85376-fefd-437c-b8c8-799fd096b14e;f648e247-50b4-4d7c-b172-e2460afbfab9;be5af6b6-d2a6-451d-a94f-baf6604cc953;add
21054_3307_00001;21054_3307;1;;Rue Paul Delaborde;21200;21054;Beaune;;;839119;6661098.49;4.83221;47.035595;entrée;;;BEAUNE;RUE PAUL DELABORDE;commune;commune;0;;d6b13809-3c67-412c-8a27-7c1c3b606cc6;fc1817a1-25c5-4074-b3ed-d9a7e8fd410e;be5af6b6-d2a6-451d-a94f-baf6604cc953;missing
21054_4250_00076;21054_4250;76;;Route de Savigny;21200;21054;Beaune;;;839723.57;6661615.4;4.840328;47.040121;entrée;;;BEAUNE;ROUTE DE SAVIGNY;commune;commune;1;21054000CD0482;d6c4e0ec-5765-4e47-ab0e-6c060010c578;21e64146-aba4-477c-849e-59ce0eb36c4a;be5af6b6-d2a6-451d-a94f-baf6604cc953;add
21054_2350_00006;21054_2350;6;;Boulevard Jules Ferry;21200;21054;Beaune;;;839846.3;6659583.67;4.84132;47.021808;entrée;;;BEAUNE;BOULEVARD JULES FERRY;commune;commune;1;;d6d0c261-c121-4680-8ff9-4723ab7aa854;4a8a95d1-5ad1-4247-9e07-7300b9763e48;be5af6b6-d2a6-451d-a94f-baf6604cc953;missing
21054_0994_00012;21054_0994;12;;Allée Charles Vallin;21200;21054;Beaune;;;840233.91;6659249.76;4.846319;47.018721;entrée;;;BEAUNE;ALLEE CHARLES VALLIN;commune;commune;1;21054000EC0261;d6d8eff6-7801-413c-9ddb-035546cb36d8;94e8d38c-2937-4ac7-a12b-7584af91468a;be5af6b6-d2a6-451d-a94f-baf6604cc953;add
21054_4010_00010;21054_4010;10;;Rue Rousseau Deslandes;21200;21054;Beaune;;;839682.32;6659907.49;4.839261;47.024757;entrée;;;BEAUNE;RUE ROUSSEAU DESLANDES;commune;commune;0;21054000AC0160;d6dbb099-9b85-4bce-b9a6-254a0dabc5a5;5021f221-ff1c-4493-a96e-c6b4e4f595c9;be5af6b6-d2a6-451d-a94f-baf6604cc953;add
21054_1295_00001_b;21054_1295;1;b;Rue Colette;21200;21054;Beaune;;;839053.98;6658949.53;4.830698;47.016266;entrée;;;BEAUNE;RUE COLETTE;commune;commune;1;21054000AR0047;d6e9ca78-dd1e-429c-bed5-6a37105a4770;c1ce4329-92f6-48c2-9ed0-fb7b34d6b5d5;be5af6b6-d2a6-451d-a94f-baf6604cc953;add
21054_4248_00013;21054_4248;13;;Rue des Saules;21200;21054;Beaune;;;840944.02;6659996.9;4.855896;47.025296;entrée;;;BEAUNE;RUE DES SAULES;commune;commune;0;;d6f1e6de-db77-47e6-98ec-0f0d20ab5400;f03eba34-2b03-450e-9ddd-778fa220cfe5;be5af6b6-d2a6-451d-a94f-baf6604cc953;missing
21054_0636_00001;21054_0636;1;;Impasse Yves Bertrand Burgalat;21200;21054;Beaune;;;839658.26;6658464.4;4.838502;47.011773;bâtiment;;;BEAUNE;IMPASSE YVES BERTRAND BURGALAT;commune;commune;1;21054000EK0021;d6f2ed63-f8f1-4f8d-9fb2-75a673627050;19b8c318-204c-45df-a36d-4daab913c89e;be5af6b6-d2a6-451d-a94f-baf6604cc953;add
21054_4200_00015;21054_4200;15;;Rue Sainte Marguerite;21200;21054;Beaune;;;839543.31;6659978.35;4.837453;47.025424;segment;;;BEAUNE;RUE SAINTE MARGUERITE;commune;commune;0;21054000AB0530;d6fbb0d7-a849-4618-9362-d61f4447fa9a;7904a840-4d4d-4aee-87d3-fdeba8c3e430;be5af6b6-d2a6-451d-a94f-baf6604cc953;add
21054_1344_00011;21054_1344;11;;Rue des Cras (Barbizottes);21200;21054;Beaune;;;841262.36;6660057.27;4.860105;47.025772;entrée;;;BEAUNE;RUE DES CRAS BARBIZOTTES ;commune;commune;0;21054000DP0089;d6fdc986-8e08-4be9-90ad-b010cc91dc87;180a163f-a12f-4047-8583-0ab754efd169;be5af6b6-d2a6-451d-a94f-baf6604cc953;exist
21054_1710_00019_bis;21054_1710;19;bis;Rue du Faubourg Saint-nicolas;21200;21054;Beaune;;;839716.88;6660331.58;4.839846;47.028567;entrée;;;BEAUNE;RUE DU FAUBOURG SAINT NICOLAS;commune;commune;1;21054000AD0292;d71c7971-ccd0-4fbf-b17e-35fd0d46a3b4;5ad89a46-87ae-4f5d-90cb-8154dda69541;be5af6b6-d2a6-451d-a94f-baf6604cc953;exist
21054_0870_00041;21054_0870;41;;Route de Challanges;21200;21054;Beaune;;;840726.43;6659165.09;4.852775;47.017855;parcelle;;;BEAUNE;ROUTE DE CHALLANGES;commune;commune;1;21054000DV0253;d71ff8f8-9d9d-42bf-b4cb-25de1cca7447;823262d0-d560-4ea4-b0b0-662592e968d3;be5af6b6-d2a6-451d-a94f-baf6604cc953;add
21054_3920_00025_a;21054_3920;25;a;Rue des Rôles;21200;21054;Beaune;;;839560.9;6660538.04;4.837856;47.030458;segment;;;BEAUNE;RUE DES ROLES;commune;commune;0;;d73012db-beaa-48f5-9b40-177c56e2deb8;8d691370-306e-40a3-8476-11ec4512ba65;be5af6b6-d2a6-451d-a94f-baf6604cc953;missing
21054_1625_00006;21054_1625;6;;Impasse des Epinottes;21200;21054;Beaune;;;840669.11;6659257.29;4.852049;47.018697;entrée;;;BEAUNE;IMPASSE DES EPINOTTES;commune;commune;1;21054000DV0257;d73c7a33-b489-4eff-b3d9-b6aebbae6b19;5541606b-f754-4ca4-bc5f-2ea6e9e3ee55;be5af6b6-d2a6-451d-a94f-baf6604cc953;add
21054_1650_00026;21054_1650;26;;Rue Esdouhard;21200;21054;Beaune;;;841017.15;6660495.46;4.857013;47.029768;entrée;;;BEAUNE;RUE ESDOUHARD;commune;commune;0;21054000DO0228;d751370a-a2a7-4b97-b4b1-d1dc4f7a5a28;7b77975f-8bff-44f9-80e4-04fa09e5a8ba;be5af6b6-d2a6-451d-a94f-baf6604cc953;add
21054_4900_00002;21054_4900;2;;Place Ziem;21200;21054;Beaune;;;839659.14;6659731.52;4.838902;47.023178;entrée;;;BEAUNE;PLACE ZIEM;commune;commune;1;;d75400fc-881c-4072-b6e8-38d909e68b34;75ea20d5-b484-43e9-b149-48e43b2ca987;be5af6b6-d2a6-451d-a94f-baf6604cc953;missing
21054_1532_00007;21054_1532;7;;Rue Edouard Joly;21200;21054;Beaune;;;839305.68;6661579.89;4.834815;47.039889;entrée;;;BEAUNE;RUE EDOUARD JOLY;commune;commune;0;;d75bbf45-a860-4997-be22-b4931ce503db;277b50de-d248-4d29-b5b6-5d6f8974aebe;be5af6b6-d2a6-451d-a94f-baf6604cc953;missing
21054_2275_00004_a;21054_2275;4;a;Rue Jean-baptiste Fournier;21200;21054;Beaune;;;837983.55;6660840.05;4.817183;47.033505;segment;;;BEAUNE;RUE JEAN BAPTISTE FOURNIER;commune;commune;0;21054000CP0181;d75c52a3-e93a-4122-8efd-f404e9b97339;70a7350c-9b96-469f-8ad0-3a75f63b93f9;be5af6b6-d2a6-451d-a94f-baf6604cc953;add
21054_0290_00019;21054_0290;19;;Rue Auguste Renoir;21200;21054;Beaune;;;838922.09;6658817.6;4.828922;47.015106;entrée;;;BEAUNE;RUE AUGUSTE RENOIR;commune;commune;1;21054000DH0414;d762360d-fec0-4d18-8c5a-751789023c6a;44234145-ef1a-458a-941c-0ca478d12030;be5af6b6-d2a6-451d-a94f-baf6604cc953;exist
21054_2310_00007;21054_2310;7;;Impasse Jean Philippe Rameau;21200;21054;Beaune;;;840721.08;6658671.01;4.852552;47.013409;entrée;;;BEAUNE;IMPASSE JEAN PHILIPPE RAMEAU;commune;commune;1;21054000EB0065;d763380c-8c87-46e6-8440-4bda384df428;a3f76abb-7dca-4633-86b4-539fd2337d89;be5af6b6-d2a6-451d-a94f-baf6604cc953;exist
21054_3905_00012;21054_3905;12;;Rue des Robines;21200;21054;Beaune;;;840179.21;6661069.09;4.846159;47.035108;entrée;;;BEAUNE;RUE DES ROBINES;commune;commune;0;;d76a6530-67fa-4ff9-8787-bf38e7178344;784d86cb-1e7f-4510-b248-4874bce4928d;be5af6b6-d2a6-451d-a94f-baf6604cc953;missing
21054_3090_00005;21054_3090;5;;Rue Noël et Antonin l'Excellent;21200;21054;Beaune;;;840809.96;6660031.08;4.854142;47.025632;entrée;;;BEAUNE;RUE NOEL ET ANTONIN L EXCELLENT;commune;commune;0;;d76e8752-15d5-46af-9ba5-02f9cdcea4fe;a329bb53-c7c3-447c-a852-51c1086747ab;be5af6b6-d2a6-451d-a94f-baf6604cc953;missing
21054_4250_00079;21054_4250;79;;Route de Savigny;21200;21054;Beaune;;;839715.6;6661289.02;4.840123;47.037185;entrée;;;BEAUNE;ROUTE DE SAVIGNY;commune;commune;1;21054000BZ0012;d773af7b-2e5d-49e1-971b-0b2568856389;21e64146-aba4-477c-849e-59ce0eb36c4a;be5af6b6-d2a6-451d-a94f-baf6604cc953;add
21054_1765_00635;21054_1765;635;;Rue Francois Vaillant;21200;21054;Beaune;;;838102.81;6661930.91;4.819084;47.043299;entrée;;;BEAUNE;RUE FRANCOIS VAILLANT;commune;commune;0;21054000CM0448;d787d97a-2da6-4bab-b676-f416bf1d9f99;f0c5b192-fa34-48a4-824d-1b4cb26379e9;be5af6b6-d2a6-451d-a94f-baf6604cc953;add
21054_0970_00004;21054_0970;4;;Rue Charles Cloutier;21200;21054;Beaune;;;839374.18;6659773.11;4.835164;47.023612;entrée;;;BEAUNE;RUE CHARLES CLOUTIER;commune;commune;1;;d78d18e3-0858-44a4-9744-6fef207f6124;35f6d9e6-a1a9-4328-b66e-e8423f8da254;be5af6b6-d2a6-451d-a94f-baf6604cc953;missing
21054_1260_00022;21054_1260;22;;Rue du Clos Pothier;21200;21054;Beaune;;;839198.42;6660340.85;4.833024;47.028759;entrée;;;BEAUNE;RUE DU CLOS POTHIER;commune;commune;0;;d78d5670-e479-48a2-a9a3-d4a511a6e0b8;587e06e0-b6a1-490d-8d9d-7598adbe237e;be5af6b6-d2a6-451d-a94f-baf6604cc953;missing
21054_0606_00130;21054_0606;130;;Rue du Bretenet;21200;21054;Beaune;;;842131.44;6658266.98;4.870986;47.009473;entrée;;;BEAUNE;RUE DU BRETENET;commune;commune;0;;d78f8119-5ccf-4b38-9748-a0016a01d02f;d38cc02f-0d33-47c2-b96c-08a1e02f2fe2;be5af6b6-d2a6-451d-a94f-baf6604cc953;missing
21054_2960_00006;21054_2960;6;;Rue Morimont;21200;21054;Beaune;;;839796.73;6659969.48;4.840786;47.025291;entrée;;;BEAUNE;RUE MORIMONT;commune;commune;0;21054000AC0251;d7b0cced-8860-464a-9371-25434febcb24;5f520349-91fe-49be-b83e-1088e1bff55d;be5af6b6-d2a6-451d-a94f-baf6604cc953;add
21054_0620_00002_bis;21054_0620;2;bis;Boulevard Bretonnière;21200;21054;Beaune;;;839258.43;6659559.33;4.833575;47.021712;logement;;;BEAUNE;BOULEVARD BRETONNIERE;commune;commune;1;21054000AR0216;d7ba3cd3-abad-4b63-bc2a-4d07dfd99c3b;2fb56e2c-559e-4239-9357-4d5b7d38ff8d;be5af6b6-d2a6-451d-a94f-baf6604cc953;exist
21054_1295_00011_bis;21054_1295;11;bis;Rue Colette;21200;21054;Beaune;;;838910.83;6659064.2;4.828849;47.017328;entrée;;;BEAUNE;RUE COLETTE;commune;commune;1;21054000AR0166;d7cf4cc8-2686-4224-8ea0-7de5f950dfa5;c1ce4329-92f6-48c2-9ed0-fb7b34d6b5d5;be5af6b6-d2a6-451d-a94f-baf6604cc953;add
21054_1460_00007;21054_1460;7;;Rue des Echaliers;21200;21054;Beaune;;;840290.5;6659000.44;4.846987;47.016465;entrée;;;BEAUNE;RUE DES ECHALIERS;commune;commune;0;21054000EC0110;d7dd2ef6-f1b1-468d-8b9b-0b87b8ee7957;97325108-0c89-4d7f-8ef9-803738ff8226;be5af6b6-d2a6-451d-a94f-baf6604cc953;add
21054_4869_00001;21054_4869;1;;Place Xavier Forneret;21200;21054;Beaune;;;839005.19;6659127.16;4.83011;47.017875;entrée;;;BEAUNE;PLACE XAVIER FORNERET;commune;commune;1;21054000AR0211;d7e6c65f-a782-4446-bc7f-2d1dbfb064a0;6b274729-add2-41fc-aba3-62bf1de83bbf;be5af6b6-d2a6-451d-a94f-baf6604cc953;exist
21054_0152_00018;21054_0152;18;;Impasse des Américains;21200;21054;Beaune;;;841600.88;6660337.57;4.864648;47.028223;entrée;;;BEAUNE;IMPASSE DES AMERICAINS;commune;commune;1;21054000DN0171;d7ee9078-713a-43d3-b5b8-3a6bd2260240;f91a7616-c178-4c05-9eb4-8e72f3fe708a;be5af6b6-d2a6-451d-a94f-baf6604cc953;exist
21054_1246_00004;21054_1246;4;;Rue Clément Ader;21200;21054;Beaune;;;839130.08;6661488.16;4.832475;47.0391;entrée;;;BEAUNE;RUE CLEMENT ADER;commune;commune;1;21054000BY0226;d7f1d106-ba59-4d5d-aad0-9126ae17cc7a;1d132ecd-44ae-43f7-87b0-94af44fe7c16;be5af6b6-d2a6-451d-a94f-baf6604cc953;add
21054_2100_00001;21054_2100;1;;Rue Hippolyte Michaud;21200;21054;Beaune;;;839275.08;6660072;4.833951;47.026323;entrée;;;BEAUNE;RUE HIPPOLYTE MICHAUD;commune;commune;0;21054000AT0142;d7f6879e-a9f9-445b-a9dd-46bc04575419;9090a50f-8af9-4f95-aa69-0f38cbf06f1f;be5af6b6-d2a6-451d-a94f-baf6604cc953;add
21054_0634_00003;21054_0634;3;;Rue Buffon;21200;21054;Beaune;;;840166.6;6658183.18;4.845105;47.009135;entrée;;;BEAUNE;RUE BUFFON;commune;commune;1;21054000EK0142;d7f68cac-94ee-40a8-9f0b-055474859558;5b19a5e3-a732-4d4c-a5b8-d0cbeb7815ff;be5af6b6-d2a6-451d-a94f-baf6604cc953;exist
21054_1710_00039;21054_1710;39;;Rue du Faubourg Saint-nicolas;21200;21054;Beaune;;;839745.37;6660406.24;4.840244;47.029233;entrée;;;BEAUNE;RUE DU FAUBOURG SAINT NICOLAS;commune;commune;1;;d7f9fc5e-a877-4424-974f-dd517fdf1a68;5ad89a46-87ae-4f5d-90cb-8154dda69541;be5af6b6-d2a6-451d-a94f-baf6604cc953;missing
21054_2980_00557;21054_2980;557;;Rue de la Motte;21200;21054;Beaune;;;842401.23;6661356.66;4.875502;47.037225;entrée;;;BEAUNE;RUE DE LA MOTTE;commune;commune;0;;d804c695-7480-45e0-9884-54cb77c40886;2499417b-c4b8-4c2f-a944-4529618777a0;be5af6b6-d2a6-451d-a94f-baf6604cc953;missing
21054_2890_00010;21054_2890;10;;Place Monge;21200;21054;Beaune;;;839588.63;6659901.53;4.838026;47.024723;entrée;;;BEAUNE;PLACE MONGE;commune;commune;1;21054000AB0475;d8074b70-fed6-4ba7-94e1-870afefc2b3f;77517158-4d2e-4684-afb6-54a1720c5673;be5af6b6-d2a6-451d-a94f-baf6604cc953;exist
21054_0750_00007;21054_0750;7;;Rue Carnot;21200;21054;Beaune;;;839614.71;6659793.03;4.838336;47.023741;entrée;;;BEAUNE;RUE CARNOT;commune;commune;0;;d8141e3c-d602-4d4f-b4c1-8fedd4e4e517;23bb2c54-75d2-44a4-a193-88c82c817820;be5af6b6-d2a6-451d-a94f-baf6604cc953;missing
21054_1695_00005;21054_1695;5;;Rue du Faubourg Bretonnière;21200;21054;Beaune;;;839227.1;6659563.38;4.833164;47.021755;entrée;;;BEAUNE;RUE DU FAUBOURG BRETONNIERE;commune;commune;0;;d8205ec3-1de1-490d-98eb-cc0a7ea9f722;dbb62117-77b7-42a7-8d18-6417fb12953e;be5af6b6-d2a6-451d-a94f-baf6604cc953;missing
21054_1330_00002_e;21054_1330;2;e;Rempart de la Comédie;21200;21054;Beaune;;;839841.25;6660040.96;4.841394;47.025925;segment;;;BEAUNE;REMPART DE LA COMEDIE;commune;commune;0;;d8319e1f-0b46-42c2-a1b3-378e02400d2e;128f2a48-77ce-4cfc-98ec-6bd957a85789;be5af6b6-d2a6-451d-a94f-baf6604cc953;missing
21054_0350_00430;21054_0350;430;;Route de Beaune;21200;21054;Beaune;;;841547.67;6661152.79;4.864201;47.035572;entrée;;;BEAUNE;ROUTE DE BEAUNE;commune;commune;1;21054000DL0017;d83ae30a-1512-456f-851a-36f1696c1138;dd100fba-9ae1-4164-a2fe-dae05b184173;be5af6b6-d2a6-451d-a94f-baf6604cc953;exist
21054_4400_00033;21054_4400;33;;Avenue des Stades;21200;21054;Beaune;;;839034.71;6661107.43;4.831103;47.035693;entrée;;;BEAUNE;AVENUE DES STADES;commune;commune;1;;d8420bf9-74af-49bd-a2d8-fc0e2ad308b8;be724600-cc79-4172-bdc8-d3358315c677;be5af6b6-d2a6-451d-a94f-baf6604cc953;missing
21054_2415_00001;21054_2415;1;;Rue des Levées;21200;21054;Beaune;;;838934.73;6659502.04;4.829297;47.021264;entrée;;;BEAUNE;RUE DES LEVEES;commune;commune;0;21054000AS0218;d8444aad-5ed4-442f-8d9b-e1bdccf07155;7de3e6e6-fc86-4f09-b56d-a21134ea8c58;be5af6b6-d2a6-451d-a94f-baf6604cc953;add
21054_2910_00033;21054_2910;33;;Chemin des Monsnières;21200;21054;Beaune;;;837668.32;6661560.73;4.813251;47.040057;entrée;;;BEAUNE;CHEMIN DES MONSNIERES;commune;commune;1;21054000CX0544;d850ca62-4dcc-4847-b512-9141ea69f66d;afc2c24f-b180-4eb3-a4f5-94d641b078bf;be5af6b6-d2a6-451d-a94f-baf6604cc953;add
21054_1528_00003;21054_1528;3;;Impasse Edouard Darviot;21200;21054;Beaune;;;838939.66;6659170.86;4.829261;47.018282;entrée;;;BEAUNE;IMPASSE EDOUARD DARVIOT;commune;commune;1;21054000AR0311;d864755d-ae62-42e4-9937-6ce9c809bf99;14488760-076b-4f02-bca4-9b4078aa1ef2;be5af6b6-d2a6-451d-a94f-baf6604cc953;exist
21054_1370_00132;21054_1370;132;;Route de Dijon;21200;21054;Beaune;;;840031.26;6660895.98;4.844158;47.033581;entrée;;;BEAUNE;ROUTE DE DIJON;commune;commune;1;;d86cbf16-f6c7-47e2-b0b4-6bbec51f992c;4cf3f8de-82e5-40a0-8d15-4f3b6cd83298;be5af6b6-d2a6-451d-a94f-baf6604cc953;missing
21054_1700_00029;21054_1700;29;;Rue du Faubourg Perpreuil;21200;21054;Beaune;;;839973.02;6659037.24;4.84282;47.016863;entrée;;;BEAUNE;RUE DU FAUBOURG PERPREUIL;commune;commune;0;;d87c7550-57fb-48c4-83b7-4e4e0cd72ee1;af0334eb-0865-4fcb-bc1a-ac685068986d;be5af6b6-d2a6-451d-a94f-baf6604cc953;missing
21054_4660_00054;21054_4660;54;;Route de Verdun;21200;21054;Beaune;;;840634;6658343.55;4.851305;47.01048;entrée;;;BEAUNE;ROUTE DE VERDUN;commune;commune;1;21054000EH0010;d8ac5276-31bc-4b1b-9492-ba58ce42922a;09b797fb-7fd8-4d54-b653-b64b2e9d007a;be5af6b6-d2a6-451d-a94f-baf6604cc953;exist
21054_4580_00026;21054_4580;26;;Rue des Tonneliers;21200;21054;Beaune;;;839834.72;6659822.6;4.841241;47.023961;entrée;;;BEAUNE;RUE DES TONNELIERS;commune;commune;0;;d8b0bf5d-7616-414f-ae3c-f75724832748;272b6ee3-0aad-4405-95c3-fcee088a3808;be5af6b6-d2a6-451d-a94f-baf6604cc953;missing
21054_4801_00003;21054_4801;3;;Rue de Vignolles;21200;21054;Beaune;;;840357.89;6660081.69;4.848207;47.026183;entrée;;;BEAUNE;RUE DE VIGNOLLES;commune;commune;1;21054000AI0218;d8b3d190-773f-435d-8e44-bfeba4efe299;386d9bec-e27d-41c9-a648-20580e5246ac;be5af6b6-d2a6-451d-a94f-baf6604cc953;exist
21054_3260_00050;21054_3260;50;;Rue Pasteur;21200;21054;Beaune;;;840184.56;6660889.12;4.846174;47.033487;entrée;;;BEAUNE;RUE PASTEUR;commune;commune;1;21054000AH0036;d8b72954-f999-4552-9454-2150e53967e3;d7aa319d-845d-4d91-81d9-3b698d8cc1d6;be5af6b6-d2a6-451d-a94f-baf6604cc953;exist
