id;id_fantoir;numero;rep;nom_voie;code_postal;code_insee;nom_commune;code_insee_ancienne_commune;nom_ancienne_commune;x;y;lon;lat;type_position;alias;nom_ld;libelle_acheminement;nom_afnor;source_position;source_nom_voie;certification_commune;cad_parcelles;id_ban_adresse;id_ban_toponyme;id_ban_commune;status;distance_m;confiance;cad_prefixe;cad_section;cad_numero
83007_0535_00058;83007_0535;58;;Chemin des Ribias;83630;83007;Aups;;;959299.61;6286967.05;6.213185;43.634261;segment;;;AUPS;CHEMIN DES RIBIAS;commune;commune;0;830070000H1046;ee75496d-9d27-4bec-98d2-fc8e429e3cbd;b9e6c9aa-b696-4f53-88ce-c954234e4656;223a7636-4cee-4367-9145-af7ceab2b45f;within;0.0;1.0;000;0H;1046
83007_0571_01086;83007_0571;1086;;Route de Salernes;83630;83007;Aups;;;959880.91;6285231.52;6.219504;43.618445;entrée;;;AUPS;ROUTE DE SALERNES;commune;commune;0;830070000F0374;ee9ce9d1-1ed4-4508-83fd-192e939af06b;844685b3-38f6-49df-a607-2ad65781a525;223a7636-4cee-4367-9145-af7ceab2b45f;within;0.0;1.0;000;0F;0374
83007_0593_00368;83007_0593;368;;Route de Verignon;83630;83007;Aups;;;959909.09;6287022.15;6.220757;43.634533;segment;;;AUPS;ROUTE DE VERIGNON;commune;commune;0;830070000A0615;eea7141c-f88f-4bfa-b427-618b6e06d9de;46321927-1492-499e-ba2a-bf2eae05f51d;223a7636-4cee-4367-9145-af7ceab2b45f;nearest;1.09;0.9;000;0A;0615
83007_0515_00169_bis;83007_0515;169;bis;Chemin des Pres;83630;83007;Aups;;;960260.91;6285942.9;6.224566;43.624701;segment;;;AUPS;CHEMIN DES PRES;commune;commune;0;830070000I0938;eecda2f0-1640-41f2-a76f-6fadbacc4073;81873968-2264-4744-9094-32ec8321c0cc;223a7636-4cee-4367-9145-af7ceab2b45f;nearest;1.21;0.9;000;0I;0938
83007_0220_00005;83007_0220;5;;avenue georges clémenceau;83630;83007;Aups;;;960185.17;6286117.55;6.223717;43.626299;segment;;;AUPS;AVENUE GEORGES CLEMENCEAU;commune;commune;0;;eedf6f6e-aa0f-48b6-b8a8-717be227402a;6c184508-9109-485a-8df9-704b35d2a991;223a7636-4cee-4367-9145-af7ceab2b45f;missing;;0.0;;;
83007_0515_00181;83007_0515;181;;Chemin des Pres;83630;83007;Aups;;;960268.2;6285928.51;6.224649;43.624569;segment;;;AUPS;CHEMIN DES PRES;commune;commune;0;830070000I0812;eef5b7e4-0a94-404c-bbe3-58c445782019;81873968-2264-4744-9094-32ec8321c0cc;223a7636-4cee-4367-9145-af7ceab2b45f;nearest;1.41;0.9;000;0I;0812
83007_0251_00437;83007_0251;437;;Chemin de la Grave;83630;83007;Aups;;;960130.17;6287066.55;6.223516;43.634851;entrée;;;AUPS;CHEMIN DE LA GRAVE;commune;commune;0;830070000A0277;ef5faf37-d6ed-4606-ada1-5c635d836117;9567e456-0078-4049-bcc4-eb5312982d3b;223a7636-4cee-4367-9145-af7ceab2b45f;within;0.0;1.0;000;0A;0277
83007_fr7wye_00483;;483;;Les Ribias;83630;83007;Aups;;;959562.47;6287134.26;6.216523;43.635668;parcelle;;;AUPS;LES RIBIAS;commune;commune;0;830070000H0987;ef9a7efc-bf44-4b3e-81f7-d991fd5e7bfc;bf0146af-a166-4c27-84c3-563bd522b191;223a7636-4cee-4367-9145-af7ceab2b45f;exist;;;000;0H;0987
83007_0249_00329;83007_0249;329;;Chemin de la Graniere;83630;83007;Aups;;;959176.72;6287308.75;6.211836;43.637378;segment;;;AUPS;CHEMIN DE LA GRANIERE;commune;commune;0;830070000H0880;efc435f9-8bde-4ee2-a77f-f25a595888e8;0faf176d-eb41-4dcd-8451-52cf272a0564;223a7636-4cee-4367-9145-af7ceab2b45f;within;0.0;1.0;000;0H;0880
83007_a015_00010;83007_A015;10;;Clos du Verdon;83630;83007;Aups;;;959973.43;6286835.24;6.221459;43.632829;segment;;;AUPS;CLOS DU VERDON;commune;commune;0;830070000A0498;efe4b960-2335-456a-9337-9d1a3c5b8c37;7e5c3e35-fcce-4e11-ace9-966e99fcd0c1;223a7636-4cee-4367-9145-af7ceab2b45f;within;0.0;1.0;000;0A;0498
83007_bi8el1_00110;;110;;Avenue Beausoleil;83630;83007;Aups;;;959879.04;6285841.99;6.219789;43.623934;entrée;;;AUPS;AVENUE BEAUSOLEIL;commune;commune;0;830070000F0739;efe4e7ec-887e-4948-b857-577114b48989;f2012185-de3a-403e-8911-8045b55a9bb2;223a7636-4cee-4367-9145-af7ceab2b45f;within;0.0;1.0;000;0F;0739
83007_f09wp2_00005;;5;;Chemin de l'Obier;83630;83007;Aups;;;960330.1;6285659.64;6.225279;43.622129;entrée;;;AUPS;CHEMIN DE L OBIER;commune;commune;0;830070000C0644;effa0114-b733-4593-9869-36e7f19ac778;119a3eab-493a-4f39-8b5b-9f135ce8ea69;223a7636-4cee-4367-9145-af7ceab2b45f;within;0.0;1.0;000;0C;0644
83007_0595_00019;83007_0595;19;;Avenue Victor Maria;83630;83007;Aups;;;960255.68;6286486.16;6.224776;43.629587;segment;;;AUPS;AVENUE VICTOR MARIA;commune;commune;0;830070000I1034;effe401b-1252-4d5f-9b1d-95b6ca7ad2c4;74ed3e16-fd4d-4fc3-bece-462cb1e1dadc;223a7636-4cee-4367-9145-af7ceab2b45f;nearest;8.14;0.75;000;0I;1034
83007_0535_00130;83007_0535;130;;Chemin des Ribias;83630;83007;Aups;;;959308.63;6287033.27;6.21333;43.634853;segment;;;AUPS;CHEMIN DES RIBIAS;commune;commune;0;830070000H0705;f00cee06-677c-46c5-9377-fccc3283cab7;b9e6c9aa-b696-4f53-88ce-c954234e4656;223a7636-4cee-4367-9145-af7ceab2b45f;within;0.0;1.0;000;0H;0705
83007_0220_00043;83007_0220;43;;avenue georges clémenceau;83630;83007;Aups;;;960132.54;6285894.72;6.222953;43.624315;segment;;;AUPS;AVENUE GEORGES CLEMENCEAU;commune;commune;0;830070000I1233;f04302a8-5f1c-4605-ae58-85689f3f04b9;6c184508-9109-485a-8df9-704b35d2a991;223a7636-4cee-4367-9145-af7ceab2b45f;nearest;4.94;0.9;000;0I;1233
83007_0095_00011;83007_0095;11;;Avenue Edouard le Bellegou;83630;83007;Aups;;;960362.48;6286375.73;6.226042;43.628555;entrée;;;AUPS;AVENUE EDOUARD LE BELLEGOU;commune;commune;0;830070000I0505;f07cb0bf-b188-4a8c-97fd-364787b206c6;667d74a3-7878-4e89-9f07-04c46c127111;223a7636-4cee-4367-9145-af7ceab2b45f;nearest;0.33;0.9;000;0I;0505
83007_0593_00189;83007_0593;189;;Route de Verignon;83630;83007;Aups;;;959861.38;6286861.03;6.220085;43.633102;entrée;;;AUPS;ROUTE DE VERIGNON;commune;commune;0;830070000H0759;f08d9599-3c3e-4426-9cda-54527f73c433;46321927-1492-499e-ba2a-bf2eae05f51d;223a7636-4cee-4367-9145-af7ceab2b45f;within;0.0;1.0;000;0H;0759
83007_0249_00282;83007_0249;282;;Chemin de la Graniere;83630;83007;Aups;;;959215.91;6287336.48;6.212335;43.637613;entrée;;;AUPS;CHEMIN DE LA GRANIERE;commune;commune;0;830070000H0772;f0d09463-1903-47fd-a3ac-d2dbed8152b2;0faf176d-eb41-4dcd-8451-52cf272a0564;223a7636-4cee-4367-9145-af7ceab2b45f;within;0.0;1.0;000;0H;0772
83007_0380_00010;83007_0380;10;;Rue Martin Biagini;83630;83007;Aups;;;960321.93;6286334.03;6.225519;43.628195;entrée;;;AUPS;RUE MARTIN BIAGINI;commune;commune;0;830070000I0407;f0e71844-0184-41de-9762-63e47ba9dde9;6c087d3a-9198-4f61-af03-fdc1a8c0999d;223a7636-4cee-4367-9145-af7ceab2b45f;within;0.0;1.0;000;0I;0407
83007_0515_00122;83007_0515;122;;Chemin des Pres;83630;83007;Aups;;;960221.59;6285920.38;6.224068;43.624513;segment;;;AUPS;CHEMIN DES PRES;commune;commune;0;830070000I0910;f114c05e-608f-4b28-9f3f-b35e9d571c03;81873968-2264-4744-9094-32ec8321c0cc;223a7636-4cee-4367-9145-af7ceab2b45f;nearest;1.91;0.9;000;0I;0910
83007_0065_00248;83007_0065;248;;Chemin du Cade;83630;83007;Aups;;;959448.51;6286713.17;6.2149;43.631924;entrée;;;AUPS;CHEMIN DU CADE;commune;commune;0;830070000G0645;f11c144a-e959-4acd-9f2f-36f07e14b29c;738a478b-b210-4714-84d8-bdb7a3e177ed;223a7636-4cee-4367-9145-af7ceab2b45f;within;0.0;1.0;000;0G;0645
83007_0249_00262;83007_0249;262;;Chemin de la Graniere;83630;83007;Aups;;;959150.4;6287256.85;6.211484;43.636921;segment;;;AUPS;CHEMIN DE LA GRANIERE;commune;commune;0;830070000H0823;f11ccdae-9650-4d02-83a9-b7e496038ccb;0faf176d-eb41-4dcd-8451-52cf272a0564;223a7636-4cee-4367-9145-af7ceab2b45f;within;0.0;1.0;000;0H;0823
83007_0160_00001;83007_0160;1;;Place Frédéric Mistral;83630;83007;Aups;;;960147.84;6286212.68;6.223303;43.627168;segment;;;AUPS;PLACE FREDERIC MISTRAL;commune;commune;0;830070000I0771;f1362572-f956-4461-809a-76ac8f6507a5;bd0ebf20-3a7c-471c-bdfb-df5c1da979a2;223a7636-4cee-4367-9145-af7ceab2b45f;within;0.0;1.0;000;0I;0771
83007_0065_01339;83007_0065;1339;;Chemin du Cade;83630;83007;Aups;;;958555.04;6286213.68;6.20359;43.62776;entrée;;;AUPS;CHEMIN DU CADE;commune;commune;0;830070000G1145;f16aa069-014a-47b6-bba0-1155791b6f6e;738a478b-b210-4714-84d8-bdb7a3e177ed;223a7636-4cee-4367-9145-af7ceab2b45f;within;0.0;1.0;000;0G;1145
83007_0410_01497;83007_0410;1497;;Route de Moissac;83630;83007;Aups;;;958514.21;6287356.9;6.203659;43.638053;segment;;;AUPS;ROUTE DE MOISSAC;commune;commune;0;830070000G1294;f1739289-2b39-4ae5-8e8c-726adb563a6c;0b4138a3-4540-41ed-9520-6a3769ac741b;223a7636-4cee-4367-9145-af7ceab2b45f;within;0.0;1.0;000;0G;1294
83007_0410_00815;83007_0410;815;;Route de Moissac;83630;83007;Aups;;;959081.82;6287000.57;6.210506;43.634642;segment;;;AUPS;ROUTE DE MOISSAC;commune;commune;0;830070000G1602;f1765a5c-ae6d-4dc5-95ab-7bc0a0182e5b;0b4138a3-4540-41ed-9520-6a3769ac741b;223a7636-4cee-4367-9145-af7ceab2b45f;within;0.0;1.0;000;0G;1602
83007_0515_00694;83007_0515;694;;Chemin des Pres;83630;83007;Aups;;;960553.53;6285525.06;6.227976;43.620837;segment;;;AUPS;CHEMIN DES PRES;commune;commune;0;830070000C0506;f1c7dcea-2a8a-408d-a4a3-e9e94684e111;81873968-2264-4744-9094-32ec8321c0cc;223a7636-4cee-4367-9145-af7ceab2b45f;within;0.0;1.0;000;0C;0506
83007_0535_00613;83007_0535;613;;Chemin des Ribias;83630;83007;Aups;;;959240.42;6287333.7;6.212637;43.637579;segment;;;AUPS;CHEMIN DES RIBIAS;commune;commune;0;830070000H0772;f1d75681-5816-4a05-8840-0c79b1f50821;b9e6c9aa-b696-4f53-88ce-c954234e4656;223a7636-4cee-4367-9145-af7ceab2b45f;within;0.0;1.0;000;0H;0772
83007_t0erxr_00054;;54;;Le Torrent;83630;83007;Aups;;;960158.16;6286306.21;6.223478;43.628005;parcelle;;;AUPS;LE TORRENT;commune;commune;0;830070000I1141;f1d915e8-f05a-44a4-918c-28a9001b5ce1;7a1fd9b0-beed-4ed2-89a5-4ed5b536a891;223a7636-4cee-4367-9145-af7ceab2b45f;exist;;;000;0I;1141
83007_0567_00425;83007_0567;425;;Chemin Sainte Catherine;83630;83007;Aups;;;959906;6286521.71;6.220466;43.630035;entrée;;;AUPS;CHEMIN SAINTE CATHERINE;commune;commune;0;830070000G1014;f23883ce-ce0e-44f1-9883-71ee9a1506be;2602ca1e-2e79-4bfe-8ef0-f2271a82db78;223a7636-4cee-4367-9145-af7ceab2b45f;within;0.0;1.0;000;0G;1014
83007_0515_00384;83007_0515;384;;Chemin des Pres;83630;83007;Aups;;;960364.63;6285757.82;6.225756;43.622999;segment;;;AUPS;CHEMIN DES PRES;commune;commune;0;830070000C0565;f251e816-0563-417d-ab8f-463d84412477;81873968-2264-4744-9094-32ec8321c0cc;223a7636-4cee-4367-9145-af7ceab2b45f;within;0.0;1.0;000;0C;0565
83007_0560_00017;83007_0560;17;;Rue Rosette Ciofi;83630;83007;Aups;;;960221.3;6286390.21;6.224302;43.628737;entrée;;;AUPS;RUE ROSETTE CIOFI;commune;commune;0;830070000I0143;f2d521a4-fe0e-4fd6-ab96-6eb6df45671f;6098649a-f5e4-4e9b-8b62-dd1429adfd54;223a7636-4cee-4367-9145-af7ceab2b45f;within;0.0;1.0;000;0I;0143
83007_0571_00904;83007_0571;904;;Route de Salernes;83630;83007;Aups;;;959893.35;6285418.01;6.219752;43.620117;entrée;;;AUPS;ROUTE DE SALERNES;commune;commune;0;830070000F0108;f2e0ca93-108a-463a-9a2b-68e1277b3921;844685b3-38f6-49df-a607-2ad65781a525;223a7636-4cee-4367-9145-af7ceab2b45f;within;0.0;1.0;000;0F;0108
83007_0057_00624;83007_0057;624;;Chemin de la Blaquiere;83630;83007;Aups;;;959564.34;6286961.37;6.216459;43.634113;entrée;;;AUPS;CHEMIN DE LA BLAQUIERE;commune;commune;0;830070000H1041;f2e3a822-255e-4c32-9551-52c7487e62af;5a6b751d-db47-49c4-b2a0-3a04d191efb0;223a7636-4cee-4367-9145-af7ceab2b45f;exist;;;000;0H;1041
83007_0240_00001;83007_0240;1;;Rue des Gomberts;83630;83007;Aups;;;960361.51;6286276.92;6.22598;43.627667;entrée;;;AUPS;RUE DES GOMBERTS;commune;commune;0;830070000I0439;f327b8b3-ad68-46d5-96f5-8311e583f75f;8db9861d-084f-42af-9dc2-d82af9d625e1;223a7636-4cee-4367-9145-af7ceab2b45f;within;0.0;1.0;000;0I;0439
83007_0155_00202;83007_0155;202;;Route de Fox Amphoux;83630;83007;Aups;;;959876.12;6286065.89;6.219866;43.625948;segment;;;AUPS;ROUTE DE FOX AMPHOUX;commune;commune;0;830070000G1459;f34402cb-a4f7-45a2-af97-b85c448c6c38;d0a031c6-3691-4232-b110-bd3fe9b1288c;223a7636-4cee-4367-9145-af7ceab2b45f;within;0.0;1.0;000;0G;1459
83007_0597_00054;83007_0597;54;;Route de Villecroze;83630;83007;Aups;;;960060.38;6285404.02;6.221812;43.61993;segment;;;AUPS;ROUTE DE VILLECROZE;commune;commune;0;830070000F0128;f38c934a-e9a5-4fd1-95f5-913e711a8283;d3483d2a-35ff-44a9-b27b-31d7fa985056;223a7636-4cee-4367-9145-af7ceab2b45f;within;0.0;1.0;000;0F;0128
83007_0480_00008;83007_0480;8;;Rue de la Placette;83630;83007;Aups;;;960376.31;6286333.81;6.226192;43.628173;segment;;;AUPS;RUE DE LA PLACETTE;commune;commune;0;830070000I0534;f3a11e01-c723-4365-894b-8520098a5897;c7e6be58-38a1-4291-9281-7817a902c4aa;223a7636-4cee-4367-9145-af7ceab2b45f;nearest;0.06;0.9;000;0I;0534
83007_0595_00007;83007_0595;7;;Avenue Victor Maria;83630;83007;Aups;;;960253.79;6286486.86;6.224753;43.629594;segment;;;AUPS;AVENUE VICTOR MARIA;commune;commune;0;830070000I1034;f409f0e3-1412-4f87-80f1-61cb90e583cd;74ed3e16-fd4d-4fc3-bece-462cb1e1dadc;223a7636-4cee-4367-9145-af7ceab2b45f;nearest;8.76;0.75;000;0I;1034
83007_0567_00178;83007_0567;178;;Chemin Sainte Catherine;83630;83007;Aups;;;960031.93;6286277.14;6.221901;43.62779;segment;;;AUPS;CHEMIN SAINTE CATHERINE;commune;commune;0;830070000G0794;f422c0a6-0e8c-473c-94fc-fe3bd94406ae;2602ca1e-2e79-4bfe-8ef0-f2271a82db78;223a7636-4cee-4367-9145-af7ceab2b45f;nearest;1.06;0.9;000;0G;0794
83007_0095_00005;83007_0095;5;;Avenue Edouard le Bellegou;83630;83007;Aups;;;960384.87;6286355.74;6.226309;43.628367;entrée;;;AUPS;AVENUE EDOUARD LE BELLEGOU;commune;commune;0;830070000I1006;f4448556-ad84-4b80-9f11-81d797ee95a9;667d74a3-7878-4e89-9f07-04c46c127111;223a7636-4cee-4367-9145-af7ceab2b45f;within;0.0;1.0;000;0I;1006
83007_rgwwlg_00001;;1;;avenue docteur rozies;83630;83007;Aups;;;960145.89;6286141.75;6.223243;43.626531;segment;;;AUPS;AVENUE DOCTEUR ROZIES;commune;commune;0;830070000I0941;f4549041-398c-4c70-b373-e4e97f828c47;981fb6b6-8eff-4c9b-ad72-4c01dbd4f985;223a7636-4cee-4367-9145-af7ceab2b45f;within;0.0;1.0;000;0I;0941
83007_0419_00122;83007_0419;122;;Allee Jean Moulin;83630;83007;Aups;;;960434.69;6286512.72;6.227005;43.62976;entrée;;;AUPS;ALLEE JEAN MOULIN;commune;commune;0;830070000B0520;f456a722-15a0-43cb-b734-4a06d629e318;24227d45-6133-40b7-bcf0-a238cd485503;223a7636-4cee-4367-9145-af7ceab2b45f;within;0.0;1.0;000;0B;0520
83007_0155_00189_a;83007_0155;189;a;Route de Fox Amphoux;83630;83007;Aups;;;960025.99;6286054.54;6.221715;43.625791;entrée;;;AUPS;ROUTE DE FOX AMPHOUX;commune;commune;0;830070000F0683;f4608b80-e23d-4443-950d-15009706e32f;d0a031c6-3691-4232-b110-bd3fe9b1288c;223a7636-4cee-4367-9145-af7ceab2b45f;within;0.0;1.0;000;0F;0683
83007_0079_00021;83007_0079;21;;Chemin des Devenseaux;83630;83007;Aups;;;960261.93;6286493.42;6.224857;43.62965;segment;;;AUPS;CHEMIN DES DEVENSEAUX;commune;commune;0;830070000I0063;f46f3fb0-e252-46ac-bce7-b488a7a23911;d6092cce-5033-421f-8305-85c757e8ae64;223a7636-4cee-4367-9145-af7ceab2b45f;nearest;1.84;0.9;000;0I;0063
83007_0100_00018;83007_0100;18;;Rue de l'Eglise;83630;83007;Aups;;;960332.11;6286312.31;6.225634;43.627996;segment;;;AUPS;RUE DE L EGLISE;commune;commune;0;830070000I0414;f47a414e-718c-4838-9501-724eb76f065a;b60a1a4c-1f74-45da-8244-0f9ff57cebb5;223a7636-4cee-4367-9145-af7ceab2b45f;nearest;1.17;0.9;000;0I;0414
83007_0573_00421;83007_0573;421;;Route de Sillans;83630;83007;Aups;;;959588.97;6284895.71;6.215722;43.615533;segment;;;AUPS;ROUTE DE SILLANS;commune;commune;0;830070000D0016;f4bedb1f-2714-4385-98d2-92da38d4b050;83adb19a-5db8-4daa-a456-f9264de343d1;223a7636-4cee-4367-9145-af7ceab2b45f;within;0.0;1.0;000;0D;0016
83007_0600_00011;83007_0600;11;;Rue Voltaire;83630;83007;Aups;;;960366.91;6286261.35;6.226039;43.627525;entrée;;;AUPS;RUE VOLTAIRE;commune;commune;0;830070000I0560;f4c141b8-b125-4466-a8f8-c72d279905f0;118a2f98-6856-437a-a23b-96384e1c6f33;223a7636-4cee-4367-9145-af7ceab2b45f;nearest;1.1;0.9;000;0I;0560
83007_0527_00863;83007_0527;863;;Chemin des Rayols;83630;83007;Aups;;;957939.74;6286803.05;6.19627;43.633283;entrée;;;AUPS;CHEMIN DES RAYOLS;commune;commune;0;830070000G0349;f4c3959f-eb0c-4eeb-8a55-bf1e72df4346;8c6f076f-71e0-43f8-a41b-115a89a528e6;223a7636-4cee-4367-9145-af7ceab2b45f;within;0.0;1.0;000;0G;0349
83007_nb84yt_00052;;52;;Saint-Magdeleine;83630;83007;Aups;;;960525.31;6286353.47;6.228046;43.628295;entrée;;;AUPS;SAINT MAGDELEINE;commune;commune;0;830070000I1131;f4cf71c7-d201-46e2-92a2-d4b6865772b5;035c51e2-df2f-40b3-854f-6cb274e983fa;223a7636-4cee-4367-9145-af7ceab2b45f;within;0.0;1.0;000;0I;1131
83007_a015_00018;83007_A015;18;;Clos du Verdon;83630;83007;Aups;;;960050.07;6286790.54;6.222385;43.632399;segment;;;AUPS;CLOS DU VERDON;commune;commune;0;830070000A0416;f4d0a0b3-1b06-4d05-a23a-0819c723683f;7e5c3e35-fcce-4e11-ace9-966e99fcd0c1;223a7636-4cee-4367-9145-af7ceab2b45f;within;0.0;1.0;000;0A;0416
83007_0460_00015_bis;83007_0460;15;bis;Rue Montolivet;83630;83007;Aups;;;960223.56;6286453.59;6.224362;43.629306;segment;;;AUPS;RUE MONTOLIVET;commune;commune;0;830070000I0173;f4d3724f-26cd-4b6c-81f9-27711676b9d2;eed1049a-6501-4c7d-91e9-1a2b479eb7b0;223a7636-4cee-4367-9145-af7ceab2b45f;within;0.0;1.0;000;0I;0173
83007_0560_00019;83007_0560;19;;Rue Rosette Ciofi;83630;83007;Aups;;;960224;6286391.54;6.224336;43.628748;entrée;;;AUPS;RUE ROSETTE CIOFI;commune;commune;0;830070000I0143;f4e7fb36-e9a2-4261-aa07-4decdd45c42f;6098649a-f5e4-4e9b-8b62-dd1429adfd54;223a7636-4cee-4367-9145-af7ceab2b45f;within;0.0;1.0;000;0I;0143
83007_0280_00001;83007_0280;1;;Rue Jules Philibert;83630;83007;Aups;;;960353.81;6286267.71;6.22588;43.627587;entrée;;;AUPS;RUE JULES PHILIBERT;commune;commune;0;830070000I0439;f50ad27a-f5be-4b41-9dcb-cabbd31bfa3e;76de06e1-11f0-4340-862b-135fff6d95d0;223a7636-4cee-4367-9145-af7ceab2b45f;nearest;0.94;0.9;000;0I;0439
83007_0065_00370;83007_0065;370;;Chemin du Cade;83630;83007;Aups;;;959363.87;6286629.08;6.21381;43.631199;segment;;;AUPS;CHEMIN DU CADE;commune;commune;0;830070000G1008;f52eba00-d2e2-4f4e-a058-37df5b6b3b35;738a478b-b210-4714-84d8-bdb7a3e177ed;223a7636-4cee-4367-9145-af7ceab2b45f;within;0.0;1.0;000;0G;1008
83007_y4lqi0_00356;;356;;Quartier le Plan;83630;83007;Aups;;;958185.97;6286317.05;6.199074;43.628824;entrée;;;AUPS;QUARTIER LE PLAN;commune;commune;0;830070000G1499;f56b15de-827a-4f7a-b5e4-2eeb70c2b7d5;4eee94db-1d04-4baa-a691-6db85f768a9a;223a7636-4cee-4367-9145-af7ceab2b45f;within;0.0;1.0;000;0G;1499
83007_0065_00939;83007_0065;939;;Chemin du Cade;83630;83007;Aups;;;958919.34;6286297.55;6.208141;43.628381;entrée;;;AUPS;CHEMIN DU CADE;commune;commune;0;830070000G1205;f583c0d7-b1e4-42ce-a9e7-96dfbbee4326;738a478b-b210-4714-84d8-bdb7a3e177ed;223a7636-4cee-4367-9145-af7ceab2b45f;within;0.0;1.0;000;0G;1205
83007_0251_00115;83007_0251;115;;Chemin de la Grave;83630;83007;Aups;;;960024.72;6287130.54;6.222243;43.635465;entrée;;;AUPS;CHEMIN DE LA GRAVE;commune;commune;0;830070000A0603;f5a08e78-ac08-4428-a1dd-e3de09ec5910;9567e456-0078-4049-bcc4-eb5312982d3b;223a7636-4cee-4367-9145-af7ceab2b45f;within;0.0;1.0;000;0A;0603
83007_0567_00252;83007_0567;252;;Chemin Sainte Catherine;83630;83007;Aups;;;959979.07;6286319.03;6.221268;43.628186;segment;;;AUPS;CHEMIN SAINTE CATHERINE;commune;commune;0;830070000G0789;f5f3293a-4aed-484f-8ba0-de026446f5c4;2602ca1e-2e79-4bfe-8ef0-f2271a82db78;223a7636-4cee-4367-9145-af7ceab2b45f;nearest;1.87;0.9;000;0G;0789
83007_0280_00018;83007_0280;18;;Rue Jules Philibert;83630;83007;Aups;;;960308.35;6286300.55;6.225334;43.627899;segment;;;AUPS;RUE JULES PHILIBERT;commune;commune;0;830070000I0380;f65cc703-7cbc-4333-9743-0a56b8c24332;76de06e1-11f0-4340-862b-135fff6d95d0;223a7636-4cee-4367-9145-af7ceab2b45f;within;0.0;1.0;000;0I;0380
83007_0574_00278;83007_0574;278;;Chemin du Stade;83630;83007;Aups;;;960186.89;6285458.46;6.223405;43.620373;segment;;;AUPS;CHEMIN DU STADE;commune;commune;0;830070000F0122;f66d4c55-90ec-49a1-8a4c-587bef0cd7e6;f589cb0f-93be-4bc7-90c5-16817a9a4697;223a7636-4cee-4367-9145-af7ceab2b45f;within;0.0;1.0;000;0F;0122
83007_0600_00001;83007_0600;1;;Rue Voltaire;83630;83007;Aups;;;960374.09;6286255.74;6.226125;43.627472;segment;;;AUPS;RUE VOLTAIRE;commune;commune;0;830070000I0561;f66e67eb-9f12-46c9-b49f-2771e2e7f341;118a2f98-6856-437a-a23b-96384e1c6f33;223a7636-4cee-4367-9145-af7ceab2b45f;nearest;3.11;0.9;000;0I;0561
83007_0590_03025;83007_0590;3025;;Route de Tourtour;83630;83007;Aups;;;963267.42;6285667.68;6.261633;43.621116;entrée;;;AUPS;ROUTE DE TOURTOUR;commune;commune;0;830070000B0553;f6719d71-dd6c-43a3-b499-aa2c6323437c;ecc20df4-ef2e-4b93-a566-e8d6eb1fe82f;223a7636-4cee-4367-9145-af7ceab2b45f;within;0.0;1.0;000;0B;0553
83007_0515_00169;83007_0515;169;;Chemin des Pres;83630;83007;Aups;;;960260.91;6285942.9;6.224566;43.624701;segment;;;AUPS;CHEMIN DES PRES;commune;commune;0;830070000I0938;f6ad1a19-3b93-4e66-bc7a-76cd61c9ae3e;81873968-2264-4744-9094-32ec8321c0cc;223a7636-4cee-4367-9145-af7ceab2b45f;nearest;1.21;0.9;000;0I;0938
83007_0079_00481;83007_0079;481;;Chemin des Devenseaux;83630;83007;Aups;;;960238.58;6287005.46;6.224827;43.634262;entrée;;;AUPS;CHEMIN DES DEVENSEAUX;commune;commune;0;830070000A0591;f6c4c700-68b2-453a-9bd9-aea7416ff2c5;d6092cce-5033-421f-8305-85c757e8ae64;223a7636-4cee-4367-9145-af7ceab2b45f;within;0.0;1.0;000;0A;0591
83007_a010_00007;83007_A010;7;;Lotissement de la Grave;83630;83007;Aups;;;960358.79;6285685.17;6.225647;43.622348;segment;;;AUPS;LOTISSEMENT DE LA GRAVE;commune;commune;0;830070000C0644;f7079328-6300-4bac-b541-831b6f259958;6b7fd3e9-d52c-40e6-a353-31025b6f85e6;223a7636-4cee-4367-9145-af7ceab2b45f;within;0.0;1.0;000;0C;0644
83007_ami0m7_00223;;223;;la Grave;83630;83007;Aups;;;960101.75;6286836.7;6.223048;43.632795;entrée;;;AUPS;LA GRAVE;commune;commune;0;830070000A0630;f7097502-5e75-40b6-bb37-93eb760654aa;4358d7fc-3cff-4131-a2e3-de3f90f04328;223a7636-4cee-4367-9145-af7ceab2b45f;within;0.0;1.0;000;0A;0630
83007_0340_00006;83007_0340;6;;Rue du Marechal Foch;83630;83007;Aups;;;960199.87;6286376.87;6.22403;43.628625;segment;;;AUPS;RUE DU MARECHAL FOCH;commune;commune;0;830070000I0145;f70a5cd6-d564-42c0-b125-dab12e793ac3;d0616afa-fec9-4c0d-9a8e-0a4018add17d;223a7636-4cee-4367-9145-af7ceab2b45f;nearest;4.49;0.9;000;0I;0145
83007_0527_00181;83007_0527;181;;Chemin des Rayols;83630;83007;Aups;;;959213.71;6286804.83;6.21204;43.632834;segment;;;AUPS;CHEMIN DES RAYOLS;commune;commune;0;830070000G0894;f732958a-5818-4c46-8229-057e055a41a6;8c6f076f-71e0-43f8-a41b-115a89a528e6;223a7636-4cee-4367-9145-af7ceab2b45f;within;0.0;1.0;000;0G;0894
