id;id_fantoir;numero;rep;nom_voie;code_postal;code_insee;nom_commune;code_insee_ancienne_commune;nom_ancienne_commune;x;y;lon;lat;type_position;alias;nom_ld;libelle_acheminement;nom_afnor;source_position;source_nom_voie;certification_commune;cad_parcelles;id_ban_adresse;id_ban_toponyme;id_ban_commune;status
89009_0080_00007;89009_0080;7;;Chemin de Derrière les Murs;89200;89009;Annay-la-Côte;;;766701.5;6715412.92;3.886619;47.535716;entrée;;;ANNAY LA COTE;CHEMIN DE DERRIERE LES MURS;commune;commune;1;890090000C1563;ad367098-8dff-451c-a0c9-5a2f7d263fcb;147a674f-387e-47fa-beaa-78feb2d02eee;c471718c-5500-4992-8c98-5ce02858c7b6;exist
89009_0040_00036;89009_0040;36;;Rue du Bas;89200;89009;Annay-la-Côte;;;766545.31;6715398.5;3.884541;47.535602;entrée;;;ANNAY LA COTE;RUE DU BAS;commune;commune;1;890090000C0734;ae32cd75-8c84-48db-9c6b-497ed2fafa12;31642616-a870-4a6b-a3d5-0ed6d85e234c;c471718c-5500-4992-8c98-5ce02858c7b6;exist
89009_0170_00024;89009_0170;24;;Rue du Haut;89200;89009;Annay-la-Côte;;;766603.42;6715517.47;3.885331;47.536667;entrée;;;ANNAY LA COTE;RUE DU HAUT;commune;commune;1;890090000C1545;ae4462c4-5b1b-4220-b35f-edb64ef31d5c;c26a3187-b6b1-4733-a14c-1c027c4f926f;c471718c-5500-4992-8c98-5ce02858c7b6;add
89009_0380_00017;89009_0380;17;;Rue Saint-Marcel;89200;89009;Annay-la-Côte;;;766899.39;6715171.17;3.889213;47.53352;entrée;;;ANNAY LA COTE;RUE SAINT MARCEL;commune;commune;1;890090000C0677;b09cc1db-ba4b-426a-806f-675b844036d4;3a237e2b-e402-4161-ab9e-64955d60e76d;c471718c-5500-4992-8c98-5ce02858c7b6;exist
89009_0380_00031;89009_0380;31;;Rue Saint-Marcel;89200;89009;Annay-la-Côte;;;767044.5;6715139.7;3.891137;47.533222;entrée;;;ANNAY LA COTE;RUE SAINT MARCEL;commune;commune;1;890090000C0639;b10905b7-63a9-4e9b-b381-36a5bf5eed53;3a237e2b-e402-4161-ab9e-64955d60e76d;c471718c-5500-4992-8c98-5ce02858c7b6;exist
89009_0040_00032;89009_0040;32;;Rue du Bas;89200;89009;Annay-la-Côte;;;766566;6715378.96;3.884813;47.535424;entrée;;;ANNAY LA COTE;RUE DU BAS;commune;commune;1;890090000C0739;b10eecea-b7d6-4d57-82b1-1604b8543826;31642616-a870-4a6b-a3d5-0ed6d85e234c;c471718c-5500-4992-8c98-5ce02858c7b6;exist
89009_0040_00013;89009_0040;13;;Rue du Bas;89200;89009;Annay-la-Côte;;;766585.5;6715364.51;3.88507;47.535292;entrée;;;ANNAY LA COTE;RUE DU BAS;commune;commune;1;890090000C0816;b1e9351d-7f80-45ba-9c4c-ec6337945e95;31642616-a870-4a6b-a3d5-0ed6d85e234c;c471718c-5500-4992-8c98-5ce02858c7b6;exist
89009_0040_00008;89009_0040;8;;Rue du Bas;89200;89009;Annay-la-Côte;;;766694.27;6715285.52;3.886504;47.53457;entrée;;;ANNAY LA COTE;RUE DU BAS;commune;commune;1;890090000C0772;b28cb5a9-334e-4c47-acb2-9d08c4caa3cc;31642616-a870-4a6b-a3d5-0ed6d85e234c;c471718c-5500-4992-8c98-5ce02858c7b6;exist
89009_0170_00035;89009_0170;35;;Rue du Haut;89200;89009;Annay-la-Côte;;;766597.52;6715519.96;3.885253;47.53669;entrée;;;ANNAY LA COTE;RUE DU HAUT;commune;commune;1;890090000C0828;b545d900-f6cf-4ace-b3a2-171f1057c508;c26a3187-b6b1-4733-a14c-1c027c4f926f;c471718c-5500-4992-8c98-5ce02858c7b6;exist
89009_0020_00002;89009_0020;2;;Impasse des Acacias;89200;89009;Annay-la-Côte;;;767425.2;6715187.89;3.896204;47.533617;entrée;;;ANNAY LA COTE;IMPASSE DES ACACIAS;commune;commune;1;890090000D0736;b595769d-b1a7-448d-ba42-71e77ce64c83;fd43d37a-7b1f-454a-b42c-1d70fdf3fd42;c471718c-5500-4992-8c98-5ce02858c7b6;add
89009_0365_00005;89009_0365;5;;Chemin des Reguins;89200;89009;Annay-la-Côte;;;766444.81;6715485.15;3.883218;47.536392;entrée;;;ANNAY LA COTE;CHEMIN DES REGUINS;commune;commune;1;890090000C1529;b59bff56-75e4-4c13-91fc-06ea53cbb4ac;42cf8e8a-f911-44d1-a240-bca16fcf63d1;c471718c-5500-4992-8c98-5ce02858c7b6;exist
89009_0080_00005;89009_0080;5;;Chemin de Derrière les Murs;89200;89009;Annay-la-Côte;;;766683.5;6715428.05;3.886382;47.535854;entrée;;;ANNAY LA COTE;CHEMIN DE DERRIERE LES MURS;commune;commune;1;890090000C1246;b6178364-957b-4848-bc8d-4be3ca30126b;147a674f-387e-47fa-beaa-78feb2d02eee;c471718c-5500-4992-8c98-5ce02858c7b6;exist
89009_0380_00019;89009_0380;19;;Rue Saint-Marcel;89200;89009;Annay-la-Côte;;;766915.15;6715168.01;3.889422;47.53349;entrée;;;ANNAY LA COTE;RUE SAINT MARCEL;commune;commune;1;890090000C0674;b64bc3b2-b391-4b68-bb5f-d701b7ee575d;3a237e2b-e402-4161-ab9e-64955d60e76d;c471718c-5500-4992-8c98-5ce02858c7b6;exist
89009_0040_00018;89009_0040;18;;Rue du Bas;89200;89009;Annay-la-Côte;;;766635.81;6715366.52;3.885739;47.535305;entrée;;;ANNAY LA COTE;RUE DU BAS;commune;commune;1;890090000C0753;b701f927-52ba-4fe0-ae16-bbdeeb498079;31642616-a870-4a6b-a3d5-0ed6d85e234c;c471718c-5500-4992-8c98-5ce02858c7b6;exist
89009_b073_00116;89009_B073;116;;Lieu Dit sur la Tete de Nambois;89200;89009;Annay-la-Côte;;;766423.99;6714547.56;3.882802;47.527955;entrée;;;ANNAY LA COTE;LIEU DIT SUR LA TETE DE NAMBOIS;commune;commune;1;;b70e5fbc-8fa7-4a93-a90d-f16ead8b43d3;eef88f7a-0ee1-439c-9237-30efbfbb9b63;c471718c-5500-4992-8c98-5ce02858c7b6;missing
89009_0265_00006;89009_0265;6;;Rue de la Montée;89200;89009;Annay-la-Côte;;;766890.46;6715101.52;3.889084;47.532894;entrée;;;ANNAY LA COTE;RUE DE LA MONTEE;commune;commune;1;89009000ZE0101;b73adb1b-b12f-4019-9f2f-4380d171d5cb;4eceec24-4233-4f2c-966d-7b2ed7fa7f17;c471718c-5500-4992-8c98-5ce02858c7b6;exist
89009_0170_00028;89009_0170;28;;Rue du Haut;89200;89009;Annay-la-Côte;;;766589.79;6715545.65;3.885154;47.536922;entrée;;;ANNAY LA COTE;RUE DU HAUT;commune;commune;1;890090000C0859;b8375912-eec6-4df8-9c27-91491f1d6cee;c26a3187-b6b1-4733-a14c-1c027c4f926f;c471718c-5500-4992-8c98-5ce02858c7b6;exist
89009_0040_00010;89009_0040;10;;Rue du Bas;89200;89009;Annay-la-Côte;;;766685.48;6715298.31;3.886389;47.534686;entrée;;;ANNAY LA COTE;RUE DU BAS;commune;commune;1;890090000C0771;b83eadf5-b1a1-4cfb-a126-175027c51934;31642616-a870-4a6b-a3d5-0ed6d85e234c;c471718c-5500-4992-8c98-5ce02858c7b6;exist
89009_0170_00023;89009_0170;23;;Rue du Haut;89200;89009;Annay-la-Côte;;;766604.22;6715459.16;3.885333;47.536142;entrée;;;ANNAY LA COTE;RUE DU HAUT;commune;commune;1;890090000C0720;b8a35b0a-50e4-4caa-a2b5-a662acea363c;c26a3187-b6b1-4733-a14c-1c027c4f926f;c471718c-5500-4992-8c98-5ce02858c7b6;exist
89009_0170_00031;89009_0170;31;;Rue du Haut;89200;89009;Annay-la-Côte;;;766610.76;6715493.23;3.885425;47.536448;entrée;;;ANNAY LA COTE;RUE DU HAUT;commune;commune;1;890090000C0724;b9cd547c-40fe-4791-8147-0e117758e005;c26a3187-b6b1-4733-a14c-1c027c4f926f;c471718c-5500-4992-8c98-5ce02858c7b6;exist
89009_0260_00018;89009_0260;18;;Rue de la Molaise;89200;89009;Annay-la-Côte;;;766568;6715092.67;3.884797;47.532847;entrée;;;ANNAY LA COTE;RUE DE LA MOLAISE;commune;commune;1;890090000C1441;ba188abd-9555-4aee-88c2-09d1795d7d53;98ccc07c-01de-4d38-ba1f-fac4cb2c413c;c471718c-5500-4992-8c98-5ce02858c7b6;exist
89009_0180_00004;89009_0180;4;;Rue de l’Horizon;89200;89009;Annay-la-Côte;;;767406.89;6715190.68;3.895961;47.533644;entrée;;;ANNAY LA COTE;RUE DE L HORIZON;commune;commune;1;890090000D0732;bbb35b0e-9db5-4afd-af29-73b1a54f25a8;a56dce01-e68e-42c1-bc88-392d7c693deb;c471718c-5500-4992-8c98-5ce02858c7b6;exist
89009_0080_00006;89009_0080;6;;Chemin de Derrière les Murs;89200;89009;Annay-la-Côte;;;766632.03;6715468.25;3.885704;47.536221;entrée;;;ANNAY LA COTE;CHEMIN DE DERRIERE LES MURS;commune;commune;1;;bf4cb277-85e6-40a9-8ce9-90f50b3e07b9;147a674f-387e-47fa-beaa-78feb2d02eee;c471718c-5500-4992-8c98-5ce02858c7b6;missing
89009_0085_00003;89009_0085;3;;Rue du Cloux;89200;89009;Annay-la-Côte;;;766803.82;6715145.43;3.887939;47.533298;entrée;;;ANNAY LA COTE;RUE DU CLOUX;commune;commune;1;890090000C1335;bfb3377a-6a20-421e-b8ce-8a49a1fd99e6;e4619f40-e9e5-4dc4-bd34-4fcf9de4a336;c471718c-5500-4992-8c98-5ce02858c7b6;exist
89009_0265_00004;89009_0265;4;;Rue de la Montée;89200;89009;Annay-la-Côte;;;766885.81;6715127.46;3.889026;47.533128;entrée;;;ANNAY LA COTE;RUE DE LA MONTEE;commune;commune;1;890090000C1336;c1726bb4-8a84-4662-916f-7fc220e34e18;4eceec24-4233-4f2c-966d-7b2ed7fa7f17;c471718c-5500-4992-8c98-5ce02858c7b6;exist
89009_0090_00012;89009_0090;12;;Rue Dessous l’Eglise;89200;89009;Annay-la-Côte;;;766740.53;6715220.04;3.887109;47.533976;entrée;;;ANNAY LA COTE;RUE DESSOUS L EGLISE;commune;commune;1;890090000C0789;c279c197-0061-4fa5-8c2e-4d167e70352e;b02538ef-cf62-4ec0-a2fc-edc7d30343df;c471718c-5500-4992-8c98-5ce02858c7b6;add
89009_0050_00003;89009_0050;3;;Ruelle Chambret;89200;89009;Annay-la-Côte;;;766699.71;6715284.13;3.886576;47.534557;entrée;;;ANNAY LA COTE;RUELLE CHAMBRET;commune;commune;1;890090000C0772;c3e93735-aa39-4685-8194-b2e6144fbb31;4d570ab3-52b5-4c9c-906e-328da75ce916;c471718c-5500-4992-8c98-5ce02858c7b6;exist
89009_0170_00030;89009_0170;30;;Rue du Haut;89200;89009;Annay-la-Côte;;;766573.67;6715580.25;3.884945;47.537235;entrée;;;ANNAY LA COTE;RUE DU HAUT;commune;commune;1;890090000C0857;c4cac310-ee01-4c03-b1f6-5a665e8a4308;c26a3187-b6b1-4733-a14c-1c027c4f926f;c471718c-5500-4992-8c98-5ce02858c7b6;exist
89009_0093_00001;89009_0093;1;;Rue des Gauderies;89200;89009;Annay-la-Côte;;;766865.89;6715399.66;3.888802;47.53558;entrée;;;ANNAY LA COTE;RUE DES GAUDERIES;commune;commune;1;89009000ZE0118;c4ef35a8-0d35-43ab-80ca-8956b08b789d;66ef80c9-6e09-46e2-acfe-1ae2a7cfc2bd;c471718c-5500-4992-8c98-5ce02858c7b6;exist
89009_0055_00001;89009_0055;1;;Ruelle des Chaumes;89200;89009;Annay-la-Côte;;;766624;6715574.48;3.885613;47.537178;entrée;;;ANNAY LA COTE;RUELLE DES CHAUMES;commune;commune;1;89009000ZD0185;c56bca25-5668-4f98-8ecf-998ce77e9955;f0ce2d38-6afa-4e52-a5d2-4e3eb68994a9;c471718c-5500-4992-8c98-5ce02858c7b6;exist
89009_0085_00005;89009_0085;5;;Rue du Cloux;89200;89009;Annay-la-Côte;;;766797.7;6715127.69;3.887855;47.533139;entrée;;;ANNAY LA COTE;RUE DU CLOUX;commune;commune;1;89009000ZE0100;c6c68185-ce05-4a2b-a431-0bfff23011ad;e4619f40-e9e5-4dc4-bd34-4fcf9de4a336;c471718c-5500-4992-8c98-5ce02858c7b6;exist
89009_0040_00009;89009_0040;9;;Rue du Bas;89200;89009;Annay-la-Côte;;;766614.43;6715347.06;3.885452;47.535132;entrée;;;ANNAY LA COTE;RUE DU BAS;commune;commune;1;890090000C0810;c6fd4d66-5676-47c8-8ad5-aa17a0bf3b6d;31642616-a870-4a6b-a3d5-0ed6d85e234c;c471718c-5500-4992-8c98-5ce02858c7b6;exist
89009_0080_00013;89009_0080;13;;Chemin de Derrière les Murs;89200;89009;Annay-la-Côte;;;766749.43;6715365.24;3.887249;47.535282;entrée;;;ANNAY LA COTE;CHEMIN DE DERRIERE LES MURS;commune;commune;1;890090000C1378;c86657f0-c679-415b-b5a3-9e693317ebec;147a674f-387e-47fa-beaa-78feb2d02eee;c471718c-5500-4992-8c98-5ce02858c7b6;exist
89009_0380_00030;89009_0380;30;;Rue Saint-Marcel;89200;89009;Annay-la-Côte;;;767001.18;6715138.21;3.890561;47.533213;entrée;;;ANNAY LA COTE;RUE SAINT MARCEL;commune;commune;1;890090000C0648;c8d2343c-c5a5-4814-9c69-5b44e62afa78;3a237e2b-e402-4161-ab9e-64955d60e76d;c471718c-5500-4992-8c98-5ce02858c7b6;exist
89009_v67dyy_00167;;167;;La Caillotte;89200;89009;Annay-la-Côte;;;767291.57;6715945.75;3.894542;47.540452;entrée;;;ANNAY LA COTE;LA CAILLOTTE;commune;commune;1;;c9d678bc-c446-477a-a2b0-e81e2ecec38c;ea1f1500-7252-45ec-955c-7dfbe12c51ee;c471718c-5500-4992-8c98-5ce02858c7b6;missing
89009_0365_00001;89009_0365;1;;Chemin des Reguins;89200;89009;Annay-la-Côte;;;766490.53;6715446.66;3.88382;47.536041;entrée;;;ANNAY LA COTE;CHEMIN DES REGUINS;commune;commune;1;890090000C0512;ca76f567-b741-47ba-966b-f52a6bde80e8;42cf8e8a-f911-44d1-a240-bca16fcf63d1;c471718c-5500-4992-8c98-5ce02858c7b6;exist
89009_0020_00003;89009_0020;3;;Impasse des Acacias;89200;89009;Annay-la-Côte;;;767451.98;6715215.19;3.896564;47.53386;entrée;;;ANNAY LA COTE;IMPASSE DES ACACIAS;commune;commune;1;890090000D0734;cd405429-0cee-400b-96d2-f62e86132036;fd43d37a-7b1f-454a-b42c-1d70fdf3fd42;c471718c-5500-4992-8c98-5ce02858c7b6;exist
89009_0170_00002;89009_0170;2;;Rue du Haut;89200;89009;Annay-la-Côte;;;766762.02;6715262.95;3.887401;47.53436;entrée;;;ANNAY LA COTE;RUE DU HAUT;commune;commune;1;890090000C1259;cdbd4229-48dd-4a4c-a80a-c476ce72b6d1;c26a3187-b6b1-4733-a14c-1c027c4f926f;c471718c-5500-4992-8c98-5ce02858c7b6;exist
89009_0040_00040;89009_0040;40;;Rue du Bas;89200;89009;Annay-la-Côte;;;766510.3;6715501.43;3.884091;47.536532;entrée;;;ANNAY LA COTE;RUE DU BAS;commune;commune;1;890090000C0825;d08e0ea8-cab5-4863-8bf8-7423eaebb9b1;31642616-a870-4a6b-a3d5-0ed6d85e234c;c471718c-5500-4992-8c98-5ce02858c7b6;exist
89009_0040_00038;89009_0040;38;;Rue du Bas;89200;89009;Annay-la-Côte;;;766522.68;6715424.36;3.884244;47.535837;entrée;;;ANNAY LA COTE;RUE DU BAS;commune;commune;1;890090000C0733;d126a4a5-14da-4cfb-ae47-c6125d249817;31642616-a870-4a6b-a3d5-0ed6d85e234c;c471718c-5500-4992-8c98-5ce02858c7b6;exist
89009_0180_00007;89009_0180;7;;Rue de l’Horizon;89200;89009;Annay-la-Côte;;;767303.89;6715216.51;3.894596;47.533887;entrée;;;ANNAY LA COTE;RUE DE L HORIZON;commune;commune;1;890090000D0703;d31e7fa9-abd2-4bb1-8d89-33c75184adca;a56dce01-e68e-42c1-bc88-392d7c693deb;c471718c-5500-4992-8c98-5ce02858c7b6;exist
89009_0040_00026;89009_0040;26;;Rue du Bas;89200;89009;Annay-la-Côte;;;766606;6715360.74;3.885342;47.535256;entrée;;;ANNAY LA COTE;RUE DU BAS;commune;commune;1;890090000C0745;d4e75df0-65c5-453d-b544-0794bd45c0e7;31642616-a870-4a6b-a3d5-0ed6d85e234c;c471718c-5500-4992-8c98-5ce02858c7b6;exist
89009_0040_00037;89009_0040;37;;Rue du Bas;89200;89009;Annay-la-Côte;;;766534.79;6715625.92;3.884435;47.53765;entrée;;;ANNAY LA COTE;RUE DU BAS;commune;commune;1;890090000C0850|890090000C1561;d511cc8c-a231-4d2d-97b0-5fda9d2b80e0;31642616-a870-4a6b-a3d5-0ed6d85e234c;c471718c-5500-4992-8c98-5ce02858c7b6;exist
89009_kmorpc_00115;;115;;Croqueraie;89200;89009;Annay-la-Côte;;;766982.51;6714685.82;3.890245;47.529143;entrée;;;ANNAY LA COTE;CROQUERAIE;commune;commune;1;89009000ZH0071;d5937ea0-3a1a-4753-aa6b-c77683f85d10;61f9a8c0-11fb-45da-97ba-fab9f337605e;c471718c-5500-4992-8c98-5ce02858c7b6;add
89009_0170_00033;89009_0170;33;;Rue du Haut;89200;89009;Annay-la-Côte;;;766607.98;6715499.53;3.885389;47.536505;entrée;;;ANNAY LA COTE;RUE DU HAUT;commune;commune;1;890090000C0724;d7817242-b662-4fd9-8be1-9c9555841b90;c26a3187-b6b1-4733-a14c-1c027c4f926f;c471718c-5500-4992-8c98-5ce02858c7b6;exist
89009_0380_00047;89009_0380;47;;Rue Saint-Marcel;89200;89009;Annay-la-Côte;;;767356.82;6715134.23;3.895287;47.533141;entrée;;;ANNAY LA COTE;RUE SAINT MARCEL;commune;commune;1;890090000D0696;d7fde351-1c3d-4b32-bb4a-6dc742319890;3a237e2b-e402-4161-ab9e-64955d60e76d;c471718c-5500-4992-8c98-5ce02858c7b6;exist
89009_kmorpc_00164;;164;;Croqueraie;89200;89009;Annay-la-Côte;;;767016.88;6714673.99;3.8907;47.529033;entrée;;;ANNAY LA COTE;CROQUERAIE;commune;commune;1;89009000ZH0071;d9b491f1-abbb-40d1-b91f-ab9d6032fef5;61f9a8c0-11fb-45da-97ba-fab9f337605e;c471718c-5500-4992-8c98-5ce02858c7b6;add
89009_0380_00008;89009_0380;8;;Rue Saint-Marcel;89200;89009;Annay-la-Côte;;;766801.5;6715204.4;3.887917;47.533829;entrée;;;ANNAY LA COTE;RUE SAINT MARCEL;commune;commune;1;890090000C0786;d9d5578a-d12e-49b9-aadf-7a02ae85a663;3a237e2b-e402-4161-ab9e-64955d60e76d;c471718c-5500-4992-8c98-5ce02858c7b6;exist
89009_0025_00002;89009_0025;2;;Route d’Avallon;89200;89009;Annay-la-Côte;;;766586.01;6715291.97;3.885066;47.534639;entrée;;;ANNAY LA COTE;ROUTE D AVALLON;commune;commune;1;890090000C0532|890090000C0531|890090000C0530;d9d7291a-7aac-4317-8ef3-88744757c027;db17b0d4-bfde-40ab-979c-121ddc83d2e3;c471718c-5500-4992-8c98-5ce02858c7b6;exist
89009_0100_00002;89009_0100;2;;Impasse des Guerats;89200;89009;Annay-la-Côte;;;767382.33;6715120.52;3.895624;47.533015;entrée;;;ANNAY LA COTE;IMPASSE DES GUERATS;commune;commune;1;89009000ZE0092;db7dbcc6-f341-4e1f-8344-44366fffd76a;1a5118cf-2da0-47bc-bff7-a1c31881ee2a;c471718c-5500-4992-8c98-5ce02858c7b6;exist
89009_0380_00037;89009_0380;37;;Rue Saint-Marcel;89200;89009;Annay-la-Côte;;;767187.5;6715136.53;3.893037;47.533179;entrée;;;ANNAY LA COTE;RUE SAINT MARCEL;commune;commune;1;890090000D0709;df666fc1-5a9c-4794-b47f-aa73c4538906;3a237e2b-e402-4161-ab9e-64955d60e76d;c471718c-5500-4992-8c98-5ce02858c7b6;exist
89009_0040_00014_bis;89009_0040;14;bis;Rue du Bas;89200;89009;Annay-la-Côte;;;766666.78;6715322.2;3.886144;47.534903;entrée;;;ANNAY LA COTE;RUE DU BAS;commune;commune;1;890090000C1551;e27c5a5c-3102-4ae2-bd20-f9e7e8277573;31642616-a870-4a6b-a3d5-0ed6d85e234c;c471718c-5500-4992-8c98-5ce02858c7b6;exist
89009_0380_00052;89009_0380;52;;Rue Saint-Marcel;89200;89009;Annay-la-Côte;;;767467.93;6715149.49;3.896766;47.533267;entrée;;;ANNAY LA COTE;RUE SAINT MARCEL;commune;commune;1;89009000ZE0089;e470a61a-574d-4394-9f6f-76cdaf0505c3;3a237e2b-e402-4161-ab9e-64955d60e76d;c471718c-5500-4992-8c98-5ce02858c7b6;exist
89009_0020_00002;89009_0020;2;;Impasse des Acacias;89200;89009;Annay-la-Côte;;;767441.35;6715170.41;3.896416;47.533458;entrée;;;ANNAY LA COTE;IMPASSE DES ACACIAS;commune;commune;1;890090000D0736;e4a00db8-1fb0-4cd2-b258-68d594046212;fd43d37a-7b1f-454a-b42c-1d70fdf3fd42;c471718c-5500-4992-8c98-5ce02858c7b6;exist
