id;id_fantoir;numero;rep;nom_voie;code_postal;code_insee;nom_commune;code_insee_ancienne_commune;nom_ancienne_commune;x;y;lon;lat;type_position;alias;nom_ld;libelle_acheminement;nom_afnor;source_position;source_nom_voie;certification_commune;cad_parcelles;id_ban_adresse;id_ban_toponyme;id_ban_commune;status;distance_m;confiance;cad_prefixe;cad_section;cad_numero
16015_1450_00009;16015_1450;9;;Rue d’Epernon;16000;16015;Angoulême;;;478068.03;6509553.45;0.149932;45.649475;entrée;;;ANGOULEME;RUE D EPERNON;commune;commune;1;16015000AI0222;71d56267-cb86-4f52-9f61-c67f647b6b62;1e6b56f7-57f7-419c-922a-75419efc8d0d;d048e26b-4b68-4088-acbe-731a6fe5bbcb;exist;;;000;AI;0222
16015_2071_00016;16015_2071;16;;Rue Jacques Brel;16000;16015;Angoulême;;;477114.83;6507589.7;0.138615;45.631493;entrée;;;ANGOULEME;RUE JACQUES BREL;commune;commune;1;16015000CN0485;71d60eec-046d-4715-ac01-350a85a75576;ab7cefa6-c9f8-423a-a900-cfa84df05f51;d048e26b-4b68-4088-acbe-731a6fe5bbcb;exist;;;000;CN;0485
16015_4260_00135;16015_4260;135;;Rue Waldeck Rousseau;16000;16015;Angoulême;;;478440.68;6509041.95;0.15495;45.644993;entrée;;;ANGOULEME;RUE WALDECK ROUSSEAU;commune;commune;1;16015000CD0407;71dfb97f-a966-4c0d-990d-fc98c8e85764;539b7a70-8c23-4bcf-bfd6-0c35a3c1268c;d048e26b-4b68-4088-acbe-731a6fe5bbcb;exist;;;000;CD;0407
16015_4000_00123;16015_4000;123;;Rue de la Tourgarnier;16000;16015;Angoulême;;;479301.32;6508918.31;0.166049;45.644159;entrée;;;ANGOULEME;RUE DE LA TOURGARNIER;commune;commune;1;16015000BK0363;71e26f46-e049-4dca-bf04-806cdb866d80;46dfc7e4-610d-4898-b3eb-63e0781e7c8c;d048e26b-4b68-4088-acbe-731a6fe5bbcb;exist;;;000;BK;0363
16015_1085_00004;16015_1085;4;;Rue Claude Monet;16000;16015;Angoulême;;;475393.47;6509727.06;0.115534;45.650163;entrée;;;ANGOULEME;RUE CLAUDE MONET;commune;commune;1;16015000DH0502;71e2d072-051f-4c25-b0c6-648bdc2fb89f;7e3c35f6-a68d-4c93-8acd-079723079567;d048e26b-4b68-4088-acbe-731a6fe5bbcb;exist;;;000;DH;0502
16015_0020_00015;16015_0020;15;;Rue des Abras;16000;16015;Angoulême;;;478199.01;6510323.25;0.151256;45.656445;entrée;;;ANGOULEME;RUE DES ABRAS;commune;commune;1;16015000AE0336;71ea813b-7357-46eb-8195-9f13ba80cb1a;7298ef4e-0179-4523-bee3-465cffb95570;d048e26b-4b68-4088-acbe-731a6fe5bbcb;exist;;;000;AE;0336
16015_3420_00014;16015_3420;14;;Rue du 1er Septembre 1944;16000;16015;Angoulême;;;480783.73;6509801.47;0.184664;45.652584;entrée;;;ANGOULEME;RUE DU 1ER SEPTEMBRE 1944;commune;commune;1;16015000BE0149;71ebcb40-9c90-4844-be8f-67f870c71343;74d96252-04d4-4ff6-8ef4-838b85abfbf2;d048e26b-4b68-4088-acbe-731a6fe5bbcb;exist;;;000;BE;0149
16015_2638_00045;16015_2638;45;;Rue Marthe Védrenne;16000;16015;Angoulême;;;479677.26;6507193.97;0.171665;45.628763;entrée;;;ANGOULEME;RUE MARTHE VEDRENNE;commune;commune;1;16015000BS0255;71f0ca45-ba3c-405e-ac17-daa04f39b05d;a2d84ab1-b4ff-4a4e-aa04-83dcd677d279;d048e26b-4b68-4088-acbe-731a6fe5bbcb;exist;;;000;BS;0255
16015_3619_00015;16015_3619;15;;Rue Romain Gary;16000;16015;Angoulême;;;476212.89;6510157.23;0.125847;45.654303;entrée;;;ANGOULEME;RUE ROMAIN GARY;commune;commune;1;16015000DO0314;71f89a33-aed0-4da9-971e-3ea7443f4066;37cedf5e-d0b8-4627-a520-629dc0598791;d048e26b-4b68-4088-acbe-731a6fe5bbcb;exist;;;000;DO;0314
16015_2750_00022;16015_2750;22;;Rue Montalembert;16000;16015;Angoulême;;;479407.54;6509219.53;0.167273;45.646904;entrée;;;ANGOULEME;RUE MONTALEMBERT;commune;commune;1;16015000BK0497;71f9eaf8-05cd-4544-afe4-48787ca28fc5;689001ea-343b-48b7-b726-89abc2e7c37f;d048e26b-4b68-4088-acbe-731a6fe5bbcb;exist;;;000;BK;0497
16015_3020_00050;16015_3020;50;;Rue Parmentier;16000;16015;Angoulême;;;478276.97;6508894.17;0.152918;45.64361;entrée;;;ANGOULEME;RUE PARMENTIER;commune;commune;1;16015000BZ0502;72024a2d-6fdb-4335-9506-79eb9ce1d9dc;eaf922a9-998f-43ca-8cf5-7251e442252c;d048e26b-4b68-4088-acbe-731a6fe5bbcb;exist;;;000;BZ;0502
16015_1650_00011;16015_1650;11;;Rue Francois 1er;16000;16015|16015;Angoulême;;;478163.38;6509757.25;0.151061;45.65134;entrée;;;ANGOULEME;RUE FRANCOIS 1ER;commune;commune;1;16015000AI0313|16015000AI0314;7203fb38-1a36-40cb-9b7f-67bf300f55c6;c29eca6b-8d0a-411c-a623-a9ce8f4ece7c;d048e26b-4b68-4088-acbe-731a6fe5bbcb;exist;;;000|000;AI|AI;0313|0314
16015_0355_00310;16015_0355;310;;Rue de Basseau;16000;16015;Angoulême;;;475674.3;6509838.6;0.119085;45.651259;entrée;;;ANGOULEME;RUE DE BASSEAU;commune;commune;1;16015000DK0070;7207d560-b7c8-4889-8223-6037c8427ec7;53c715ee-72ab-4eaf-869e-5b1aab9b9002;d048e26b-4b68-4088-acbe-731a6fe5bbcb;exist;;;000;DK;0070
16015_2179_00014;16015_2179;14;;Imp Jean Mermoz au Clair de Lune;16000;16015;Angoulême;;;478191.35;6511110.62;0.150793;45.663528;entrée;;;ANGOULEME;IMP JEAN MERMOZ AU CLAIR DE LUNE;commune;commune;1;16015000AC0088;72147dc8-bdae-45cd-a82a-ae1e719ce335;49ff5b42-c43d-48c6-a056-59b12fa89b53;d048e26b-4b68-4088-acbe-731a6fe5bbcb;exist;;;000;AC;0088
16015_3230_00020;16015_3230;20;;Rue Pierre Curie;16000;16015;Angoulême;;;478868.46;6508947.42;0.160482;45.644281;entrée;;;ANGOULEME;RUE PIERRE CURIE;commune;commune;1;16015000BL0150;7219379c-2433-4c2c-9b0d-8b49c2772544;0b20fad0-78d8-4b46-b104-ec648bad16f8;d048e26b-4b68-4088-acbe-731a6fe5bbcb;exist;;;000;BL;0150
16015_2710_00022;16015_2710;22;;Rue Mirabeau;16000;16015;Angoulême;;;475915.43;6509684.67;0.122251;45.649953;entrée;;;ANGOULEME;RUE MIRABEAU;commune;commune;1;16015000CW0573;721b55e0-caea-49d5-924b-25fe198f0bcb;10a4e357-30a3-46f3-9c07-b75dbe48ba84;d048e26b-4b68-4088-acbe-731a6fe5bbcb;exist;;;000;CW;0573
16015_3780_00066;16015_3780;66;;Rue Saint Roch;16000;16015;Angoulême;;;479160.33;6509623.56;0.163915;45.65046;entrée;;;ANGOULEME;RUE SAINT ROCH;commune;commune;1;16015000AW1600;721daf33-2b32-4819-bf08-c5d7b760079b;bd6d8ca1-f15e-4f7a-9b9d-9b6a82b2fe9a;d048e26b-4b68-4088-acbe-731a6fe5bbcb;exist;;;000;AW;1600
16015_2420_00126;16015_2420;126;;Boulevard Liedot;16000;16015;Angoulême;;;480162.76;6508957.78;0.177083;45.644792;entrée;;;ANGOULEME;BOULEVARD LIEDOT;commune;commune;1;16015000BI0122;72259cd7-bd8e-4ed5-8074-f191104fca23;b7d536c9-5253-4024-b5d1-c69410c2f11e;d048e26b-4b68-4088-acbe-731a6fe5bbcb;exist;;;000;BI;0122
16015_3250_00006;16015_3250;6;;Rue de la Pierre Levee;16000;16015;Angoulême;;;478411.7;6507987.09;0.155066;45.635491;entrée;;;ANGOULEME;RUE DE LA PIERRE LEVEE;commune;commune;1;16015000BW0112;72313c40-9180-47b7-bc11-a0cef88878dc;39670e73-af85-4982-b28a-8e49bbe3470f;d048e26b-4b68-4088-acbe-731a6fe5bbcb;exist;;;000;BW;0112
16015_3090_00288;16015_3090;288;;Rue de Perigueux;16000;16015;Angoulême;;;480021.19;6509089.86;0.175206;45.645935;entrée;;;ANGOULEME;RUE DE PERIGUEUX;commune;commune;1;16015000BH0858;723978b9-434f-4cc2-ba6d-cec507d946f8;f84cb4cc-8554-4550-b6b4-852413666f10;d048e26b-4b68-4088-acbe-731a6fe5bbcb;exist;;;000;BH;0858
16015_2410_00015;16015_2410;15;;Rue Leonide Lacroix;16000;16015;Angoulême;;;477812.8;6510698.25;0.146126;45.659694;entrée;;;ANGOULEME;RUE LEONIDE LACROIX;commune;commune;1;16015000AB0111;7240cd92-2299-435f-8e5f-010b859a9a79;d5954290-dfcf-40ef-b312-def1f113acd5;d048e26b-4b68-4088-acbe-731a6fe5bbcb;exist;;;000;AB;0111
16015_3814_00012;16015_3814;12;;Impasse Sallee;16000;16015;Angoulême;;;479396.25;6509871.23;0.166828;45.652765;entrée;;;ANGOULEME;IMPASSE SALLEE;commune;commune;1;16015000AV0244;72443037-0ac2-4971-acc2-51f8a6bc085a;29380715-5325-438b-8b8e-0ce578c6acc6;d048e26b-4b68-4088-acbe-731a6fe5bbcb;exist;;;000;AV;0244
16015_3193_00015;16015_3193;15;;Rue Pierre Albert Birot;16000;16015;Angoulême;;;477673.55;6508823.84;0.145209;45.642781;entrée;;;ANGOULEME;RUE PIERRE ALBERT BIROT;commune;commune;1;16015000CE0069;72463cd2-5aeb-4ff3-bd51-e170f89635ce;9e3bd1d1-6c43-4be5-b4e4-dc195f6510cd;d048e26b-4b68-4088-acbe-731a6fe5bbcb;exist;;;000;CE;0069
16015_3090_00316;16015_3090;316;;Rue de Perigueux;16000;16015;Angoulême;;;480113.82;6509056.09;0.17641;45.645661;entrée;;;ANGOULEME;RUE DE PERIGUEUX;commune;commune;1;16015000BH0822;7246a258-983c-492a-b592-ecf25599bc74;f84cb4cc-8554-4550-b6b4-852413666f10;d048e26b-4b68-4088-acbe-731a6fe5bbcb;exist;;;000;BH;0822
16015_0660_00449;16015_0660;449;;Rue de Bordeaux;16000;16015;Angoulême;;;476772.35;6508678.48;0.133715;45.641179;entrée;;;ANGOULEME;RUE DE BORDEAUX;commune;commune;1;16015000CO0023;7247e4c0-479e-4674-8b2e-f086c92b1843;0f56084e-b317-4684-b440-5fe553371b95;d048e26b-4b68-4088-acbe-731a6fe5bbcb;exist;;;000;CO;0023
16015_3660_00030;16015_3660;30;;Rue Saint Antoine;16000;16015|16015;Angoulême;;;479133.19;6510746.1;0.163049;45.660553;entrée;;;ANGOULEME;RUE SAINT ANTOINE;commune;commune;1;16015000AT0510|16015000AT0508;724ae3fd-03f7-47c9-a2dc-7370ecfc4975;fd38ed25-97d1-4444-9f30-f2aaaa2875aa;d048e26b-4b68-4088-acbe-731a6fe5bbcb;exist;;;000|000;AT|AT;0510|0508
16015_1180_00005_bis;16015_1180;5;bis;Rue Corderant;16000;16015;Angoulême;;;478684.11;6508979.62;0.158102;45.644511;entrée;;;ANGOULEME;RUE CORDERANT;commune;commune;1;16015000AM0230;7256331f-31e4-4d26-9759-68e84c476246;f942503b-4551-4865-8497-93b5a5d98532;d048e26b-4b68-4088-acbe-731a6fe5bbcb;exist;;;000;AM;0230
16015_2380_00088;16015_2380;88;;Avenue Lehmann;16000;16015;Angoulême;;;480466.49;6509127.61;0.180902;45.646418;entrée;;;ANGOULEME;AVENUE LEHMANN;commune;commune;1;16015000BH1145;7256fd2b-1384-4885-b9a9-0058dbae5294;abe8a349-de95-45bb-a1d6-be21fa59d1e8;d048e26b-4b68-4088-acbe-731a6fe5bbcb;exist;;;000;BH;1145
16015_3090_00089;16015_3090;89;;Rue de Perigueux;16000;16015;Angoulême;;;479294.68;6509358.26;0.165761;45.648116;entrée;;;ANGOULEME;RUE DE PERIGUEUX;commune;commune;1;16015000BK0237;7257bdd6-bfa7-4221-8951-50da94a327f3;f84cb4cc-8554-4550-b6b4-852413666f10;d048e26b-4b68-4088-acbe-731a6fe5bbcb;exist;;;000;BK;0237
16015_0062_00015;16015_0062;15;;Rue Alain Fournier;16000;16015;Angoulême;;;476088.63;6509976.51;0.124337;45.652636;entrée;;;ANGOULEME;RUE ALAIN FOURNIER;commune;commune;1;16015000DI0190;725fedd8-80f2-4ad8-9596-eb2951bc173d;692572b0-04d2-4a05-b86e-e50a5454d3fe;d048e26b-4b68-4088-acbe-731a6fe5bbcb;exist;;;000;DI;0190
16015_0062_00062;16015_0062;62;;Rue Alain Fournier;16000;16015;Angoulême;;;476063.72;6510171.89;0.123926;45.654386;entrée;;;ANGOULEME;RUE ALAIN FOURNIER;commune;commune;1;16015000DI0244;72687e34-a341-4e29-96b8-66087f2c4772;692572b0-04d2-4a05-b86e-e50a5454d3fe;d048e26b-4b68-4088-acbe-731a6fe5bbcb;exist;;;000;DI;0244
