id;id_fantoir;numero;rep;nom_voie;code_postal;code_insee;nom_commune;code_insee_ancienne_commune;nom_ancienne_commune;x;y;lon;lat;type_position;alias;nom_ld;libelle_acheminement;nom_afnor;source_position;source_nom_voie;certification_commune;cad_parcelles;id_ban_adresse;id_ban_toponyme;id_ban_commune;status;distance_m;confiance;cad_prefixe;cad_section;cad_numero
86032_0009_00004;86032_0009;4;;Rue d'Aquitaine;86210;86032;Bonneuil-Matours;;;514355.39;6622987.29;0.57082;46.681271;entrée;;;BONNEUIL MATOURS;RUE D AQUITAINE;commune;commune;1;86032000AO0439;94797f41-375e-40b5-b65d-2e343fc5d7a0;218d5e42-a7b7-48d8-9093-95ee1e8dad65;5303e15e-6ed8-4545-95e2-9e82159fbd3d;nearest;0.09;0.9;000;AO;0439
86032_0046_00055;86032_0046;55;;Rue du 11 Novembre;86210;86032;Bonneuil-Matours;;;514156.19;6623565.65;0.567982;46.686421;entrée;;;BONNEUIL MATOURS;RUE DU 11 NOVEMBRE;commune;commune;1;86032000AN0138;9489661b-30c7-4552-9986-40b152ea7623;7b4b9de7-4dd2-4c0d-b2f7-96cda8d9557c;5303e15e-6ed8-4545-95e2-9e82159fbd3d;nearest;0.62;0.9;000;AN;0138
86032_h8ozqd_00021;;21;;Le Port;86210;86032;Bonneuil-Matours;;;514826.31;6622887.93;0.577018;46.680507;entrée;;Lieu Dit Le Port;BONNEUIL MATOURS;LE PORT;commune;commune;1;86032000AX0094;952a4deb-46fb-4978-83bf-054b897db4da;bde167ff-14bf-4d2a-9668-b76a431c8cb4;5303e15e-6ed8-4545-95e2-9e82159fbd3d;within;0.0;1.0;000;AX;0094
86032_0034_00003;86032_0034;3;;Rue du 8 Mai;86210;86032;Bonneuil-Matours;;;514346.8;6623006.33;0.5707;46.68144;entrée;;;BONNEUIL MATOURS;RUE DU 8 MAI;commune;commune;1;86032000AO0198;952cfa28-1afa-4cf0-8548-cb9f91e09728;f1a9cea7-5c5c-4022-8afa-7c35d7a29fe4;5303e15e-6ed8-4545-95e2-9e82159fbd3d;within;0.0;1.0;000;AO;0198
86032_0019_00007;86032_0019;7;;Place du Commerce;86210;86032;Bonneuil-Matours;;;514275.57;6622992.75;0.569774;46.681298;entrée;;;BONNEUIL MATOURS;PLACE DU COMMERCE;commune;commune;1;86032000AO0084;954539b1-1800-443e-ba67-4db86db50c2b;ba1029ab-66d2-4103-b4f4-2db0a56a2c66;5303e15e-6ed8-4545-95e2-9e82159fbd3d;nearest;1.35;0.9;000;AO;0084
86032_a002_00019;86032_A002;19;;Cité du Fonds des Roches;86210;86032;Bonneuil-Matours;;;513783.78;6623019.68;0.563332;46.681404;segment;;;BONNEUIL MATOURS;CITE DU FONDS DES ROCHES;commune;commune;1;86032000AN0400;95649f9d-3be9-46c2-b033-f30560cfa210;5803a524-138c-43e3-827c-0bc2a15ed70c;5303e15e-6ed8-4545-95e2-9e82159fbd3d;within;0.0;1.0;000;AN;0400
86032_a001_00042;86032_A001;42;;Cite d’Anjou;86210;86032;Bonneuil-Matours;;;513737.37;6623195.9;0.562654;46.682977;segment;;;BONNEUIL MATOURS;CITE D ANJOU;commune;commune;1;86032000AN0713;959cc8b7-85d0-4bbc-809a-6a7b18366ca5;6042afbc-8a9c-431e-b96d-74af50936789;5303e15e-6ed8-4545-95e2-9e82159fbd3d;within;0.0;1.0;000;AN;0713
86032_a002_00005;86032_A002;5;;Cité du Fonds des Roches;86210;86032;Bonneuil-Matours;;;513864.27;6622986.31;0.564398;46.681126;segment;;;BONNEUIL MATOURS;CITE DU FONDS DES ROCHES;commune;commune;1;86032000AN0407;95a7eb27-6633-466e-8576-d01d17c6ab5e;5803a524-138c-43e3-827c-0bc2a15ed70c;5303e15e-6ed8-4545-95e2-9e82159fbd3d;within;0.0;1.0;000;AN;0407
86032_0009_00131;86032_0009;131;;Rue d'Aquitaine;86210;86032;Bonneuil-Matours;;;514368.2;6621511.99;0.571581;46.667997;entrée;;;BONNEUIL MATOURS;RUE D AQUITAINE;commune;commune;1;86032000AR0230;95eab938-d26e-4e84-ba4f-c72143e97c52;218d5e42-a7b7-48d8-9093-95ee1e8dad65;5303e15e-6ed8-4545-95e2-9e82159fbd3d;nearest;1.54;0.9;000;AR;0230
86032_0yj4r8_00007;;7;;Lotissement du Soubis;86210;86032;Bonneuil-Matours;;;514304.54;6622241.96;0.570455;46.674549;entrée;;;BONNEUIL MATOURS;LOTISSEMENT DU SOUBIS;commune;commune;1;86032000AP0564;966169a3-85a8-4865-9ce1-ba8c98365f83;93c51dcc-22f9-4b2d-a218-f409809c79de;5303e15e-6ed8-4545-95e2-9e82159fbd3d;within;0.0;1.0;000;AP;0564
86032_a001_00017;86032_A001;17;;Cite d’Anjou;86210;86032;Bonneuil-Matours;;;513751.15;6623166.58;0.562846;46.682717;segment;;;BONNEUIL MATOURS;CITE D ANJOU;commune;commune;1;86032000AN0723;967a48cd-3e9d-49a8-95a8-b5469b41f152;6042afbc-8a9c-431e-b96d-74af50936789;5303e15e-6ed8-4545-95e2-9e82159fbd3d;within;0.0;1.0;000;AN;0723
86032_0009_00041;86032_0009;41;;Rue d'Aquitaine;86210;86032;Bonneuil-Matours;;;514399.3;6622644.6;0.571532;46.678199;entrée;;;BONNEUIL MATOURS;RUE D AQUITAINE;commune;commune;1;86032000AP0111;968dae9b-4084-4ce7-8dbf-36cd332c5e40;218d5e42-a7b7-48d8-9093-95ee1e8dad65;5303e15e-6ed8-4545-95e2-9e82159fbd3d;within;0.0;1.0;000;AP;0111
86032_0046_00122;86032_0046;122;;Rue du 11 Novembre;86210;86032;Bonneuil-Matours;;;513773.49;6624387.91;0.562645;46.693715;entrée;;;BONNEUIL MATOURS;RUE DU 11 NOVEMBRE;commune;commune;1;86032000AM0305;969524a9-15d6-40b2-84a6-dc8381f5d366;7b4b9de7-4dd2-4c0d-b2f7-96cda8d9557c;5303e15e-6ed8-4545-95e2-9e82159fbd3d;within;0.0;1.0;000;AM;0305
86032_h8ozqd_00003;;3;;Le Port;86210;86032;Bonneuil-Matours;;;514804.01;6623026.06;0.576671;46.681744;entrée;;Lieu Dit Le Port;BONNEUIL MATOURS;LE PORT;commune;commune;1;86032000AX0087;970593bb-632e-4ddf-8aec-02f74b6a5409;bde167ff-14bf-4d2a-9668-b76a431c8cb4;5303e15e-6ed8-4545-95e2-9e82159fbd3d;nearest;0.94;0.9;000;AX;0087
86032_0064_00014;86032_0064;14;;Chemin des Sablières;86210;86032;Bonneuil-Matours;;;513901.44;6623157.61;0.564815;46.682678;entrée;;;BONNEUIL MATOURS;CHEMIN DES SABLIERES;commune;commune;1;86032000AN0476;9771201e-8146-4601-8054-b76f4860a205;f01c8dad-9fa1-4cf0-beb6-63d5a99ebc21;5303e15e-6ed8-4545-95e2-9e82159fbd3d;within;0.0;1.0;000;AN;0476
86032_0019_00017;86032_0019;17;;Place du Commerce;86210;86032;Bonneuil-Matours;;;514222.6;6622981.15;0.569086;46.681179;entrée;;;BONNEUIL MATOURS;PLACE DU COMMERCE;commune;commune;1;86032000AO0435;97ab8e08-694e-4494-a70a-22f14db7a28b;ba1029ab-66d2-4103-b4f4-2db0a56a2c66;5303e15e-6ed8-4545-95e2-9e82159fbd3d;nearest;1.57;0.9;000;AO;0435
86032_0009_00006;86032_0009;6;;Rue d'Aquitaine;86210;86032;Bonneuil-Matours;;;514349.99;6622970.57;0.570756;46.681119;entrée;;;BONNEUIL MATOURS;RUE D AQUITAINE;commune;commune;1;86032000AO0075;97b2238d-9842-45b9-9892-cafb5cf72019;218d5e42-a7b7-48d8-9093-95ee1e8dad65;5303e15e-6ed8-4545-95e2-9e82159fbd3d;nearest;0.35;0.9;000;AO;0075
86032_0026_00005;86032_0026;5;;Rue des Entrepreneurs;86210;86032;Bonneuil-Matours;;;513915.37;6623400.85;0.564899;46.684871;entrée;;;BONNEUIL MATOURS;RUE DES ENTREPRENEURS;commune;commune;1;86032000AN0058;97dcc89b-e439-43ca-9398-98a6cfc69bda;f055cdab-70d3-4b5d-810e-5339e9ecaa6c;5303e15e-6ed8-4545-95e2-9e82159fbd3d;within;0.0;1.0;000;AN;0058
86032_0009_00042;86032_0009;42;;Rue d'Aquitaine;86210;86032;Bonneuil-Matours;;;514449.43;6622469.28;0.572258;46.676635;entrée;;;BONNEUIL MATOURS;RUE D AQUITAINE;commune;commune;1;86032000AP0083;97eda694-6cee-4db5-9b94-6a2830807384;218d5e42-a7b7-48d8-9093-95ee1e8dad65;5303e15e-6ed8-4545-95e2-9e82159fbd3d;nearest;1.41;0.9;000;AP;0083
86032_0022_00002;86032_0022;2;;Rue de Crémault;86210;86032;Bonneuil-Matours;;;514428.26;6623026.71;0.571757;46.681646;segment;;;BONNEUIL MATOURS;RUE DE CREMAULT;commune;commune;1;86032000AO0168;982bbbfc-a1f4-49da-9971-9ab219ef208c;bac796e4-36cd-42db-8f29-36cee510f8fb;5303e15e-6ed8-4545-95e2-9e82159fbd3d;within;0.0;1.0;000;AO;0168
86032_0019_00033;86032_0019;33;;Place du Commerce;86210;86032;Bonneuil-Matours;;;514203.29;6623056.75;0.568803;46.681854;entrée;;;BONNEUIL MATOURS;PLACE DU COMMERCE;commune;commune;1;86032000AO0357;988f18cb-0c4a-4ca1-af85-f20b14ef84e2;ba1029ab-66d2-4103-b4f4-2db0a56a2c66;5303e15e-6ed8-4545-95e2-9e82159fbd3d;nearest;1.5;0.9;000;AO;0357
86032_0034_00034;86032_0034;34;;Rue du 8 Mai;86210;86032;Bonneuil-Matours;;;514634.91;6622990.36;0.574474;46.681376;entrée;;;BONNEUIL MATOURS;RUE DU 8 MAI;commune;commune;1;86032000AO0122;98d58257-27d4-40ee-9407-ac7e015392a2;f1a9cea7-5c5c-4022-8afa-7c35d7a29fe4;5303e15e-6ed8-4545-95e2-9e82159fbd3d;within;0.0;1.0;000;AO;0122
86032_0046_00059;86032_0046;59;;Rue du 11 Novembre;86210;86032;Bonneuil-Matours;;;514130.69;6623611.66;0.56763;46.686828;entrée;;;BONNEUIL MATOURS;RUE DU 11 NOVEMBRE;commune;commune;1;86032000AN0140;98d7d381-b0d1-4df6-8613-51800c3c3784;7b4b9de7-4dd2-4c0d-b2f7-96cda8d9557c;5303e15e-6ed8-4545-95e2-9e82159fbd3d;nearest;1.59;0.9;000;AN;0140
86032_513fbf_00002_bis;;2;bis;Augeron;86210;86032;Bonneuil-Matours;;;513492.55;6622484.56;0.55974;46.676507;entrée;;;BONNEUIL MATOURS;AUGERON;commune;commune;1;86032000AP0795;98e69b2d-fc1f-4765-9e01-97f652acdfee;6fedf335-ab68-49ba-bfc5-99ca73d899df;5303e15e-6ed8-4545-95e2-9e82159fbd3d;within;0.0;1.0;000;AP;0795
86032_a002_00021;86032_A002;21;;Cité du Fonds des Roches;86210;86032;Bonneuil-Matours;;;513795.89;6622993.53;0.563501;46.681172;segment;;;BONNEUIL MATOURS;CITE DU FONDS DES ROCHES;commune;commune;1;86032000AN0399;98ebcca0-a780-4986-8bce-55254269eeb3;5803a524-138c-43e3-827c-0bc2a15ed70c;5303e15e-6ed8-4545-95e2-9e82159fbd3d;within;0.0;1.0;000;AN;0399
86032_0064_00019;86032_0064;19;;Chemin des Sablières;86210;86032;Bonneuil-Matours;;;513843.39;6623360.4;0.563974;46.684487;entrée;;;BONNEUIL MATOURS;CHEMIN DES SABLIERES;commune;commune;1;86032000AN0420;99b59f7b-2fe8-4853-87b1-257c4109f52b;f01c8dad-9fa1-4cf0-beb6-63d5a99ebc21;5303e15e-6ed8-4545-95e2-9e82159fbd3d;nearest;1.29;0.9;000;AN;0420
86032_myfb65_00005;;5;;Tailles des Saudières;86210;86032;Bonneuil-Matours;;;514273.66;6623874.26;0.569394;46.689231;entrée;;Lieu Dit Tailles des Saudières;BONNEUIL MATOURS;TAILLES DES SAUDIERES;commune;commune;1;86032000AY0257;9a1ae8db-24f6-4c02-8f59-11f8c73a4ec1;e306ff66-5569-448f-bd12-75fef2d201fe;5303e15e-6ed8-4545-95e2-9e82159fbd3d;nearest;3.59;0.9;000;AY;0257
86032_513fbf_00030;;30;;Augeron;86210;86032;Bonneuil-Matours;;;513271.65;6622332.95;0.556913;46.675081;entrée;;Lieu Dit Augeron;BONNEUIL MATOURS;AUGERON;commune;commune;1;86032000AP0590;9a1d6654-7418-41ac-914c-c247e7f37cbe;6fedf335-ab68-49ba-bfc5-99ca73d899df;5303e15e-6ed8-4545-95e2-9e82159fbd3d;within;0.0;1.0;000;AP;0590
86032_0046_00035_bis;86032_0046;35;bis;Rue du 11 Novembre;86210;86032;Bonneuil-Matours;;;514242.18;6623311.33;0.569209;46.684156;segment;;;BONNEUIL MATOURS;RUE DU 11 NOVEMBRE;commune;commune;1;86032000AO0376;9a217589-b786-45aa-9829-845959a7de7f;7b4b9de7-4dd2-4c0d-b2f7-96cda8d9557c;5303e15e-6ed8-4545-95e2-9e82159fbd3d;within;0.0;1.0;000;AO;0376
86032_0022_00007;86032_0022;7;;Rue de Crémault;86210;86032;Bonneuil-Matours;;;514444.2;6623052.78;0.571955;46.681885;entrée;;;BONNEUIL MATOURS;RUE DE CREMAULT;commune;commune;1;86032000AO0162;9b159155-04b1-4c3b-8ea1-37eef8d3acb4;bac796e4-36cd-42db-8f29-36cee510f8fb;5303e15e-6ed8-4545-95e2-9e82159fbd3d;within;0.0;1.0;000;AO;0162
86032_7fd656_00011;;11;;Berthenoux;86210;86032;Bonneuil-Matours;;;518455.5;6622206.07;0.624745;46.675363;entrée;;Lieu Dit Berthenoux;BONNEUIL MATOURS;BERTHENOUX;commune;commune;1;86032000BL0165;9b27c436-784e-452a-92e1-ebd15645240f;d2e7661d-8cc7-4c4d-ac49-d457b5b57125;5303e15e-6ed8-4545-95e2-9e82159fbd3d;within;0.0;1.0;000;BL;0165
86032_25mj0i_00006;;6;;Le Pigeon Blanc;86210;86032;Bonneuil-Matours;;;511701.42;6622528.64;0.536302;46.676403;entrée;;Lieu Dit Le Pigeon Blanc;BONNEUIL MATOURS;LE PIGEON BLANC;commune;commune;1;86032000AK0276;9b584ed4-810c-4017-84cd-f58cd7a9b8ca;ffc0cb6f-28cc-41e4-92a9-fc2802304486;5303e15e-6ed8-4545-95e2-9e82159fbd3d;within;0.0;1.0;000;AK;0276
86032_h8ozqd_00005;;5;;Le Port;86210;86032;Bonneuil-Matours;;;514802.24;6623022.89;0.576649;46.681715;segment;;Lieu Dit Le Port;BONNEUIL MATOURS;LE PORT;commune;commune;1;86032000AX0087;9b71f10e-65a6-4f82-be7e-26f2b1eb8d19;bde167ff-14bf-4d2a-9668-b76a431c8cb4;5303e15e-6ed8-4545-95e2-9e82159fbd3d;nearest;2.03;0.9;000;AX;0087
86032_0046_00034;86032_0046;34;;Rue du 11 Novembre;86210;86032;Bonneuil-Matours;;;514220.63;6623369.11;0.568904;46.68467;entrée;;;BONNEUIL MATOURS;RUE DU 11 NOVEMBRE;commune;commune;1;86032000AN0124;9bbe9573-e1e6-475d-a08c-273aac2d3457;7b4b9de7-4dd2-4c0d-b2f7-96cda8d9557c;5303e15e-6ed8-4545-95e2-9e82159fbd3d;nearest;0.41;0.9;000;AN;0124
86032_lp0e9a_00008;;8;;Route de Berthoin;86210;86032;Bonneuil-Matours;;;517981.36;6623423.46;0.618065;46.686191;entrée;;;BONNEUIL MATOURS;ROUTE DE BERTHOIN;commune;commune;1;86032000BH0563;9bf8065b-f4d8-4058-9b42-2b77b0130d05;208704d9-6023-473a-bdaa-2dc73ea46750;5303e15e-6ed8-4545-95e2-9e82159fbd3d;within;0.0;1.0;000;BH;0563
86032_b210_00003;86032_B210;3;;Puy Chevrier;86210;86032;Bonneuil-Matours;;;514554.69;6623833.28;0.573086;46.68894;entrée;;Lieu Dit Puy Chevrier;BONNEUIL MATOURS;PUY CHEVRIER;commune;commune;1;86032000AY0528;9c16d5d9-3da7-48cc-bf7f-cd127db85c2a;bee035be-0bed-4345-a2db-d8ccfba5d49c;5303e15e-6ed8-4545-95e2-9e82159fbd3d;within;0.0;1.0;000;AY;0528
86032_0013_00006;86032_0013;6;;Sentier de Chabonnes;86210;86032;Bonneuil-Matours;;;514070.41;6623491.63;0.56689;46.685731;entrée;;;BONNEUIL MATOURS;SENTIER DE CHABONNES;commune;commune;1;86032000AN0142;9c35a122-923b-49be-9283-bef444bf7a27;c0e427dd-a254-4b49-8391-b953493ab897;5303e15e-6ed8-4545-95e2-9e82159fbd3d;within;0.0;1.0;000;AN;0142
86032_0029_00001;86032_0029;1;;Rue de La Fontaine du Gain;86210;86032;Bonneuil-Matours;;;514275.81;6622508.51;0.569972;46.67694;entrée;;;BONNEUIL MATOURS;RUE DE LA FONTAINE DU GAIN;commune;commune;1;86032000AP0776;9c567a4c-b0cc-49d4-b3c5-5663e7b04a49;4d9a8547-2b1b-4ac8-aa02-7901a5ab0495;5303e15e-6ed8-4545-95e2-9e82159fbd3d;nearest;1.96;0.9;000;AP;0776
86032_513fbf_00008;;8;;Augeron;86210;86032;Bonneuil-Matours;;;513427.4;6622430.35;0.55891;46.676001;entrée;;Lieu Dit Augeron;BONNEUIL MATOURS;AUGERON;commune;commune;1;86032000AP0260;9ccf4fa5-cbf6-4f49-84ba-fd56ec9d01ef;6fedf335-ab68-49ba-bfc5-99ca73d899df;5303e15e-6ed8-4545-95e2-9e82159fbd3d;within;0.0;1.0;000;AP;0260
86032_0009_00096;86032_0009;96;;Rue d'Aquitaine;86210;86032;Bonneuil-Matours;;;514510.15;6621725.41;0.573351;46.669957;entrée;;;BONNEUIL MATOURS;RUE D AQUITAINE;commune;commune;1;86032000AR0202;9cf5de24-de5f-4fd3-aa83-74e5e58fdf7e;218d5e42-a7b7-48d8-9093-95ee1e8dad65;5303e15e-6ed8-4545-95e2-9e82159fbd3d;within;0.0;1.0;000;AR;0202
86032_0049_00013_bis;86032_0049;13;bis;Rue du Petit Bornais;86210;86032;Bonneuil-Matours;;;514162.55;6622677.33;0.568423;46.678428;segment;;;BONNEUIL MATOURS;RUE DU PETIT BORNAIS;commune;commune;1;86032000AP0675;9d7fac30-ce40-4e8a-94ab-dc42c7c06d74;22a8f904-dd2d-4073-a861-5266cdbb792c;5303e15e-6ed8-4545-95e2-9e82159fbd3d;within;0.0;1.0;000;AP;0675
86032_0040_00004;86032_0040;4;;Rue de Marieville;86210;86032;Bonneuil-Matours;;;514865.91;6623062.04;0.577466;46.682085;entrée;;;BONNEUIL MATOURS;RUE DE MARIEVILLE;commune;commune;1;86032000AX0130;9db55948-b9dc-4588-a8c8-f0862e8b6272;a5b551ea-1590-432a-b8f5-7cbaa3ba6e9b;5303e15e-6ed8-4545-95e2-9e82159fbd3d;nearest;3.0;0.9;000;AX;0130
86032_26tqvt_00009;;9;;Route des Plantes;86210;86032;Bonneuil-Matours;;;517920.24;6623607.41;0.617193;46.68783;entrée;;Lieu Dit Berthoin;BONNEUIL MATOURS;ROUTE DES PLANTES;commune;commune;1;86032000BH0627;9e294ace-d2d8-45e7-8fb5-2fdbd63de5fe;d4273d50-81d3-4b4e-bea3-047c896e9ee5;5303e15e-6ed8-4545-95e2-9e82159fbd3d;within;0.0;1.0;000;BH;0627
86032_0003_00007;86032_0003;7;;Rue de l’Ancienne Gare;86210;86032;Bonneuil-Matours;;;514012.74;6622781.73;0.566422;46.679326;entrée;;;BONNEUIL MATOURS;RUE DE L ANCIENNE GARE;commune;commune;1;86032000AP0619;9f2d9752-2924-416e-a75a-faaaf4f35dee;e4b37a53-3dbd-4f8a-9eb0-93481053996b;5303e15e-6ed8-4545-95e2-9e82159fbd3d;within;0.0;1.0;000;AP;0619
86032_0009_00048;86032_0009;48;;Rue d'Aquitaine;86210;86032;Bonneuil-Matours;;;514467.24;6622411.73;0.572514;46.676122;entrée;;;BONNEUIL MATOURS;RUE D AQUITAINE;commune;commune;1;86032000AP0089;9f5141af-7f17-4500-90d5-50325741ca46;218d5e42-a7b7-48d8-9093-95ee1e8dad65;5303e15e-6ed8-4545-95e2-9e82159fbd3d;within;0.0;1.0;000;AP;0089
86032_b149_00002;86032_B149;2;;Le Moulin de Berthoin;86210;86032;Bonneuil-Matours;;;517589.56;6623597.63;0.612872;46.687652;entrée;;Lieu Dit Berthoin;BONNEUIL MATOURS;LE MOULIN DE BERTHOIN;commune;commune;1;86032000BH0617;9fdde2fc-239b-4153-b820-5f7bc327734f;df97ec6b-3b65-4e0d-bd3d-6af4a2c23a2a;5303e15e-6ed8-4545-95e2-9e82159fbd3d;within;0.0;1.0;000;BH;0617
86032_0016_00017;86032_0016;17;;Rue du Château;86210;86032;Bonneuil-Matours;;;514456.79;6623108.84;0.572097;46.682393;entrée;;;BONNEUIL MATOURS;RUE DU CHATEAU;commune;commune;1;86032000AO0150;a023baa4-8ce6-4138-a417-d7a36005df35;a44e99d6-896a-446a-9423-ca1a08a2d67a;5303e15e-6ed8-4545-95e2-9e82159fbd3d;nearest;1.67;0.9;000;AO;0150
86032_26tqvt_00007;;7;;Route des Plantes;86210;86032;Bonneuil-Matours;;;517956.57;6623582.65;0.617678;46.687617;entrée;;Lieu Dit Berthoin;BONNEUIL MATOURS;ROUTE DES PLANTES;commune;commune;1;86032000BH0679;a02c4000-599a-425a-9602-ac39f9373636;d4273d50-81d3-4b4e-bea3-047c896e9ee5;5303e15e-6ed8-4545-95e2-9e82159fbd3d;nearest;0.54;0.9;000;BH;0679
86032_0018_00003;86032_0018;3;;Impasse du Clos Pinail;86210;86032;Bonneuil-Matours;;;513573.11;6623314.53;0.560458;46.683999;entrée;;;BONNEUIL MATOURS;IMPASSE DU CLOS PINAIL;commune;commune;1;86032000AN0682;a07fa899-ff60-4992-8cbd-b9eac255fbf1;07e30fef-5d04-4144-9755-38ee8396ff90;5303e15e-6ed8-4545-95e2-9e82159fbd3d;exist;;;000;AN;0682
86032_a001_00030;86032_A001;30;;Cite d’Anjou;86210;86032;Bonneuil-Matours;;;513774.63;6623119.75;0.563172;46.682302;entrée;;;BONNEUIL MATOURS;CITE D ANJOU;commune;commune;1;86032000AN0438;a086f474-cc4d-4710-b312-2571324d8415;6042afbc-8a9c-431e-b96d-74af50936789;5303e15e-6ed8-4545-95e2-9e82159fbd3d;nearest;0.96;0.9;000;AN;0438
86032_0025_00023;86032_0025;23;;Chemin de la Croix Bagot;86210;86032;Bonneuil-Matours;;;514135.15;6623344.52;0.567796;46.684425;entrée;;;BONNEUIL MATOURS;CHEMIN DE LA CROIX BAGOT;commune;commune;1;86032000AN0610;a09dec84-7c66-4c18-a476-a79ab30c553d;a3268158-9aa9-480e-b0a0-e6958d65abc3;5303e15e-6ed8-4545-95e2-9e82159fbd3d;within;0.0;1.0;000;AN;0610
